iso639_3	rank	related_iso639_3	distance	basis
abf	9	dtr	2.0	genetic-glottolog
abf	10	dkr	2.0	genetic-glottolog
abf	11	kqt	2.0	genetic-glottolog
abf	12	bsy	2.0	genetic-glottolog
abf	13	bsb	2.0	genetic-glottolog
abf	14	dtp	3.0	genetic-glottolog
abf	15	drg	3.0	genetic-glottolog
abf	16	dpp	3.0	genetic-glottolog
abf	17	txx	3.0	genetic-glottolog
abf	18	blj	3.0	genetic-glottolog
abf	19	dbj	4.0	genetic-glottolog
abf	20	dtb	4.0	genetic-glottolog
abf	21	dmv	4.0	genetic-glottolog
abf	22	kzs	4.0	genetic-glottolog
abf	23	mqq	4.0	genetic-glottolog
abf	24	bdg	4.0	genetic-glottolog
abf	25	kve	5.0	genetic-glottolog
abg	1	kbq	1.0	genetic-glottolog
abg	2	ino	1.0	genetic-glottolog
abg	3	kmu	1.0	genetic-glottolog
abg	4	ygr	1.0	genetic-glottolog
abg	5	kyg	1.0	genetic-glottolog
abg	6	bef	2.0	genetic-glottolog
abg	7	yby	2.0	genetic-glottolog
abg	8	snp	2.0	genetic-glottolog
abg	9	gah	4.0	genetic-glottolog
abg	10	zuh	4.0	genetic-glottolog
abg	11	aso	4.0	genetic-glottolog
abg	12	gim	4.0	genetic-glottolog
abg	13	for	4.0	genetic-glottolog
abg	14	gaf	4.0	genetic-glottolog
abg	15	isa	5.0	genetic-glottolog
abg	16	gat	6.0	genetic-glottolog
abg	17	omw	7.0	genetic-glottolog
abg	18	kyy	7.0	genetic-glottolog
abg	19	bjr	7.0	genetic-glottolog
abg	20	tbg	7.0	genetic-glottolog
abg	21	waj	7.0	genetic-glottolog
abg	22	ghs	7.0	genetic-glottolog
abg	23	nbq	7.0	genetic-glottolog
abg	24	wno	7.0	genetic-glottolog
abg	25	mnz	7.0	genetic-glottolog
abh	1	auz	1.0	genetic-glottolog
abh	2	acm	1.0	genetic-glottolog
abh	3	ayp	2.0	genetic-glottolog
abh	4	arb	2.0	genetic-glottolog
abh	5	yhd	2.0	genetic-glottolog
abh	6	sqr	3.0	genetic-glottolog
abh	7	xna	3.0	genetic-glottolog
abh	8	apc	3.0	genetic-glottolog
abh	9	yud	3.0	genetic-glottolog
abh	10	ayh	3.0	genetic-glottolog
abh	11	acy	3.0	genetic-glottolog
abh	12	acw	3.0	genetic-glottolog
abh	13	avl	3.0	genetic-glottolog
abh	14	acq	3.0	genetic-glottolog
abh	15	ayl	3.0	genetic-glottolog
abh	16	acx	4.0	genetic-glottolog
abh	17	afb	4.0	genetic-glottolog
abh	18	abv	4.0	genetic-glottolog
abh	19	ars	4.0	genetic-glottolog
abh	20	ayn	4.0	genetic-glottolog
abh	21	jye	4.0	genetic-glottolog
abh	22	arz	4.0	genetic-glottolog
abh	23	aec	4.0	genetic-glottolog
abh	24	mey	4.0	genetic-glottolog
abh	25	ssh	5.0	genetic-glottolog
abi	1	aba	0.0	genetic-glottolog
abi	2	adj	0.0	genetic-glottolog
abi	3	ati	1.0	genetic-glottolog
abi	4	ald	2.0	genetic-glottolog
abi	5	avi	2.0	genetic-glottolog
abi	6	kxb	3.0	genetic-glottolog
abi	7	ebr	3.0	genetic-glottolog
abi	8	ega	3.0	genetic-glottolog
abi	9	gwa	3.0	genetic-glottolog
abi	10	gaa	3.0	genetic-glottolog
abi	11	ada	3.0	genetic-glottolog
abi	12	lgq	3.0	genetic-glottolog
abi	13	xxb	3.0	genetic-glottolog
abi	14	ajg	3.0	genetic-glottolog
abi	15	ahp	4.0	genetic-glottolog
abi	16	abu	4.0	genetic-glottolog
abi	17	eot	4.0	genetic-glottolog
abi	18	mka	4.0	genetic-glottolog
abi	19	avn	4.0	genetic-glottolog
abi	20	bov	4.0	genetic-glottolog
abi	21	anf	4.0	genetic-glottolog
abi	22	ahl	4.0	genetic-glottolog
abi	23	kpo	4.0	genetic-glottolog
abi	24	keu	4.0	genetic-glottolog
abi	25	ade	4.0	genetic-glottolog
abj	1	acl	0.0	genetic-glottolog
abj	2	akx	2.0	genetic-glottolog
abj	3	okj	2.0	genetic-glottolog
abj	4	apq	3.0	genetic-glottolog
abj	5	aky	3.0	genetic-glottolog
abj	6	akm	4.0	genetic-glottolog
abj	7	ack	4.0	genetic-glottolog
abj	8	akj	4.0	genetic-glottolog
abj	9	aci	4.0	genetic-glottolog
abj	10	gac	5.0	genetic-glottolog
abk	1	abq	0.0	genetic-glottolog
abk	2	uby	1.0	genetic-glottolog
abk	3	ady	2.0	genetic-glottolog
abk	4	kbd	2.0	genetic-glottolog
abl	1	kge	1.0	genetic-glottolog
abl	2	ljp	1.0	genetic-glottolog
abl	3	sun	1.0	genetic-glottolog
abl	4	rej	1.0	genetic-glottolog
abl	5	atk	1.0	genetic-glottolog
abl	6	pau	1.0	genetic-glottolog
abl	7	cha	1.0	genetic-glottolog
abl	8	nsy	2.0	genetic-glottolog
abl	9	eno	2.0	genetic-glottolog
abl	10	osn	2.0	genetic-glottolog
abl	11	kaw	2.0	genetic-glottolog
abl	12	mwv	2.0	genetic-glottolog
abl	13	mad	2.0	genetic-glottolog
abl	14	kkv	2.0	genetic-glottolog
abl	15	ban	2.0	genetic-glottolog
abl	16	smr	2.0	genetic-glottolog
abl	17	gay	2.0	genetic-glottolog
abl	18	bdb	2.0	genetic-glottolog
abl	19	mkm	2.0	genetic-glottolog
abl	20	mwt	2.0	genetic-glottolog
abl	21	bzl	2.0	genetic-glottolog
abl	22	txe	2.0	genetic-glottolog
abl	23	heg	2.0	genetic-glottolog
abl	24	wlh	2.0	genetic-glottolog
abl	25	mgm	2.0	genetic-glottolog
abm	1	isi	0.0	genetic-glottolog
abm	2	nbp	2.0	genetic-glottolog
abm	3	eka	2.0	genetic-glottolog
abm	4	ndd	3.0	genetic-glottolog
abm	5	ofu	3.0	genetic-glottolog
abm	6	etu	3.0	genetic-glottolog
abm	7	nbb	4.0	genetic-glottolog
abm	8	mfo	5.0	genetic-glottolog
abm	9	bju	6.0	genetic-glottolog
abm	10	bwh	6.0	genetic-glottolog
abm	11	bqw	6.0	genetic-glottolog
abm	12	bkv	7.0	genetic-glottolog
abm	13	ael	7.0	genetic-glottolog
abm	14	ken	7.0	genetic-glottolog
abm	15	iyo	7.0	genetic-glottolog
abm	16	ags	7.0	genetic-glottolog
abm	17	bby	7.0	genetic-glottolog
abm	18	mij	7.0	genetic-glottolog
abm	19	muc	7.0	genetic-glottolog
abm	20	fak	7.0	genetic-glottolog
abm	21	byb	7.0	genetic-glottolog
abm	22	xmb	7.0	genetic-glottolog
abm	23	ngv	7.0	genetic-glottolog
abm	24	bky	8.0	genetic-glottolog
abm	25	afe	8.0	genetic-glottolog
abn	1	odu	0.0	genetic-glottolog
abn	2	obu	0.0	genetic-glottolog
abn	3	ogu	1.0	genetic-glottolog
abn	4	xoc	1.0	genetic-glottolog
abn	5	ogg	2.0	genetic-glottolog
abn	6	kes	2.0	genetic-glottolog
abn	7	mgj	2.0	genetic-glottolog
abn	8	ogb	2.0	genetic-glottolog
abn	9	ann	3.0	genetic-glottolog
abn	10	akd	3.0	genetic-glottolog
abn	11	oks	3.0	genetic-glottolog
abn	12	kcf	3.0	genetic-glottolog
abn	13	ged	3.0	genetic-glottolog
abn	14	ekp	4.0	genetic-glottolog
abn	15	elm	4.0	genetic-glottolog
abn	16	bvj	4.0	genetic-glottolog
abn	17	gkn	4.0	genetic-glottolog
abn	18	bbs	4.0	genetic-glottolog
abn	19	uya	4.0	genetic-glottolog
abn	20	kkm	4.0	genetic-glottolog
abn	21	ibm	4.0	genetic-glottolog
abn	22	usk	4.0	genetic-glottolog
abn	23	krp	4.0	genetic-glottolog
abn	24	ibe	4.0	genetic-glottolog
abn	25	aqg	4.0	genetic-glottolog
abo	1	btu	0.0	genetic-glottolog
abo	2	amb	0.0	genetic-glottolog
abo	3	brt	0.0	genetic-glottolog
abo	4	ags	1.0	genetic-glottolog
abo	5	iyo	1.0	genetic-glottolog
abo	6	bqw	2.0	genetic-glottolog
abo	7	bwh	2.0	genetic-glottolog
abo	8	bju	2.0	genetic-glottolog
abo	9	byb	3.0	genetic-glottolog
abo	10	fak	3.0	genetic-glottolog
abo	11	muc	3.0	genetic-glottolog
abo	12	mij	3.0	genetic-glottolog
abo	13	bby	3.0	genetic-glottolog
abo	14	ckx	3.0	genetic-glottolog
abo	15	emn	3.0	genetic-glottolog
abo	16	ass	3.0	genetic-glottolog
abo	17	bec	3.0	genetic-glottolog
abo	18	ael	3.0	genetic-glottolog
abo	19	ken	3.0	genetic-glottolog
abo	20	bkv	3.0	genetic-glottolog
abo	21	mfo	3.0	genetic-glottolog
abo	22	xmb	3.0	genetic-glottolog
abo	23	ngv	3.0	genetic-glottolog
abo	24	kid	4.0	genetic-glottolog
abo	25	buz	4.0	genetic-glottolog
abp	1	sbl	0.0	genetic-glottolog
abp	2	abc	1.0	genetic-glottolog
abp	3	ayt	1.0	genetic-glottolog
abp	4	xsb	2.0	genetic-glottolog
abp	5	sgb	2.0	genetic-glottolog
abp	6	blx	2.0	genetic-glottolog
abp	7	pam	2.0	genetic-glottolog
abp	8	smk	2.0	genetic-glottolog
abp	9	agv	2.0	genetic-glottolog
abp	10	atk	3.0	genetic-glottolog
abp	11	pau	3.0	genetic-glottolog
abp	12	cha	3.0	genetic-glottolog
abp	13	rej	3.0	genetic-glottolog
abp	14	sun	3.0	genetic-glottolog
abp	15	ilo	4.0	genetic-glottolog
abp	16	due	4.0	genetic-glottolog
abp	17	atz	4.0	genetic-glottolog
abp	18	iry	4.0	genetic-glottolog
abp	19	alj	4.0	genetic-glottolog
abp	20	tdy	4.0	genetic-glottolog
abp	21	ivb	4.0	genetic-glottolog
abp	22	pwn	4.0	genetic-glottolog
abp	23	pyu	4.0	genetic-glottolog
abp	24	dru	4.0	genetic-glottolog
abp	25	bnn	4.0	genetic-glottolog
abq	1	abk	0.0	genetic-glottolog
abq	2	uby	1.0	genetic-glottolog
abq	3	kbd	2.0	genetic-glottolog
abq	4	ady	2.0	genetic-glottolog
abr	1	aka	0.0	genetic-glottolog
abr	2	wss	0.0	genetic-glottolog
abr	3	fat	1.0	genetic-glottolog
abr	4	twi	1.0	genetic-glottolog
abr	5	kxb	2.0	genetic-glottolog
abr	6	sfw	3.0	genetic-glottolog
abr	7	eot	3.0	genetic-glottolog
abr	8	abu	3.0	genetic-glottolog
abr	9	aha	3.0	genetic-glottolog
abr	10	bci	3.0	genetic-glottolog
abr	11	cko	3.0	genetic-glottolog
abr	12	any	4.0	genetic-glottolog
abr	13	ati	4.0	genetic-glottolog
abr	14	nzi	4.0	genetic-glottolog
abr	15	mtb	4.0	genetic-glottolog
abr	16	jwi	4.0	genetic-glottolog
abr	17	gwa	4.0	genetic-glottolog
abr	18	ebr	4.0	genetic-glottolog
abr	19	afu	4.0	genetic-glottolog
abr	20	doy	5.0	genetic-glottolog
abr	21	gjn	5.0	genetic-glottolog
abr	22	nkq	5.0	genetic-glottolog
abr	23	aba	5.0	genetic-glottolog
abr	24	nko	5.0	genetic-glottolog
abr	25	abi	5.0	genetic-glottolog
abs	1	bpq	0.0	genetic-glottolog
abs	2	lrt	1.0	genetic-glottolog
abs	3	mkn	1.0	genetic-glottolog
abs	4	pmy	1.0	genetic-glottolog
abs	5	max	2.0	genetic-glottolog
abs	6	goq	2.0	genetic-glottolog
abs	7	xmm	2.0	genetic-glottolog
abs	8	mfp	2.0	genetic-glottolog
abs	9	mbf	2.0	genetic-glottolog
abs	10	ccm	2.0	genetic-glottolog
abs	11	sci	2.0	genetic-glottolog
abs	12	vkt	4.0	genetic-glottolog
abs	13	mqg	4.0	genetic-glottolog
abs	14	mhp	4.0	genetic-glottolog
abs	15	pea	4.0	genetic-glottolog
abs	16	xdy	4.0	genetic-glottolog
abs	17	ind	4.0	genetic-glottolog
abs	18	bew	4.0	genetic-glottolog
abs	19	hji	4.0	genetic-glottolog
abs	20	vkk	4.0	genetic-glottolog
abs	21	orn	4.0	genetic-glottolog
abs	22	ors	4.0	genetic-glottolog
abs	23	pse	4.0	genetic-glottolog
abs	24	jax	4.0	genetic-glottolog
abs	25	dup	4.0	genetic-glottolog
abt	1	wos	0.0	genetic-glottolog
abt	2	spk	2.0	genetic-glottolog
abt	3	ylg	2.0	genetic-glottolog
abt	4	bzf	2.0	genetic-glottolog
abt	5	mle	2.0	genetic-glottolog
abt	6	kxt	2.0	genetic-glottolog
abt	7	nud	2.0	genetic-glottolog
abt	8	keh	3.0	genetic-glottolog
abt	9	gbf	3.0	genetic-glottolog
abt	10	bry	3.0	genetic-glottolog
abt	11	sdk	3.0	genetic-glottolog
abt	12	ian	3.0	genetic-glottolog
abu	1	eot	0.0	genetic-glottolog
abu	2	kxb	1.0	genetic-glottolog
abu	3	gwa	3.0	genetic-glottolog
abu	4	ebr	3.0	genetic-glottolog
abu	5	ati	3.0	genetic-glottolog
abu	6	wss	3.0	genetic-glottolog
abu	7	aka	3.0	genetic-glottolog
abu	8	abr	3.0	genetic-glottolog
abu	9	afu	3.0	genetic-glottolog
abu	10	ald	4.0	genetic-glottolog
abu	11	aba	4.0	genetic-glottolog
abu	12	adj	4.0	genetic-glottolog
abu	13	abi	4.0	genetic-glottolog
abu	14	bci	4.0	genetic-glottolog
abu	15	sfw	4.0	genetic-glottolog
abu	16	avi	4.0	genetic-glottolog
abu	17	aha	4.0	genetic-glottolog
abu	18	fat	4.0	genetic-glottolog
abu	19	twi	4.0	genetic-glottolog
abu	20	doy	4.0	genetic-glottolog
abu	21	lar	4.0	genetic-glottolog
abu	22	nkq	4.0	genetic-glottolog
abu	23	gjn	4.0	genetic-glottolog
abu	24	nko	4.0	genetic-glottolog
abu	25	cko	4.0	genetic-glottolog
abv	1	afb	0.0	genetic-glottolog
abv	2	acx	0.0	genetic-glottolog
abv	3	ars	0.0	genetic-glottolog
abv	4	ssh	1.0	genetic-glottolog
abv	5	adf	1.0	genetic-glottolog
abv	6	ayh	1.0	genetic-glottolog
abv	7	acw	1.0	genetic-glottolog
abv	8	acq	1.0	genetic-glottolog
abv	9	arb	2.0	genetic-glottolog
abv	10	ayn	2.0	genetic-glottolog
abv	11	jye	2.0	genetic-glottolog
abv	12	sqr	3.0	genetic-glottolog
abv	13	acm	3.0	genetic-glottolog
abv	14	xna	3.0	genetic-glottolog
abv	15	apc	3.0	genetic-glottolog
abv	16	yud	3.0	genetic-glottolog
abv	17	avl	3.0	genetic-glottolog
abv	18	acy	3.0	genetic-glottolog
abv	19	ayl	3.0	genetic-glottolog
abv	20	yhd	4.0	genetic-glottolog
abv	21	ayp	4.0	genetic-glottolog
abv	22	arz	4.0	genetic-glottolog
abv	23	abh	4.0	genetic-glottolog
abv	24	aec	4.0	genetic-glottolog
abv	25	mey	4.0	genetic-glottolog
abw	1	kgu	0.0	genetic-glottolog
abw	2	ali	1.0	genetic-glottolog
abw	3	mlp	1.0	genetic-glottolog
abw	4	kmf	2.0	genetic-glottolog
abw	5	koz	3.0	genetic-glottolog
abw	6	dmc	3.0	genetic-glottolog
abw	7	mtc	3.0	genetic-glottolog
abw	8	gmu	3.0	genetic-glottolog
abw	9	snr	3.0	genetic-glottolog
abw	10	bbr	3.0	genetic-glottolog
abw	11	bmh	3.0	genetic-glottolog
abw	12	aey	3.0	genetic-glottolog
abw	13	wsk	3.0	genetic-glottolog
abw	14	tnh	4.0	genetic-glottolog
abw	15	sks	4.0	genetic-glottolog
abw	16	buq	4.0	genetic-glottolog
abw	17	pla	4.0	genetic-glottolog
abw	18	wmc	4.0	genetic-glottolog
abw	19	mkr	4.0	genetic-glottolog
abw	20	swm	4.0	genetic-glottolog
abw	21	mqv	4.0	genetic-glottolog
abw	22	ped	4.0	genetic-glottolog
abw	23	mqw	4.0	genetic-glottolog
abw	24	gyb	4.0	genetic-glottolog
abw	25	sra	4.0	genetic-glottolog
abx	1	yka	0.0	genetic-glottolog
abx	2	slm	1.0	genetic-glottolog
abx	3	duq	1.0	genetic-glottolog
abx	4	dun	1.0	genetic-glottolog
abx	5	sse	2.0	genetic-glottolog
abx	6	sml	2.0	genetic-glottolog
abx	7	sjm	2.0	genetic-glottolog
abx	8	ssb	2.0	genetic-glottolog
abx	9	bdr	2.0	genetic-glottolog
abx	10	bdb	2.0	genetic-glottolog
abx	11	tjg	2.0	genetic-glottolog
abx	12	apg	2.0	genetic-glottolog
abx	13	sya	2.0	genetic-glottolog
abx	14	bdl	2.0	genetic-glottolog
abx	15	twy	2.0	genetic-glottolog
abx	16	lbx	2.0	genetic-glottolog
abx	17	otd	2.0	genetic-glottolog
abx	18	duw	2.0	genetic-glottolog
abx	19	bkr	2.0	genetic-glottolog
abx	20	nij	2.0	genetic-glottolog
abx	21	kkx	2.0	genetic-glottolog
abx	22	atk	3.0	genetic-glottolog
abx	23	pau	3.0	genetic-glottolog
abx	24	pku	3.0	genetic-glottolog
abx	25	mhy	3.0	genetic-glottolog
aby	1	mkp	0.0	genetic-glottolog
aby	2	yrb	2.0	genetic-glottolog
aby	3	nwr	2.0	genetic-glottolog
aby	4	bjc	2.0	genetic-glottolog
abz	1	woi	0.0	genetic-glottolog
abz	2	kvd	1.0	genetic-glottolog
abz	3	kpu	2.0	genetic-glottolog
abz	4	kyo	3.0	genetic-glottolog
abz	5	lev	3.0	genetic-glottolog
abz	6	hmu	4.0	genetic-glottolog
abz	7	klz	4.0	genetic-glottolog
abz	8	adn	4.0	genetic-glottolog
abz	9	nec	4.0	genetic-glottolog
abz	10	tpg	4.0	genetic-glottolog
abz	11	jka	4.0	genetic-glottolog
abz	12	bfn	4.0	genetic-glottolog
abz	13	ret	5.0	genetic-glottolog
abz	14	beu	5.0	genetic-glottolog
abz	15	kvw	5.0	genetic-glottolog
abz	16	twg	5.0	genetic-glottolog
abz	17	twe	5.0	genetic-glottolog
abz	18	swt	5.0	genetic-glottolog
abz	19	mkz	5.0	genetic-glottolog
abz	20	mjb	6.0	genetic-glottolog
abz	21	ddg	6.0	genetic-glottolog
abz	22	oia	6.0	genetic-glottolog
aca	1	pio	0.0	genetic-glottolog
aca	2	cbb	1.0	genetic-glottolog
aca	3	tae	2.0	genetic-glottolog
aca	4	mht	2.0	genetic-glottolog
aca	5	bwi	3.0	genetic-glottolog
aca	6	ycn	3.0	genetic-glottolog
aca	7	rgr	3.0	genetic-glottolog
aca	8	kpc	3.0	genetic-glottolog
aca	9	plu	5.0	genetic-glottolog
aca	10	bvv	6.0	genetic-glottolog
aca	11	yvt	6.0	genetic-glottolog
aca	12	gae	6.0	genetic-glottolog
aca	13	bae	6.0	genetic-glottolog
aca	14	pbg	6.0	genetic-glottolog
aca	15	guc	6.0	genetic-glottolog
aca	16	ybn	6.0	genetic-glottolog
aca	17	xir	6.0	genetic-glottolog
aca	18	mpw	6.0	genetic-glottolog
aca	19	tnq	6.0	genetic-glottolog
aca	20	ame	6.0	genetic-glottolog
aca	21	brg	6.0	genetic-glottolog
aca	22	ter	6.0	genetic-glottolog
aca	23	ccc	7.0	genetic-glottolog
aca	24	apu	7.0	genetic-glottolog
aca	25	arw	7.0	genetic-glottolog
acb	1	fum	0.0	genetic-glottolog
acb	2	ned	0.0	genetic-glottolog
acb	3	geg	0.0	genetic-glottolog
acb	4	oda	0.0	genetic-glottolog
acb	5	bbx	0.0	genetic-glottolog
acb	6	kso	0.0	genetic-glottolog
acb	7	ids	0.0	genetic-glottolog
acb	8	nmj	0.0	genetic-glottolog
acb	9	ihi	0.0	genetic-glottolog
acb	10	adu	0.0	genetic-glottolog
acb	11	bso	0.0	genetic-glottolog
acb	12	bkg	0.0	genetic-glottolog
acb	13	kym	0.0	genetic-glottolog
acb	14	ymg	0.0	genetic-glottolog
acb	15	fom	0.0	genetic-glottolog
acb	16	bqf	0.0	genetic-glottolog
acb	17	yax	0.0	genetic-glottolog
acb	18	bsv	0.0	genetic-glottolog
acb	19	kqh	0.0	genetic-glottolog
acb	20	bcb	0.0	genetic-glottolog
acb	21	jbe	0.0	genetic-glottolog
acb	22	rui	0.0	genetic-glottolog
acb	23	njd	0.0	genetic-glottolog
acb	24	sdt	0.0	genetic-glottolog
acb	25	zrp	0.0	genetic-glottolog
acd	1	fod	0.0	genetic-glottolog
acd	2	ayg	1.0	genetic-glottolog
acd	3	naw	2.0	genetic-glottolog
acd	4	kye	4.0	genetic-glottolog
acd	5	kph	4.0	genetic-glottolog
acd	6	ncu	5.0	genetic-glottolog
acd	7	nnu	5.0	genetic-glottolog
acd	8	nko	5.0	genetic-glottolog
acd	9	gjn	5.0	genetic-glottolog
acd	10	nkq	5.0	genetic-glottolog
acd	11	bqa	5.0	genetic-glottolog
acd	12	nlu	5.0	genetic-glottolog
acd	13	doy	5.0	genetic-glottolog
acd	14	afu	6.0	genetic-glottolog
acd	15	kxb	6.0	genetic-glottolog
acd	16	lar	7.0	genetic-glottolog
acd	17	eot	7.0	genetic-glottolog
acd	18	abu	7.0	genetic-glottolog
acd	19	gwx	8.0	genetic-glottolog
acd	20	cpn	8.0	genetic-glottolog
acd	21	aka	8.0	genetic-glottolog
acd	22	abr	8.0	genetic-glottolog
acd	23	wss	8.0	genetic-glottolog
acd	24	ati	8.0	genetic-glottolog
acd	25	gwa	8.0	genetic-glottolog
ace	1	hro	1.0	genetic-glottolog
ace	2	dup	2.0	genetic-glottolog
ace	3	rej	2.0	genetic-glottolog
ace	4	cja	2.0	genetic-glottolog
ace	5	hji	2.0	genetic-glottolog
ace	6	cjm	2.0	genetic-glottolog
ace	7	ibh	2.0	genetic-glottolog
ace	8	jra	2.0	genetic-glottolog
ace	9	rad	2.0	genetic-glottolog
ace	10	sun	2.0	genetic-glottolog
ace	11	xdy	2.0	genetic-glottolog
ace	12	ocm	2.0	genetic-glottolog
ace	13	atk	2.0	genetic-glottolog
ace	14	pau	2.0	genetic-glottolog
ace	15	cha	2.0	genetic-glottolog
ace	16	gay	3.0	genetic-glottolog
ace	17	smr	3.0	genetic-glottolog
ace	18	mkm	3.0	genetic-glottolog
ace	19	mwv	3.0	genetic-glottolog
ace	20	mwt	3.0	genetic-glottolog
ace	21	eno	3.0	genetic-glottolog
ace	22	nsy	3.0	genetic-glottolog
ace	23	abl	3.0	genetic-glottolog
ace	24	knx	3.0	genetic-glottolog
ace	25	rgs	3.0	genetic-glottolog
acf	1	gcf	0.0	genetic-glottolog
acf	2	hat	1.0	genetic-glottolog
acf	3	scf	1.0	genetic-glottolog
acf	4	lou	1.0	genetic-glottolog
acf	5	gcr	2.0	genetic-glottolog
acf	6	kmv	2.0	genetic-glottolog
acf	7	rcf	2.0	genetic-glottolog
acf	8	cks	2.0	genetic-glottolog
acf	9	frc	3.0	genetic-glottolog
acf	10	fra	3.0	genetic-glottolog
acf	11	pcd	3.0	genetic-glottolog
acf	12	crs	3.0	genetic-glottolog
acf	13	mfe	3.0	genetic-glottolog
acf	14	fro	4.0	genetic-glottolog
acf	15	frm	4.0	genetic-glottolog
acf	16	wln	4.0	genetic-glottolog
acf	17	nrf	5.0	genetic-glottolog
acf	18	xno	5.0	genetic-glottolog
acf	19	frp	5.0	genetic-glottolog
acf	20	roh	5.0	genetic-glottolog
acf	21	lij	7.0	genetic-glottolog
acf	22	itk	7.0	genetic-glottolog
acf	23	cat	8.0	genetic-glottolog
acf	24	pms	8.0	genetic-glottolog
acf	25	lmo	8.0	genetic-glottolog
ach	1	lth	1.0	genetic-glottolog
ach	2	laj	1.0	genetic-glottolog
ach	3	alz	1.0	genetic-glottolog
ach	4	kdi	1.0	genetic-glottolog
ach	5	lkr	2.0	genetic-glottolog
ach	6	adh	2.0	genetic-glottolog
ach	7	anu	2.0	genetic-glottolog
ach	8	luo	2.0	genetic-glottolog
ach	9	bxb	2.0	genetic-glottolog
ach	10	shk	2.0	genetic-glottolog
ach	11	lwo	3.0	genetic-glottolog
ach	12	bdi	3.0	genetic-glottolog
ach	13	thu	3.0	genetic-glottolog
ach	14	atu	4.0	genetic-glottolog
ach	15	dks	4.0	genetic-glottolog
ach	16	dib	4.0	genetic-glottolog
ach	17	nus	4.0	genetic-glottolog
ach	18	dip	4.0	genetic-glottolog
ach	19	mfz	4.0	genetic-glottolog
ach	20	dik	4.0	genetic-glottolog
ach	21	jum	4.0	genetic-glottolog
ach	22	diw	4.0	genetic-glottolog
ach	23	keo	5.0	genetic-glottolog
ach	24	mqu	5.0	genetic-glottolog
ach	25	omt	5.0	genetic-glottolog
aci	1	akm	0.0	genetic-glottolog
aci	2	akj	2.0	genetic-glottolog
aci	3	akx	2.0	genetic-glottolog
aci	4	ack	2.0	genetic-glottolog
aci	5	gac	3.0	genetic-glottolog
aci	6	okj	4.0	genetic-glottolog
aci	7	acl	4.0	genetic-glottolog
aci	8	abj	4.0	genetic-glottolog
aci	9	aky	5.0	genetic-glottolog
aci	10	apq	5.0	genetic-glottolog
ack	1	akj	0.0	genetic-glottolog
ack	2	gac	1.0	genetic-glottolog
ack	3	akm	2.0	genetic-glottolog
ack	4	akx	2.0	genetic-glottolog
ack	5	aci	2.0	genetic-glottolog
ack	6	abj	4.0	genetic-glottolog
ack	7	acl	4.0	genetic-glottolog
ack	8	okj	4.0	genetic-glottolog
ack	9	apq	5.0	genetic-glottolog
ack	10	aky	5.0	genetic-glottolog
acl	1	abj	0.0	genetic-glottolog
acl	2	akx	2.0	genetic-glottolog
acl	3	okj	2.0	genetic-glottolog
acl	4	aky	3.0	genetic-glottolog
acl	5	apq	3.0	genetic-glottolog
acl	6	akm	4.0	genetic-glottolog
acl	7	akj	4.0	genetic-glottolog
acl	8	ack	4.0	genetic-glottolog
acl	9	aci	4.0	genetic-glottolog
acl	10	gac	5.0	genetic-glottolog
acm	1	ayp	1.0	genetic-glottolog
acm	2	yhd	1.0	genetic-glottolog
acm	3	arb	1.0	genetic-glottolog
acm	4	abh	1.0	genetic-glottolog
acm	5	xna	2.0	genetic-glottolog
acm	6	apc	2.0	genetic-glottolog
acm	7	sqr	2.0	genetic-glottolog
acm	8	yud	2.0	genetic-glottolog
acm	9	acy	2.0	genetic-glottolog
acm	10	avl	2.0	genetic-glottolog
acm	11	acw	2.0	genetic-glottolog
acm	12	auz	2.0	genetic-glottolog
acm	13	ayh	2.0	genetic-glottolog
acm	14	acq	2.0	genetic-glottolog
acm	15	ayl	2.0	genetic-glottolog
acm	16	ars	3.0	genetic-glottolog
acm	17	afb	3.0	genetic-glottolog
acm	18	abv	3.0	genetic-glottolog
acm	19	arz	3.0	genetic-glottolog
acm	20	aec	3.0	genetic-glottolog
acm	21	acx	3.0	genetic-glottolog
acm	22	ayn	3.0	genetic-glottolog
acm	23	jye	3.0	genetic-glottolog
acm	24	mey	3.0	genetic-glottolog
acm	25	ssh	4.0	genetic-glottolog
acn	1	int	2.0	genetic-glottolog
acn	2	tco	2.0	genetic-glottolog
acn	3	hpo	3.0	genetic-glottolog
acn	4	dnv	3.0	genetic-glottolog
acn	5	obr	3.0	genetic-glottolog
acn	6	mya	3.0	genetic-glottolog
acn	7	ugo	3.0	genetic-glottolog
acn	8	tvn	3.0	genetic-glottolog
acn	9	bxd	4.0	genetic-glottolog
acn	10	atb	4.0	genetic-glottolog
acn	11	mhx	4.0	genetic-glottolog
acn	12	rmz	4.0	genetic-glottolog
acn	13	rki	4.0	genetic-glottolog
acn	14	yip	4.0	genetic-glottolog
acn	15	ykt	4.0	genetic-glottolog
acn	16	lsi	5.0	genetic-glottolog
acn	17	zal	5.0	genetic-glottolog
acn	18	nuf	5.0	genetic-glottolog
acn	19	lhu	5.0	genetic-glottolog
acn	20	lkc	5.0	genetic-glottolog
acn	21	lhi	5.0	genetic-glottolog
acn	22	goe	5.0	genetic-glottolog
acn	23	ole	5.0	genetic-glottolog
acn	24	gqi	5.0	genetic-glottolog
acn	25	tjs	5.0	genetic-glottolog
