lex,default
ἔνδικος,正義的;公正的
ἔνδοξος,榮耀的;榮美的;奇妙的;華麗的
ἔνδυμα,衣服;服裝
ἔνδυσις,穿衣;穿上
ἔνειμι,在裏面(分詞形式;裏面的東西;內容物)
ἔνθεν,這裏
ἔνι,有;存在
ἔννοια,思維方式;思想方式;意向;態度
ἔννομος,合法的;依照法律的;按照常例的
ἔννυχος,晚上;夜間;天還未亮;天未亮的時候
ἔνοχος,有罪的;該受的
ἔνταλμα,吩咐;命令
ἔντευξις,代求;代禱
ἔντιμος,珍貴的;貴重的;寶貴的
ἔντρομος,顫抖;震動
ἔξειμι,離開;從裏面出去
ἔξεστι(ν),可能;能;可以
ἔξοδος,離開;出埃及;(以色列人從埃及)離開
ἔξυπνος,醒來;睡醒
ἔξω,外面;遠離
ἔξωθεν,從外面
ἔπαινος,讚美;頌讚
ἔπαυλις,宅地;房子;住宅
ἔπειτα,然後;隨後;之後;再後;後來;此後;以後;接著;其次;再次;再其次;又;才
ἔπος,可說;可以說;可有這樣說;從某種意義上說
ἔργον,行動;行為;工作;所做的事;所行的
ἔρημος,無人居住的;廢棄的
ἔριον,羊毛
ἔρις,衝突;不和
ἔριφος,小山羊;雄山羊;山羊
ἔρχομαι,來;去
ἔσοπτρον,鏡子
ἔσχατος,最後的;末後的;最後
ἔσω,在......裏面;在......當中
ἔσωθεν,從裏面
ἔτι,還;仍然;再
ἔτος,年;歲
ἔχθρα,敵意;敵對;為敵
ἔχιδνα,小毒蛇;眼鏡蛇;毒蛇
ἔχω,有;擁有;屬於
ἕβδομος,第七
ἕκαστος,每;每一;每個;各;各個;各種;各樣
ἕκτος,第六
ἕλκος,痛處;潰瘍;瘡
ἕλκω,拖;拉;抽;拔
ἕνδεκα,十一
ἕξ,六
ἕξις,練習;操練;重複去做;一遍又一遍地做
ἕτερος,不同的;不相同;另一種
ἕτοιμος,準備好;預備妥當
ἕως,直到;最後;終於
Ἐλαμίτης,以攔人;《思》厄藍人
Ἐλεάζαρ,以利亞撒;《思》厄肋阿匝爾
Ἐλιέζερ,以利以謝;《思》厄里厄則爾
Ἐλιακίμ,以利亞敬;《思》厄里雅金
Ἐλιούδ,以律;《思》厄里烏得
Ἐλισάβετ,伊利莎白;《和》以利沙伯;《思》依撒伯爾
Ἐλισαῖος,以利沙;《思》厄里叟
Ἐλμαδάμ,以摩當;《思》厄耳瑪丹
Ἐλύμας,以呂馬;《思》厄呂瑪
Ἐμμανουήλ,以馬内利;《思》厄瑪奴耳
Ἐμμαοῦς,以馬忤斯;《思》厄瑪烏
Ἐνώς,以挪士;《思》厄諾士
Ἐπαίνετος,以拜尼土;《思》厄派乃托
Ἐπαφρόδιτος,以巴弗提;《思》厄帕洛狄托
Ἐπαφρᾶς,以巴弗;《思》厄帕夫辣
Ἐπικούρειος,伊壁鳩魯的/以彼古羅的;伊壁鳩魯/以彼古羅的追隨者
Ἐφέσιος,以弗所的
Ἐφραίμ,以法蓮;《思》厄弗辣因
Ἑβραΐς,希伯來語
Ἑβραϊστί,用希伯來話來說
Ἑβραῖος,希伯來人;《思》希伯來人
Ἑζεκίας,希西家;《思》希則克雅
Ἑλλάς,希臘
Ἑλληνίς,希臘婦女
Ἑλληνικός,希臘文;希臘語
Ἑλληνιστής,說希臘語的猶太人
Ἑλληνιστί,用希臘文;用希臘語
Ἑμμώρ,哈抹;《思》哈摩爾
Ἑνώχ,以諾;《思》哈諾客
Ἑρμογένης,黑摩其尼;《思》赫摩革乃
Ἑρμᾶς,黑馬;《思》赫爾瑪
Ἑρμῆς,希耳米;《思》赫爾默斯
Ἑσλί,以斯利;《思》厄斯理
Ἑσρώμ,希斯崙;《思》赫茲龍
Ἔβερ,希伯;《思》厄貝爾
Ἔραστος,以拉都;《思》厄辣斯托
Ἔφεσος,以弗所;《思》厄弗所
Ἕλλην,文明人;希臘人
ἠχέω,製造聲響;發出噪音
ἡγέομαι,持有觀點;有一個意見;考慮;認為
ἡγεμονία,統治;治理;政府;規則
ἡγεμονεύω,作總督
ἡγεμών,統治者
ἡδέως,樂意;喜歡
ἡδονή,令人快樂的事;快樂;享樂
ἡδύοσμον,薄荷
ἡλίκος,多廣大;多大;多小
ἡλικία,壽命;壽數;人生;一生
ἡμέρα,一天;一日
ἡμέτερος,我們的;屬於我們的;我們的東西
ἡμίωρον,半小時
ἡμιθανής,半死;差點死了
ἡνίκα,每當
ἡσυχάζω,休息
ἡσυχία,安靜的環境;不受干擾的生活
ἡσύχιος,安寧的;和平的
ἤ,或;或者
ἤδη,已經;已
ἤπερ,比......;勝過;過於
ἤπιος,溫柔的;仁慈的
ἤρεμος,安寧的;和平的
ἤτοι,或者......或者;或......或
ἥκω,來到;到達
ἥλιος,太陽
ἥμισυς,一半;半
ἥττημα,缺乏;失敗
ἦθος,慣例;習俗;習慣;規矩
ἦχος (I),聲音;噪音
ἦχος (II),聲音;噪音
ἧλος,釘子;大釘
Ἠλί,我的上帝;音譯:「以利」
Ἠλίας,以利亞;《思》厄里亞
Ἠσαΐας,以賽亞;《思》依撒意亞
Ἠσαῦ,以掃;《思》厄撒烏
Ἡρῳδίων,希羅天;《思》黑落狄雍
Ἡρῳδιάς,希羅底;《思》黑落狄雅
Ἡρῳδιανοί,希律的追隨者;希律黨人
Ἡρῴδης,希律;《思》黑落德
Ἤρ,珥;《思》厄爾
ἰάομαι,醫治;治愈;使痊愈;救治
ἰατρός,醫生;醫治者
ἰδιώτης,門外漢;外行人;普通人
ἰκμάς,濕氣;水分
ἰσάγγελος,和天使一樣
ἰσχυρός,有能力的;強大的;強壯的
ἰσχύς,能力;力量
ἰσχύω,能;能夠;有力量;有足夠力氣;非常能夠
ἰσότης,平等
ἰσότιμος,平等的;同一種的;同樣的
ἰσόψυχος,有相同想法的;有相同態度的;同心的
ἰχθύδιον,小魚
ἰχθύς,海洋生物;魚
ἰός,毒氣;毒液(尤指蛇的毒液)
ἰῶτα,一點;最小的字母;細小的標記
ἱδρώς,汗
ἱεράτευμα,祭司職分;作祭司
ἱερατεία,祭司職分;作祭司
ἱερατεύω,供祭司的職任;執行祭司的職務;作祭司
ἱερεύς,祭司
ἱεροπρεπής,虔誠的;虔敬的;敬神的
ἱεροσυλέω,劫掠廟宇;偷竊廟中之物
ἱερουργέω,供祭司的職任;執行祭司的職務;作祭司
ἱερωσύνη,祭司職分;作祭司
ἱερόθυτος,祭偶像之物
ἱερόσυλος,劫掠廟宇的人;偷竊廟中之物的人
ἱκανός,夠;足夠;充足
ἱκανότης,勝任;足夠;能夠;資格;配得上
ἱκανόω,使足夠;使勝任;使有資格
ἱκετηρία,懇求;請求;祈求
ἱλάσκομαι,赦免
ἱλαρός,快樂的;樂意的;快樂的人
ἱλαρότης,快樂;甘心樂意;高興
ἱλασμός,赦罪的方法;挽回祭;贖罪祭
ἱλαστήριος,赦罪的方法;挽回祭;贖罪祭
ἱμάς,帶子;鞋帶;皮鞭
ἱμάτιον,衣服;服裝
ἱματίζω,穿上;穿著;穿衣
ἱματισμός,衣服;服裝
ἱππεύς,馬兵;騎兵
ἱππικός,馬兵;騎兵
ἱστορέω,探訪並獲取信息
ἴαμα,醫治的力量;醫治的能力;治病的能力
ἴασις,醫治;治愈;使痊愈;救治
ἴασπις,碧玉
ἴδιος,自己的;自己所有的;自己的財產
ἴσος,平等;相等;一樣
ἴσως,很可能;也許
ἴχνος,模仿;仿效;照其他人所做的去做
ἵλεως,仁慈的;憐憫人的
ἵνα,為了;為了......的緣故;從而
ἵππος,馬
ἵστημι,使來到;使站在;在那裏
ἶρις,彩虹或暈輪
Ἰάκωβος,雅各;《思》雅各伯
Ἰάννης,雅尼;《思》雅乃斯
Ἰάρετ,雅列;《思》耶勒得
Ἰάσων,耶孫;《思》雅松
Ἰάϊρος,葉魯;《和》睚魯;《思》雅依洛
Ἰακώβ,雅各;《思》雅各伯
Ἰαμβρῆς,《和2010》《和》佯庇;《現》洋布雷;《思》楊布勒
Ἰανναί,雅拿;《思》雅乃
Ἰδουμαία,以土買;《思》依杜默雅
Ἰεζάβελ,《和2010》《和》耶洗别;《現》耶洗碧;《思》依則貝耳
Ἰερεμίας,耶利米;《思》耶肋米亞
Ἰεριχώ,耶利哥;《思》耶里哥
Ἰεσσαί,耶西;《思》葉瑟
Ἰεφθάε,耶弗他;《思》依弗大
Ἰεχονίας,耶哥尼雅;《思》耶苛尼雅
Ἰησοῦς,耶穌
Ἰκόνιον,以哥念;《思》依科尼雍
Ἰλλυρικόν,以利哩古;《思》依里黎苛
Ἰορδάνης,約旦河;《和》《思》約但河
Ἰουδαΐζω,過猶太人的生活;奉行猶太教
Ἰουδαία,猶太;《思》猶大
Ἰουδαϊκός,猶太人的
Ἰουδαϊκῶς,猶太人的;猶太化
Ἰουδαϊσμός,猶太教;奉行猶太教;猶太人的宗教
Ἰουδαῖος,猶太;《思》猶太
Ἰουλία,猶利亞;《思》猶里雅
Ἰουνιᾶς,猶尼亞;《思》猶尼雅
Ἰούδας,猶大;《思》猶達斯
Ἰούλιος,猶流;《思》猶里約
Ἰοῦστος,猶士都;《思》猶斯托
Ἰσαάκ,以撒;《思》依撒格
Ἰσραήλ,以色列
Ἰσραηλίτης,以色列人;《思》以色列人
Ἰταλία,意大利;《和》義大利
Ἰταλικός,意大利的
Ἰτουραῖος,以土利亞的;《思》依突勒雅的
Ἰωάννα,《和2010》《和》約亞拿;《現》約亞娜;《思》約安納
Ἰωάννης,約翰;《思》若翰
Ἰωήλ,約珥;《思》岳厄爾
Ἰωαθάμ,約坦;《思》約堂
Ἰωνάμ,約南
Ἰωνᾶς,約拿;《思》約納
Ἰωράμ,約蘭
Ἰωρίμ,約令;《思》約楞
Ἰωσήφ,約瑟;《思》若瑟
Ἰωσήχ,約瑟;《思》若瑟
Ἰωσίας,約西亞;《思》約史雅
Ἰωσαφάτ,約沙法;《思》約沙法特
Ἰωσῆς,《和》約西;《現》約瑟;《思》若瑟
Ἰόππη,約帕;《思》約培
Ἰώβ,約伯
Ἱεράπολις,希拉坡里;《和》希拉波立;《思》耶辣頗里
Ἱεροσολυμίτης,耶路撒冷人;《思》耶路撒冷人
ὀγδοήκοντα,八十
ὀδούς,牙齒
ὀδυνάω,極其痛苦;非常痛苦;處於極大的痛苦中
ὀδυρμός,哀號;痛哭;哀慟;號咷大哭
ὀδύνη,巨大的痛苦;飽嘗痛苦;無限傷痛;強烈的焦慮
ὀθόνη,被單;亞麻布
ὀθόνιον,細麻布
ὀκνέω,延遲;遲延;耽擱;耽延
ὀκνηρός,懶惰的;沒有野心的
ὀκταήμερος,在第八天
ὀκτώ,八
ὀλίγος,少;很少;較少
ὀλίγως,少;很少;較少
ὀλιγοπιστία,小信;信心不足
ὀλιγωρέω,輕看;輕視;小看;藐視
ὀλιγόπιστος,小信;信心不足
ὀλιγόψυχος,灰心;氣餒;失去信心
ὀλοθρευτής,毀滅者
ὀλοθρεύω,敗壞;摧毀;毀滅
ὀλολύζω,大聲喊叫;號咷;哀號
ὀμίχλη,黑暗的迷霧籠罩(某人);變成瞎子
ὀμνύω,起誓
ὀνάριον,驢駒;小驢
ὀνίνημι,得到幫助;獲得利益;受到喜愛
ὀνειδίζω,侮辱;譏誚
ὀνειδισμός,侮辱;毀謗
ὀνικός,"驢的,驢(拉)的"
ὀνομάζω,叫;起名;稱為
ὀξύς,鋒利的
ὀπή,孔穴;開口
ὀπίσω,在......後面
ὀπτάνομαι,被看見;讓人看得見;顯現
ὀπτασία,異象;顯現
ὀπτός,烤的;燒的
ὀπώρα,成熟的果子
ὀρέγω,努力要達到;想望;急切渴望
ὀργή,怒氣;憤怒
ὀργίζω,極其憤怒;狂怒;生氣
ὀργίλος,憤怒的;易怒的;暴躁的
ὀργυιά,噚
ὀρεινός,山地;山區
ὀρθοποδέω,過正確的生活;按照應有的方式生活
ὀρθοτομέω,正確地教導;正確地闡釋
ὀρθρίζω,清早起來;清早起來並前往
ὀρθός,直的;直接的;筆直的
ὀρθῶς,正確;正確地;對的
ὀρφανός,孤兒
ὀρχέομαι,跳舞
ὀρύσσω,挖掘;開鑿
ὀσμή,氣味;味道;香氣;芬芳
ὀστέον,骨頭;骸骨
ὀστράκινος,瓦器;陶土
ὀσφῦς,腰
ὀφείλημα,債務;債;所欠金額;應得的
ὀφείλω,欠;虧欠;欠債;負債
ὀφειλέτης,債務人;欠債人
ὀφειλή,債務;債;所欠金額;欠款
ὀφθαλμοδουλία,只是做給主人看的;為得到別人注意而服事;為討人喜歡而做的
ὀφθαλμός,眼睛(通常包括眼瞼)
ὀφρῦς,懸崖;山崖
ὀχλέω,折磨;帶來痛苦;擾亂;攪擾;纏磨
ὀχλοποιέω,糾合成群;結夥成群
ὀχύρωμα,堅固的營壘;堡壘
ὀψάριον,魚
ὀψέ,傍晚;天色已晚
ὀψώνιον,報酬;兵餉;軍餉;糧餉
ὁ,那;他;她;它
ὁδεύω,旅行
ὁδηγέω,帶領;引導
ὁδηγός,嚮導;領導者
ὁδοιπορέω,行路;在旅途中;旅行
ὁδοιπορία,行路;在旅途中;旅行
ὁδός,道路;大道;街道;路
ὁλοκαύτωμα,燔祭;燒化祭
ὁλοκληρία,完全健康;完全康復;全然好了
ὁλοτελής,完全;全然;徹底;完整地;整個
ὁλόκληρος,全部;整個;完備
ὁμιλέω,談論;交談
ὁμιλία,交往;與......作伴;來往
ὁμοίωμα,相似;一樣;按照......形像
ὁμοίως,像;如;如此;類似;同樣
ὁμοίωσις,相似;一樣;按照......形像
ὁμοθυμαδόν,同心合意;一致同意;全體一致
ὁμοιοπαθής,同類的感覺;同類的慾望;同樣的性情
ὁμοιότης,相似;一樣;按照......形像
ὁμοιόω,像;好像;相似
ὁμολογέω,公開表示;承認;宣認
ὁμολογία,承認;宣認
ὁμολογουμένως,應當承認;公認地;人必須承認;宣認
ὁμοῦ,一起
ὁμότεχνος,同行業的;同業;有相同工作的;一起工作的
ὁμόφρων,同心的;心思一致;有類似的想法
ὁπλίζω,準備;做預備;裝備;武裝
ὁποῖος,什麼種類;哪一種
ὁράω,看;看到的景象;看見
ὁρίζω,決定;定意;決心
ὁρατός,看得見的;可見的
ὁρκίζω,起誓;堅持叫人起誓;要求某人起誓
ὁρκωμοσία,"起誓,誓言"
ὁρμάω,闖;衝
ὁρμή,意志;意思;衝動;慾望
ὁροθεσία,界限;界線;疆界
ὁσάκις,每當;每逢;一旦
ὁσίως,聖潔的;純潔的;神聖的
ὁσιότης,聖潔;神聖的品質
ὄγδοος,第八
ὄγκος,障礙;障礙物
ὄζω,發臭;發出臭味
ὄλεθρος,敗壞;毀滅
ὄλυνθος,"未熟的無花果,晚熟的無花果"
ὄμβρος,暴風雨;大雷雨
ὄμμα,眼睛(通常包括眼瞼)
ὄναρ,夢
ὄνειδος,羞辱
ὄνομα,名字
ὄνος,驢
ὄντως,確是;真的;真正的;果然
ὄξος,"酸酒,葡萄酒醋"
ὄπισθεν,從後方;在......後面
ὄρεξις,慾火中燒;有強烈的慾望
ὄρθρος,清晨
ὄρνεον,鳥
ὄρνις,鳥
ὄρος,大山
ὄσφρησις,嗅覺
ὄφελον,但願;倒希望;倒願意;恨不得
ὄφελος,好處;有益的;有益處;有用的
ὄφις,"蛇,爬行动物"
ὄχλος,人群;群眾
ὄψιμος,晚雨;春雨
ὄψιος,傍晚;天色已晚
ὄψις,臉;面
ὅδε,這;他;她;它;他們
ὅθεν,從那裏
ὅλος,整體;整個;完整的;完全的;全部
ὅλως,完全;一切;徹底;絕對;全部
ὅμοιος,像;如;如此;類似;同樣
ὅμως,雖然;儘管
ὅπλον,器具;工具
ὅπου,哪裏;無論哪裏
ὅπως,怎樣;如何
ὅραμα,景象;所見之事物;看見的東西
ὅρασις,異象
ὅριον,區域;領土;土地(甚至地區;但這也許會過於確切地暗指政府的行政區)
ὅρκος,"起誓,誓言"
ὅρμημα,猛力;猛烈;突然用力
ὅς,誰;哪個;什麼;那個人;那件事
ὅσιος,聖潔的;純潔的;神聖的
ὅσος,和......一樣多;多達;凡是;所有
ὅστις,"無論誰;無論哪一個;無論什麼(但在英語中常譯作:who, which, what,因為這些英語代詞通常意義不明確)"
ὅταν,每當;當......的時候
ὅτε,當......時
ὅτι,"(表示開始陳述句,中文不必譯出);事實是"
Ὀζίας,烏西雅;《和》烏西亞;《思》烏齊雅
Ὀλυμπᾶς,阿林巴;《思》敖林帕
Ὀνήσιμος,阿尼西謀;《和》阿尼西母;《思》敖乃息摩
Ὀνησίφορος,"阿尼色弗,《思》敖乃息佛洛"
ὑάκινθος,紫瑪瑙;紫玉
ὑάλινος,玻璃的;像玻璃一樣的
ὑακίνθινος,紫藍色
ὑβρίζω,虐待;凌辱
ὑβριστής,侮慢的人;侮慢而暴力的
ὑγιής,健康;痊愈;好了
ὑγιαίνω,健康;痊愈;好了
ὑγρός,濕潤的;有汁水的;青蔥的(指樹木)
ὑδρία,"大水罐,水缸"
ὑδροποτέω,喝水
ὑδρωπικός,患水腫病
ὑετός,雨;雨水
ὑμέτερος,你們的;你們的東西;屬於你們的
ὑμνέω,唱詩歌;唱讚美詩
ὑπάγω,往前走
ὑπάντησις,靠近;相遇;偶遇
ὑπέρ,為;代表;為了
ὑπέρακμος,過了盛年;過了適婚年齡
ὑπέρογκος,誇大的;誇張的;狂傲的
ὑπέχω,承受;經歷;忍受
ὑπήκοος,服從;順從;聽從;順服
ὑπακοή,聽從;順服
ὑπακούω,聽從;順服
ὑπαντάω,靠近;相遇;偶遇
ὑπείκω,遵從;服從;順服;聽從
ὑπεναντίος,敵對;反對;有敵意的;敵對的
ὑπεράνω,在......之上;在......上方
ὑπερέκεινα,在......以外的地方;更遠
ὑπερέχω,至寶;格外珍貴;價值非凡;至高無上;更好的;超越的
ὑπερήφανος,傲慢的;狂傲的;輕蔑的
ὑπεραίρω,極其驕傲;妄自尊大;過度自信
ὑπεραυξάνω,格外增長;大有進步
