strong	domain_type	domain	label	count	share
G4379	sdbg	018001	Grasp, Hold	1	0.500
G4380	sdbg	088030	Show Favoritism, Prejudice	1	1.000
G4381	sdbg	088030	Show Favoritism, Prejudice	1	1.000
G4382	sdbg	088030	Show Favoritism, Prejudice	4	1.000
G4383	sdbg	008002	Parts of the Body	34	0.425
G4383	sdbg	085001	Be in a Place	17	0.212
G4383	sdbg	009001	Human Beings	7	0.087
G4383	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	5	0.062
G4383	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	4	0.050
G4383	sdbg	024001	See	4	0.050
G4383	sdbg	030007	To Distinguish, To Evaluate, To Judge	2	0.025
G4383	sdbg	088030	Show Favoritism, Prejudice	2	0.025
G4383	sdbg	079018	Two-Dimensional and Three-Dimensional Shapes	2	0.025
G4385	sdbg	016	Non-Linear Movement	1	1.000
G4386	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	8	0.727
G4386	sdbg	060003	First, Second, Third, Etc. [Ordinals]	3	0.273
G4387	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	1	1.000
G4388	sdbg	030004	To Intend, To Purpose, To Plan	2	0.667
G4389	sdbg	033028	Urge, Persuade	1	1.000
G4390	sdbg	015030	Run	2	1.000
G4391	sdbg	013003	Exist	2	1.000
G4392	sdbg	088029	Hypocrisy, Pretense	5	0.833
G4393	sdbg	013003	Exist	2	1.000
G4394	sdbg	033053	Prophesy	19	1.000
G4395	sdbg	033053	Prophesy	28	1.000
G4396	sdbg	053009	Roles and Functions	144	0.906
G4396	sdbg	033005	Written Language	15	0.094
G4397	sdbg	033053	Prophesy	2	1.000
G4398	sdbg	053009	Roles and Functions	2	1.000
G4399	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	1	1.000
G4400	sdbg	030006	To Choose, To Select, To Prefer	3	1.000
G4401	sdbg	030006	To Choose, To Select, To Prefer	1	1.000
G4402	sdbg	093001	Persons	1	1.000
G4403	sdbg	006008	Boats and Parts of Boats	3	1.000
G4404	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	12	1.000
G4405	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	2	1.000
G4406	sdbg	014003	Rain	1	1.000
G4407	sdbg	001004	Heavenly Bodies	2	0.500
G4407	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	2	0.500
G4408	sdbg	006008	Boats and Parts of Boats	2	1.000
G4409	sdbg	087003	High Status or Rank [including persons of high status]	1	1.000
G4410	sdbg	087002	Honor or Respect in Relation to Status	4	1.000
G4411	sdbg	087002	Honor or Respect in Relation to Status	5	1.000
G4412	sdbg	060003	First, Second, Third, Etc. [Ordinals]	34	0.576
G4412	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	24	0.407
G4413	sdbg	060003	First, Second, Third, Etc. [Ordinals]	65	0.684
G4413	sdbg	087003	High Status or Rank [including persons of high status]	19	0.200
G4413	sdbg	065006	Important, Unimportant	5	0.053
G4413	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	5	0.053
G4414	sdbg	087003	High Status or Rank [including persons of high status]	1	1.000
G4415	sdbg	010002	Kinship Relations Involving Successive Generations	1	1.000
G4416	sdbg	010002	Kinship Relations Involving Successive Generations	7	0.583
G4416	sdbg	087003	High Status or Rank [including persons of high status]	3	0.250
G4416	sdbg	013003	Exist	2	0.167
G4417	sdbg	088038	Sin, Wrongdoing, Guilt	5	1.000
G4418	sdbg	008002	Parts of the Body	1	0.500
G4419	sdbg	007003	Parts and Areas of Buildings	2	1.000
G4420	sdbg	008002	Parts of the Body	5	1.000
G4421	sdbg	004002	Birds	1	1.000
G4422	sdbg	025022	Fear, Terror, Alarm	2	1.000
G4423	sdbg	025022	Fear, Terror, Alarm	1	1.000
G4424	sdbg	093002	Places	1	1.000
G4425	sdbg	006002	Instruments Used in Agriculture and Husbandry	2	1.000
G4426	sdbg	025022	Fear, Terror, Alarm	1	1.000
G4427	sdbg	008003	Physiological Products of the Body	1	1.000
G4428	sdbg	079027	Rolled Up	1	1.000
G4429	sdbg	023002	Processes Involving the Mouth, Other Than Eating and Drinking	3	1.000
G4430	sdbg	008001	Body	7	1.000
G4431	sdbg	020003	Destroy	2	0.500
G4432	sdbg	057006	Be Poor, Be Needy, Poverty	3	1.000
G4433	sdbg	057006	Be Poor, Be Needy, Poverty	1	1.000
G4434	sdbg	057006	Be Poor, Be Needy, Poverty	32	0.941
G4435	sdbg	008002	Parts of the Body	1	1.000
G4436	sdbg	012002	Supernatural Powers	1	1.000
G4437	sdbg	067001	A Point of Time without Reference to Other Points of Time: Time, Occasion, Ever, Often	3	1.000
G4438	sdbg	050	Contests and Play	1	1.000
G4439	sdbg	007003	Parts and Areas of Buildings	9	0.900
G4440	sdbg	007003	Parts and Areas of Buildings	18	1.000
G4441	sdbg	033014	Question, Answer	9	0.818
G4441	sdbg	027001	Learn	2	0.182
G4442	sdbg	002003	Fire	70	0.986
G4443	sdbg	002003	Fire	2	1.000
G4444	sdbg	007002	Buildings	4	1.000
G4445	sdbg	023009	Sickness, Disease, Weakness	2	1.000
G4446	sdbg	023009	Sickness, Disease, Weakness	6	1.000
G4447	sdbg	079007	Color	1	1.000
G4448	sdbg	014008	Burning	3	0.500
G4449	sdbg	079007	Color	2	1.000
G4450	sdbg	079007	Color	2	0.667
G4451	sdbg	014008	Burning	2	0.500
G4453	sdbg	057015	Sell, Buy, Price	22	1.000
G4454	sdbg	004001	Animals	12	1.000
G4455	sdbg	067001	A Point of Time without Reference to Other Points of Time: Time, Occasion, Ever, Often	6	1.000
G4456	sdbg	027005	Be Willing To Learn	5	1.000
G4457	sdbg	027005	Be Willing To Learn	3	1.000
G4458	sdbg	089009	Purpose	14	1.000
G4459	sdbg	092004	Whom or What Spoken or Written About	104	1.000
G4460	sdbg	093001	Persons	2	1.000
G4461	sdbg	033017	Teach	15	1.000
G4462	sdbg	033017	Teach	2	1.000
G4463	sdbg	019001	Hit, Strike	2	1.000
G4464	sdbg	006023	Miscellaneous	9	0.643
G4464	sdbg	037004	Rule, Govern	5	0.357
G4465	sdbg	037004	Rule, Govern	2	1.000
G4466	sdbg	093001	Persons	1	1.000
G4467	sdbg	088038	Sin, Wrongdoing, Guilt	1	1.000
G4468	sdbg	088038	Sin, Wrongdoing, Guilt	1	1.000
G4469	sdbg	032005	Lack of Capacity for Understanding	1	1.000
G4470	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	2	1.000
G4471	sdbg	093002	Places	1	1.000
G4472	sdbg	053003	Purify, Cleanse	4	0.667
G4473	sdbg	047003	Application and Removal of Liquids or Masses	2	1.000
G4474	sdbg	019001	Hit, Strike	2	1.000
G4475	sdbg	019001	Hit, Strike	3	1.000
G4476	sdbg	006023	Miscellaneous	3	1.000
G4477	sdbg	093001	Persons	1	1.000
G4478	sdbg	093001	Persons	1	1.000
G4479	sdbg	093001	Persons	1	1.000
G4480	sdbg	006009	Vehicles	1	1.000
G4481	sdbg	093001	Persons	1	1.000
G4482	sdbg	014005	Events Involving Liquids and Dry Masses	1	1.000
G4484	sdbg	093002	Places	1	1.000
G4485	sdbg	020003	Destroy	1	1.000
G4486	sdbg	019003	Split, Tear	4	0.500
G4486	sdbg	023009	Sickness, Disease, Weakness	2	0.250
G4487	sdbg	033006	Speak, Talk	51	0.739
G4487	sdbg	033002	Word, Passage	9	0.130
G4487	sdbg	013004	Happen	9	0.130
G4488	sdbg	093001	Persons	1	1.000
G4489	sdbg	056007	Attorney, Lawyer	1	1.000
G4490	sdbg	033006	Speak, Talk	1	1.000
G4491	sdbg	003005	Non-Fruit Parts of Plants	13	0.722
G4491	sdbg	010002	Kinship Relations Involving Successive Generations	3	0.167
G4491	sdbg	089007	Cause and/or Reason	2	0.111
G4492	sdbg	074	Able, Capable	2	1.000
G4493	sdbg	016	Non-Linear Movement	1	1.000
G4494	sdbg	016	Non-Linear Movement	1	1.000
G4495	sdbg	016	Non-Linear Movement	1	1.000
G4496	sdbg	015026	Throw, Hurl	4	0.571
G4496	sdbg	085002	Put, Place	2	0.286
G4497	sdbg	093001	Persons	2	1.000
G4498	sdbg	093001	Persons	1	1.000
G4499	sdbg	093002	Places	1	1.000
G4500	sdbg	014009	Sound	1	1.000
G4501	sdbg	006007	Weapons and Armor	7	0.778
G4502	sdbg	093001	Persons	1	1.000
G4503	sdbg	093001	Persons	1	1.000
G4504	sdbg	093001	Persons	2	1.000
G4505	sdbg	001016	Thoroughfares: Roads, Streets, Paths, etc.	4	1.000
G4506	sdbg	021005	Cause To Be Safe, Free from Danger	17	1.000
G4507	sdbg	088034	Impurity	1	1.000
G4508	sdbg	079010	Clean, Dirty	1	0.500
G4509	sdbg	079010	Clean, Dirty	1	1.000
G4510	sdbg	088034	Impurity	1	1.000
G4511	sdbg	014005	Events Involving Liquids and Dry Masses	3	0.500
G4511	sdbg	023009	Sickness, Disease, Weakness	3	0.500
G4512	sdbg	008002	Parts of the Body	1	1.000
G4514	sdbg	093002	Places	12	1.000
G4515	sdbg	033001	Language	1	1.000
G4516	sdbg	093002	Places	8	1.000
G4517	sdbg	023008	Health, Vigor, Strength	1	0.500
G4518	sdbg	035008	Desert, Forsake	2	1.000
G4519	sdbg	012001	Supernatural Beings	2	1.000
G4520	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	1	1.000
G4521	sdbg	067009	Definite Units of Time: Year, Month, Week, Day, Hour	67	0.971
G4522	sdbg	006003	Instruments Used in Fishing	1	1.000
G4523	sdbg	011002	Socio-Religious	14	1.000
G4524	sdbg	093001	Persons	2	1.000
G4525	sdbg	031008	Change an Opinion Concerning Truth	1	1.000
G4526	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	4	1.000
G4527	sdbg	093001	Persons	2	1.000
G4528	sdbg	093001	Persons	3	1.000
G4529	sdbg	093002	Places	1	1.000
G4530	sdbg	093002	Places	1	1.000
G4531	sdbg	016	Non-Linear Movement	12	0.800
G4531	sdbg	025021	Worry, Anxiety, Distress, Peace	2	0.133
G4532	sdbg	093001	Persons	2	0.500
G4532	sdbg	093002	Places	2	0.500
G4533	sdbg	093001	Persons	2	1.000
G4534	sdbg	093002	Places	1	1.000
G4535	sdbg	014005	Events Involving Liquids and Dry Masses	1	1.000
G4536	sdbg	006012	Musical Instruments	11	1.000
G4537	sdbg	006012	Musical Instruments	12	1.000
G4538	sdbg	006012	Musical Instruments	1	1.000
G4539	sdbg	093001	Persons	2	1.000
G4540	sdbg	093002	Places	11	1.000
G4541	sdbg	093002	Places	9	1.000
G4542	sdbg	093002	Places	2	1.000
G4543	sdbg	093002	Places	1	1.000
G4544	sdbg	093002	Places	1	1.000
G4545	sdbg	093001	Persons	3	1.000
G4546	sdbg	093001	Persons	1	1.000
G4547	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	2	1.000
G4548	sdbg	007008	Building Materials	1	1.000
G4549	sdbg	093001	Persons	9	1.000
G4550	sdbg	065003	Good, Bad	7	0.875
G4551	sdbg	093001	Persons	1	1.000
G4552	sdbg	002006	Precious and Semiprecious Stones and Substances	1	1.000
G4553	sdbg	006016	Containers	1	1.000
G4554	sdbg	093002	Places	3	1.000
G4556	sdbg	002006	Precious and Semiprecious Stones and Substances	2	1.000
G4557	sdbg	002006	Precious and Semiprecious Stones and Substances	1	1.000
G4558	sdbg	093002	Places	1	1.000
G4559	sdbg	079001	Physical [Material], Spiritual	3	0.429
G4559	sdbg	079002	Natural [Human], Spiritual	2	0.286
G4560	sdbg	079002	Natural [Human], Spiritual	3	0.500
G4561	sdbg	026	Psychological Faculties	46	0.301
G4561	sdbg	008001	Body	36	0.235
G4561	sdbg	008002	Parts of the Body	30	0.196
G4561	sdbg	009001	Human Beings	20	0.131
G4561	sdbg	058001	Nature, Character	15	0.098
G4561	sdbg	010001	Groups and Members of Groups of Persons Regarded as Related by Blood but without Special Reference to Successive Generations	2	0.013
G4561	sdbg	023007	Live, Die	2	0.013
G4562	sdbg	093001	Persons	1	1.000
G4563	sdbg	046	Household Activities	3	1.000
G4564	sdbg	093001	Persons	4	1.000
G4565	sdbg	093002	Places	1	1.000
G4567	sdbg	012001	Supernatural Beings	36	0.500
G4567	sdbg	093001	Persons	36	0.500
G4568	sdbg	081005	Specific Measures of Volume	2	1.000
G4569	sdbg	093001	Persons	15	1.000
G4570	sdbg	014008	Burning	5	0.833
G4572	sdbg	092003	Receptor, Receptors	42	1.000
G4573	sdbg	053007	Worship, Reverence	1	1.000
G4574	sdbg	053007	Worship, Reverence	2	1.000
G4575	sdbg	037004	Rule, Govern	3	1.000
G4576	sdbg	053007	Worship, Reverence	10	1.000
G4577	sdbg	001008	Depressions and Holes	1	1.000
G4578	sdbg	014010	Movement of the Earth	13	0.929
G4579	sdbg	016	Non-Linear Movement	4	0.800
G4580	sdbg	093001	Persons	1	1.000
G4581	sdbg	093002	Places	1	1.000
G4582	sdbg	001004	Heavenly Bodies	9	1.000
G4583	sdbg	023009	Sickness, Disease, Weakness	2	1.000
G4584	sdbg	093001	Persons	1	1.000
G4585	sdbg	005001	Food	1	1.000
G4586	sdbg	088006	Modesty, Propriety	4	1.000
G4587	sdbg	088006	Modesty, Propriety	3	1.000
G4588	sdbg	093001	Persons	1	1.000
G4589	sdbg	093001	Persons	1	1.000
G4590	sdbg	093001	Persons	1	1.000
G4591	sdbg	033010	Interpret, Mean, Explain	6	1.000
G4592	sdbg	033056	Non-Verbal Communication	77	1.000
G4593	sdbg	029001	Storing of Information	1	1.000
G4594	sdbg	067010	Units of Time with Reference to Other Units or Points of Time: Yesterday, Today, Next Day	41	1.000
G4595	sdbg	023013	Rot, Decay	1	1.000
G4596	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	1	1.000
G4597	sdbg	004003	Insects	3	1.000
G4598	sdbg	020002	Harm, Wound	1	1.000
G4599	sdbg	074	Able, Capable	1	1.000
G4600	sdbg	008002	Parts of the Body	2	1.000
G4601	sdbg	033008	Keep Silent	10	1.000
G4602	sdbg	033008	Keep Silent	2	1.000
G4603	sdbg	002007	Metals	5	1.000
G4604	sdbg	002007	Metals	1	1.000
G4605	sdbg	093002	Places	9	1.000
G4606	sdbg	093002	Places	2	1.000
G4607	sdbg	020004	Kill	1	1.000
G4608	sdbg	006019	Plant Products	1	1.000
G4609	sdbg	093001	Persons	12	1.000
G4610	sdbg	093001	Persons	4	1.000
G4611	sdbg	093002	Places	3	1.000
G4612	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	1	1.000
G4613	sdbg	093001	Persons	75	1.000
G4614	sdbg	093002	Places	4	1.000
G4615	sdbg	003003	Plants That Are Not Trees	5	1.000
G4616	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	6	1.000
G4617	sdbg	046	Household Activities	1	1.000
G4618	sdbg	044	Animal Husbandry, Fishing	3	0.500
G4618	sdbg	065001	Valuable, Lacking in Value	3	0.500
G4619	sdbg	044	Animal Husbandry, Fishing	1	1.000
G4620	sdbg	005001	Food	1	1.000
G4621	sdbg	003004	Fruit Parts of Plants	11	0.733
G4621	sdbg	003003	Plants That Are Not Trees	3	0.200
G4622	sdbg	093002	Places	7	1.000
G4623	sdbg	033008	Keep Silent	9	0.900
G4624	sdbg	088038	Sin, Wrongdoing, Guilt	12	0.414
G4624	sdbg	031008	Change an Opinion Concerning Truth	10	0.345
G4624	sdbg	025016	Offend, Be Offended	7	0.241
G4625	sdbg	088038	Sin, Wrongdoing, Guilt	10	0.667
G4625	sdbg	025016	Offend, Be Offended	4	0.267
G4626	sdbg	019006	Dig	2	0.500
G4626	sdbg	043	Agriculture	2	0.500
G4627	sdbg	006008	Boats and Parts of Boats	3	1.000
G4628	sdbg	008002	Parts of the Body	3	1.000
G4629	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	1	1.000
G4630	sdbg	093001	Persons	1	1.000
G4631	sdbg	006001	Artifacts [General Meaning]	1	1.000
G4632	sdbg	006016	Containers	13	0.464
G4632	sdbg	006001	Artifacts [General Meaning]	6	0.214
G4632	sdbg	009001	Human Beings	3	0.107
G4632	sdbg	057001	Have, Possess, Property, Owner	2	0.071
G4632	sdbg	008001	Body	2	0.071
G4633	sdbg	007002	Buildings	20	1.000
G4634	sdbg	051	Festivals	1	1.000
G4635	sdbg	007002	Buildings	1	1.000
G4636	sdbg	008001	Body	2	1.000
G4637	sdbg	085005	Dwell, Reside	5	1.000
G4638	sdbg	085005	Dwell, Reside	2	0.333
G4638	sdbg	008001	Body	2	0.333
G4639	sdbg	014007	Darkness	5	0.714
G4639	sdbg	058010	Archetype, Corresponding Type [Antitype]	2	0.286
G4640	sdbg	015031	Jump, Leap	3	0.750
G4641	sdbg	088028	Stubbornness	3	1.000
G4642	sdbg	088017	Act Harshly	4	0.667
G4643	sdbg	088028	Stubbornness	1	1.000
G4644	sdbg	088028	Stubbornness	1	1.000
G4645	sdbg	088028	Stubbornness	6	1.000
G4646	sdbg	088035	Licentiousness, Perversion	3	0.750
G4647	sdbg	003005	Non-Fruit Parts of Plants	1	0.500
G4648	sdbg	027006	Be Ready To Learn, Pay Attention	3	0.429
G4648	sdbg	024001	See	2	0.286
G4649	sdbg	084002	Extension To a Goal	1	1.000
G4650	sdbg	015014	Disperse, Scatter	4	0.800
G4651	sdbg	004004	Reptiles and Other 'Creeping Things'	5	1.000
G4652	sdbg	014007	Darkness	3	1.000
G4653	sdbg	088015	Bad, Evil, Harmful, Damaging	11	0.579
G4653	sdbg	014007	Darkness	6	0.316
G4653	sdbg	028005	Not Able To Be Known, Secret	2	0.105
G4654	sdbg	014007	Darkness	3	0.600
G4654	sdbg	032005	Lack of Capacity for Understanding	2	0.400
G4655	sdbg	088015	Bad, Evil, Harmful, Damaging	16	0.485
G4655	sdbg	014007	Darkness	13	0.394
G4655	sdbg	001003	Regions Below the Surface of the Earth	4	0.121
G4656	sdbg	014007	Darkness	2	0.667
G4657	sdbg	006023	Miscellaneous	1	1.000
G4658	sdbg	093002	Places	1	1.000
G4659	sdbg	025023	Sorrow, Regret	2	1.000
G4660	sdbg	022003	Cause Trouble, Hardship	3	0.750
G4661	sdbg	057021	Steal, Rob	1	1.000
G4662	sdbg	023009	Sickness, Disease, Weakness	1	1.000
G4663	sdbg	004004	Reptiles and Other 'Creeping Things'	1	1.000
G4664	sdbg	002006	Precious and Semiprecious Stones and Substances	1	1.000
G4665	sdbg	002006	Precious and Semiprecious Stones and Substances	1	1.000
G4666	sdbg	006021	Perfumes and Incense	2	1.000
G4667	sdbg	093002	Places	2	1.000
G4669	sdbg	006020	Medicines	1	1.000
G4670	sdbg	093002	Places	9	1.000
G4671	sdbg	092003	Receptor, Receptors	2	1.000
G4672	sdbg	093001	Persons	12	1.000
G4673	sdbg	006015	Furniture	1	1.000
G4674	sdbg	092003	Receptor, Receptors	25	1.000
G4676	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	4	1.000
G4677	sdbg	093001	Persons	1	1.000
G4678	sdbg	032004	Capacity for Understanding	46	0.902
G4678	sdbg	028001	Know	5	0.098
G4679	sdbg	032004	Capacity for Understanding	1	0.500
G4680	sdbg	032004	Capacity for Understanding	19	0.905
G4680	sdbg	028001	Know	2	0.095
G4681	sdbg	093002	Places	2	1.000
G4682	sdbg	023009	Sickness, Disease, Weakness	3	1.000
G4683	sdbg	049	Activities Involving Clothing and Adorning	2	1.000
G4684	sdbg	088033	Extravagant Living, Intemperate Living	2	1.000
G4685	sdbg	015025	Pull, Draw, Drag	2	1.000
G4686	sdbg	055003	Army	7	1.000
G4687	sdbg	043	Agriculture	53	1.000
G4688	sdbg	020004	Kill	1	0.500
G4689	sdbg	053002	Offering, Sacrifice	2	1.000
G4690	sdbg	010002	Kinship Relations Involving Successive Generations	33	0.767
G4690	sdbg	003004	Fruit Parts of Plants	7	0.163
G4690	sdbg	023003	Birth, Procreation	2	0.047
G4691	sdbg	027001	Learn	1	0.500
G4692	sdbg	068007	Rapidity, Suddenness	6	0.857
G4693	sdbg	001008	Depressions and Holes	6	1.000
G4694	sdbg	021001	Danger	1	0.500
G4695	sdbg	079011	Spotted, Spotless	2	1.000
G4696	sdbg	079011	Spotted, Spotless	2	1.000
G4697	sdbg	025003	Love, Affection, Compassion	12	1.000
G4698	sdbg	025003	Love, Affection, Compassion	7	0.583
G4698	sdbg	026	Psychological Faculties	4	0.333
G4699	sdbg	006016	Containers	3	1.000
G4700	sdbg	014008	Burning	3	1.000
G4701	sdbg	010002	Kinship Relations Involving Successive Generations	1	1.000
G4702	sdbg	043	Agriculture	3	1.000
G4703	sdbg	003004	Fruit Parts of Plants	5	1.000
G4704	sdbg	068006	Do Intensely or Extensively	10	0.667
G4704	sdbg	068007	Rapidity, Suddenness	3	0.200
G4704	sdbg	025006	Be Eager, Be Earnest, In a Devoted Manner	2	0.133
G4705	sdbg	025006	Be Eager, Be Earnest, In a Devoted Manner	3	1.000
G4708	sdbg	025006	Be Eager, Be Earnest, In a Devoted Manner	1	1.000
G4709	sdbg	025006	Be Eager, Be Earnest, In a Devoted Manner	2	0.500
G4709	sdbg	068006	Do Intensely or Extensively	2	0.500
G4710	sdbg	025006	Be Eager, Be Earnest, In a Devoted Manner	7	0.583
G4710	sdbg	068006	Do Intensely or Extensively	3	0.250
G4710	sdbg	068007	Rapidity, Suddenness	2	0.167
G4711	sdbg	006016	Containers	5	1.000
G4712	sdbg	081006	Specific Measures of Length	6	0.857
G4713	sdbg	006016	Containers	1	1.000
G4714	sdbg	039007	Rebellion	5	0.556
G4714	sdbg	033051	Argue, Quarrel	3	0.333
G4715	sdbg	006011	Money and Monetary Units	1	1.000
G4716	sdbg	006006	Instruments Used in Punishment and Execution	27	1.000
G4717	sdbg	020004	Kill	46	1.000
G4718	sdbg	003004	Fruit Parts of Plants	3	1.000
G4719	sdbg	003004	Fruit Parts of Plants	5	1.000
G4720	sdbg	093001	Persons	1	1.000
G4721	sdbg	007003	Parts and Areas of Buildings	3	1.000
G4722	sdbg	025015	Patience, Endurance, Perseverance	4	1.000
G4723	sdbg	023003	Birth, Procreation	4	1.000
G4724	sdbg	013004	Happen	1	0.500
G4725	sdbg	006018	Adornments	1	1.000
G4726	sdbg	025012	Laugh, Cry, Groan	2	1.000
G4727	sdbg	025012	Laugh, Cry, Groan	5	0.833
G4728	sdbg	081004	Narrow, Wide	3	1.000
G4729	sdbg	025003	Love, Affection, Compassion	2	0.500
G4730	sdbg	022001	Trouble, Hardship, Distress	4	1.000
G4731	sdbg	079003	Solid, Liquid	3	0.750
G4732	sdbg	079013	Strong, Weak	2	0.667
G4733	sdbg	074	Able, Capable	1	1.000
G4734	sdbg	093001	Persons	3	1.000
G4735	sdbg	006018	Adornments	14	0.667
G4735	sdbg	057008	Give	5	0.238
G4735	sdbg	042002	Do, Perform	2	0.095
G4736	sdbg	093001	Persons	7	1.000
G4737	sdbg	087002	Honor or Respect in Relation to Status	2	0.667
G4738	sdbg	008002	Parts of the Body	5	1.000
G4739	sdbg	013001	State	8	0.727
G4739	sdbg	017001	Stand	2	0.182
G4740	sdbg	021003	Safe, Free from Danger	1	0.500
G4741	sdbg	074	Able, Capable	11	0.846
G4742	sdbg	008002	Parts of the Body	1	0.500
G4743	sdbg	067008	Indefinite Units of Time: Age, Lifetime, Interval, Period	1	1.000
G4744	sdbg	014006	Light	1	1.000
G4745	sdbg	007003	Parts and Areas of Buildings	4	1.000
G4746	sdbg	003005	Non-Fruit Parts of Plants	1	1.000
G4747	sdbg	058003	Basic Principles or Features Defining the Nature of Something	5	0.625
G4747	sdbg	002001	Elements	2	0.250
G4748	sdbg	041001	Behavior, Conduct	4	0.800
G4749	sdbg	006017	Cloth, Leather, and Objects Made of Such Materials	9	1.000
G4750	sdbg	033006	Speak, Talk	37	0.468
G4750	sdbg	008002	Parts of the Body	33	0.418
G4750	sdbg	083006	In Front Of, Face To Face, In Back Of, Behind	4	0.051
G4750	sdbg	079023	Shapes	2	0.025
G4751	sdbg	008002	Parts of the Body	1	1.000
G4752	sdbg	055002	To Fight	2	1.000
G4753	sdbg	055003	Army	8	1.000
G4754	sdbg	055002	To Fight	4	0.571
G4754	sdbg	055004	Soldiers, Officers	3	0.429
G4755	sdbg	037004	Rule, Govern	10	1.000
G4756	sdbg	012001	Supernatural Beings	1	0.500
G4757	sdbg	055004	Soldiers, Officers	26	1.000
G4758	sdbg	055004	Soldiers, Officers	1	1.000
G4760	sdbg	055003	Army	1	1.000
G4761	sdbg	033010	Interpret, Mean, Explain	1	1.000
G4762	sdbg	016	Non-Linear Movement	14	0.609
G4762	sdbg	031008	Change an Opinion Concerning Truth	3	0.130
G4762	sdbg	034002	Join, Begin To Associate	2	0.087
G4763	sdbg	088033	Extravagant Living, Intemperate Living	2	1.000
