strong	domain_type	domain	label	count	share
H4677	lex	003001006	Names of Groups	1	1.0
H4678	core	078	Idolatry	2	0.333
H4678	core	134	Remembrance	2	0.333
H4678	core	117	Plant	2	0.333
H4678	lex	001004001006	Cult Objects	2	0.333
H4678	lex	001005001004	Monuments	2	0.333
H4678	lex	001003002	Trees	2	0.333
H4679	core	143	Security	11	1.0
H4679	ctx	107	Nature	6	0.75
H4679	ctx	019	Building	2	0.25
H4679	lex	001005001003	Fortifications	11	1.0
H4681	lex	003001010	Names of Locations	1	1.0
H4682	core	062	Food	53	1.0
H4682	ctx	124	Priesthood	24	0.338
H4682	ctx	140	Sacrifices and Offerings	24	0.338
H4682	ctx	059	Festival	23	0.324
H4682	lex	001004003001	Bread	53	1.0
H4682	sdbg	005001	Food	49	1.0
H4683	core	005	Aggression	3	0.5
H4683	core	040	Conflict	3	0.5
H4683	ctx	187	Wisdom	2	0.5
H4683	lex	002003002007	Conflict	3	1.0
H4684	core	009	Animal	2	1.0
H4684	ctx	009003	Animal > Human	1	0.333
H4684	lex	002004001009007	Sounds	2	1.0
H4685	core	025	Crafts	3	0.25
H4685	core	009	Animal	2	0.167
H4685	core	077	Hunting and Fishing	2	0.167
H4685	core	149	Siege	2	0.167
H4685	core	176	Warfare	2	0.167
H4685	ctx	077	Hunting and Fishing	4	0.364
H4685	ctx	009003	Animal > Human	2	0.182
H4685	ctx	170	Town	2	0.182
H4685	lex	001004001018	Traps	2	0.4
H4685	lex	001004001020	Weapons	2	0.4
H4686	core	143	Security	18	0.562
H4686	core	009	Animal	5	0.156
H4686	core	077	Hunting and Fishing	5	0.156
H4686	core	025	Crafts	4	0.125
H4686	ctx	019	Building	11	0.355
H4686	ctx	077	Hunting and Fishing	7	0.226
H4686	ctx	107	Nature	6	0.194
H4686	ctx	009003	Animal > Human	4	0.129
H4686	lex	001005001003	Fortifications	18	0.783
H4686	lex	001004001018	Traps	4	0.174
H4687	sdbg	033032	Command, Order	97	0.97
H4688	sdbg	001010	Bodies of Water	5	0.625
H4688	sdbg	081002	High, Low, Deep	2	0.25
H4689	core	184	Well-Being	5	1.0
H4689	ctx	149	Siege	4	0.5
H4689	ctx	176	Warfare	4	0.5
H4689	lex	002001002007	Distress	5	1.0
H4691	core	184	Well-Being	7	1.0
H4691	lex	002001002007	Distress	7	1.0
H4692	core	149	Siege	20	0.339
H4692	core	176	Warfare	20	0.339
H4692	core	170	Town	19	0.322
H4692	ctx	160	Strength	6	0.261
H4692	ctx	170	Town	6	0.261
H4692	ctx	176	Warfare	5	0.217
H4692	ctx	184	Well-Being	5	0.217
H4692	lex	002002001001	Arrange	19	0.613
H4692	lex	001005001003	Fortifications	6	0.194
H4692	lex	002001002007	Distress	5	0.161
H4693	lex	003001010	Names of Locations	5	1.0
H4694	lex	001005001003	Fortifications	7	0.875
H4695	core	005	Aggression	1	0.5
H4695	lex	002003002007	Conflict	1	1.0
H4696	core	018	Body	13	1.0
H4696	ctx	018	Body	5	0.833
H4696	lex	001001002	Creatures	13	1.0
H4696	sdbg	008002	Parts of the Body	4	1.0
H4697	core	025	Crafts	1	0.25
H4697	lex	001004001002	Clothing	1	0.5
H4701	ctx	124	Priesthood	12	0.923
H4701	lex	001004001002	Clothing	12	1.0
H4702	lex	001004001008	Furnishings	1	1.0
H4709	lex	003001010	Names of Locations	40	1.0
H4710	lex	001	Objects	1	1.0
H4712	core	184	Well-Being	3	1.0
H4712	ctx	075	Human	3	1.0
H4712	lex	002003001002	Bind	3	1.0
H4713	lex	003001006	Names of Groups	30	1.0
H4713	sdbg	093002	Places	24	1.0
H4714	lex	003001006	Names of Groups	677	0.499
H4714	lex	003001010	Names of Locations	677	0.499
H4714	lex	003001007	Names of People	4	0.003
H4714	sdbg	093002	Places	599	0.955
H4715	core	025	Crafts	2	1.0
H4715	lex	001004001007	Furnaces	2	1.0
H4716	core	047	Destruction	1	1.0
H4716	ctx	031	Clothing	1	0.5
H4716	lex	002001001057	Stage	1	1.0
H4717	core	025	Crafts	4	1.0
H4717	lex	001004001017	Tools	4	1.0
H4718	core	025	Crafts	1	0.5
H4718	ctx	025	Crafts	1	1.0
H4718	lex	001005	Scenery	1	1.0
H4719	lex	003001010	Names of Locations	9	1.0
H4720	core	072	Holy and Common	75	0.503
H4720	core	141	Sanctuary	74	0.497
H4720	ctx	050	Divine	62	0.873
H4720	ctx	078	Idolatry	6	0.085
H4720	ctx	141	Sanctuary	2	0.028
H4720	lex	001005001001	Buildings	74	0.987
H4720	sdbg	088003	Holy, Pure	20	0.593
H4720	sdbg	011002	Socio-Religious	8	0.248
H4721	ctx	141	Sanctuary	2	1.0
H4721	lex	001001002003004	Groups	2	1.0
H4722	lex	003001010	Names of Locations	2	1.0
H4723	core	039	Confidence and Fear	5	1.0
H4723	ctx	094	Liquids	3	0.5
H4723	ctx	050	Divine	3	0.5
H4723	lex	002001002003	Confident	5	0.278
H4723	lex	002003003010	Non-Engage	5	0.278
H4723	lex	002004002001001	Wish	5	0.278
H4723	lex	002003002014	Gather	3	0.167
H4723	sdbg	025015	Patience, Endurance, Perseverance	3	1.0
H4724	core	094	Liquids	1	0.5
H4724	ctx	025	Crafts	1	1.0
H4724	lex	001005001	Constructions	1	1.0
H4725	sdbg	080001	Space, Place	319	0.893
H4726	sdbg	001010	Bodies of Water	7	0.8
H4726	sdbg	007005	Constructions for Holding Water	2	0.2
H4727	core	050	Divine	1	0.5
H4727	lex	002003002020	Possess	1	1.0
H4728	core	032	Commerce	1	0.5
H4728	lex	002003002020	Possess	1	1.0
H4729	core	140	Sacrifices and Offerings	3	0.429
H4729	core	060	Fire	2	0.286
H4729	core	145	Senses	2	0.286
H4729	ctx	050	Divine	1	0.25
H4729	lex	002003002022	Sacrifice	2	0.5
H4730	core	025	Crafts	2	0.333
H4730	core	140	Sacrifices and Offerings	2	0.333
H4730	core	159	Storage	2	0.333
H4730	ctx	078	Idolatry	1	1.0
H4730	lex	001004001003	Containers	2	1.0
H4731	core	025	Crafts	11	0.55
H4731	core	117	Plant	7	0.35
H4731	ctx	010	Animal Husbandry	9	0.6
H4731	ctx	085	Journey	3	0.2
H4731	lex	001004001017	Tools	10	0.556
H4731	lex	001003002	Trees	7	0.389
H4731	sdbg	006023	Miscellaneous	3	0.643
H4731	sdbg	037004	Rule, Govern	2	0.357
H4732	lex	003001007	Names of People	4	1.0
H4734	core	025	Crafts	4	1.0
H4734	ctx	141	Sanctuary	4	1.0
H4734	lex	002001001048	Shape	4	1.0
H4735	sdbg	004001	Animals	20	0.833
H4735	sdbg	092004	Whom or What Spoken or Written About	4	0.167
H4737	lex	003001007	Names of People	2	1.0
H4738	core	097	Magic	2	1.0
H4738	ctx	172	Truth and Falsehood	2	1.0
H4738	lex	002003003007	Divination	2	1.0
H4739	lex	003001010	Names of Locations	1	1.0
H4740	ctx	019	Building	6	0.333
H4740	ctx	141	Sanctuary	6	0.333
H4740	ctx	170	Town	5	0.278
H4740	lex	001005001	Constructions	12	1.0
H4740	sdbg	079023	Shapes	5	1.0
H4741	core	025	Crafts	1	1.0
H4741	lex	001004001017	Tools	1	1.0
H4743	core	184	Well-Being	5	0.5
H4743	core	047	Destruction	5	0.5
H4743	ctx	016	Behavior	5	0.2
H4743	ctx	136	Responsibility	5	0.2
H4743	ctx	018	Body	4	0.16
H4743	ctx	069	Health and Sickness	4	0.16
H4743	ctx	050	Divine	3	0.12
H4743	ctx	132	Recompense	3	0.12
H4743	lex	002001001057	Stage	5	0.5
H4743	lex	002001001023	Impact	5	0.5
H4744	core	059	Festival	21	0.913
H4744	core	037	Communication	2	0.087
H4744	lex	002004001009005	Shout	23	1.0
H4745	lex	002002003003	Happen	10	1.0
H4746	core	019	Building	1	1.0
H4746	ctx	188	Work	1	1.0
H4746	lex	001005001001	Buildings	1	1.0
H4747	core	165	Temperature	2	1.0
H4747	ctx	019	Building	2	1.0
H4747	lex	002001001014	Cold	2	1.0
H4749	core	025	Crafts	9	1.0
H4749	ctx	141	Sanctuary	8	0.889
H4749	lex	002001001023	Impact	9	0.5
H4749	lex	002001001048	Shape	9	0.5
H4750	core	006	Agriculture	2	0.333
H4750	core	090	Land	2	0.333
H4750	core	117	Plant	2	0.333
H4750	lex	001005004	Landscapes	2	1.0
H4751	core	086	Joy and Grief	12	0.571
H4751	core	083	Intensity	9	0.429
H4751	lex	002001001006	Bad	35	1.0
H4751	sdbg	079008	Sweet, Bitter, Tasteless	6	1.0
H4752	lex	002001001042	Quantity	1	1.0
H4753	core	117	Plant	12	1.0
H4753	lex	001006013	Spices	12	1.0
H4753	sdbg	006021	Perfumes and Incense	7	1.0
H4755	core	086	Joy and Grief	1	1.0
H4755	lex	002001001006	Bad	1	0.5
H4756	core	014	Authority	4	0.5
H4756	core	158	Status	4	0.5
H4756	lex	001001002003006	Leaders	4	1.0
H4758	lex	002004001005	See	103	1.0
H4758	sdbg	008002	Parts of the Body	18	0.34
H4758	sdbg	058002	Appearance as an Outward Manifestation of Form	13	0.239
H4758	sdbg	024001	See	12	0.233
H4758	sdbg	033056	Non-Verbal Communication	10	0.189
H4759	sdbg	033056	Non-Verbal Communication	2	0.5
H4759	sdbg	024001	See	2	0.5
H4760	core	009	Animal	1	0.5
H4760	ctx	140	Sacrifices and Offerings	1	1.0
H4760	lex	001001002	Creatures	1	1.0
H4762	lex	003001010	Names of Locations	7	0.875
H4763	lex	001004001008	Furnishings	9	0.9
H4764	lex	003001007	Names of People	3	1.0
H4765	ctx	025	Crafts	1	1.0
H4765	lex	001004001005	Coverings	2	1.0
H4770	core	009	Animal	4	0.5
H4770	core	019	Building	4	0.5
H4770	ctx	092	Life and Death	3	0.429
H4770	ctx	062	Food	2	0.286
H4770	lex	001005001007	Stalls	4	1.0
H4772	sdbg	008002	Parts of the Body	3	0.804
H4773	core	005	Aggression	1	0.5
H4773	ctx	187	Wisdom	1	1.0
H4773	lex	001004001020	Weapons	1	1.0
H4775	sdbg	015004	Leave, Depart, Flee, Escape, Send	6	0.75
H4775	sdbg	034002	Join, Begin To Associate	2	0.25
H4777	core	014	Authority	1	0.5
H4777	ctx	050	Divine	1	1.0
H4777	lex	002001002032	Unwilling	1	1.0
H4778	lex	003001007	Names of People	2	1.0
H4781	lex	003001004	Names of Deities	1	1.0
H4782	lex	003001007	Names of People	60	1.0
H4784	core	014	Authority	44	0.494
H4784	core	185	Willingness	44	0.494
H4784	lex	002001002032	Unwilling	44	0.978
H4784	sdbg	039007	Rebellion	8	0.5
H4784	sdbg	036003	Obey, Disobey	4	0.275
H4784	sdbg	031010	Be a Believer, Christian Faith	4	0.225
H4785	lex	003001010	Names of Locations	5	1.0
H4786	core	086	Joy and Grief	1	1.0
H4786	lex	002001001006	Bad	1	1.0
H4787	core	086	Joy and Grief	1	1.0
H4787	lex	002001001006	Bad	1	1.0
H4789	lex	003001010	Names of Locations	1	1.0
H4791	sdbg	081002	High, Low, Deep	15	0.472
H4791	sdbg	001002	Regions Above the Earth	11	0.345
H4792	lex	003001010	Names of Locations	2	1.0
H4795	core	015	Beauty	1	0.5
H4795	lex	002003001016	Rub	1	1.0
H4796	lex	003001010	Names of Locations	1	1.0
H4800	core	090	Land	1	0.5
H4800	lex	002001001034	Large	6	1.0
H4801	sdbg	083005	At, Beside, Near, Far	12	1.0
H4802	core	025	Crafts	2	0.333
H4802	core	062	Food	2	0.333
H4802	core	159	Storage	2	0.333
H4802	ctx	140	Sacrifices and Offerings	2	1.0
H4802	lex	001004001003	Containers	2	1.0
H4806	lex	001001002001002	Domestic Animals	8	1.0
H4806	sdbg	004001	Animals	4	1.0
H4809	sdbg	033050	Dispute, Debate	2	0.333
H4809	sdbg	033052	Oppose, Contradict	2	0.333
H4809	sdbg	039007	Rebellion	2	0.333
H4811	lex	003001007	Names of People	1	1.0
H4812	lex	003001007	Names of People	7	1.0
H4813	lex	003001007	Names of People	15	1.0
H4817	core	085	Journey	1	1.0
H4817	ctx	091	Law	1	0.25
H4817	lex	001004001019	Vehicles	3	1.0
H4818	core	085	Journey	44	1.0
H4818	ctx	176	Warfare	17	0.68
H4818	ctx	075002	Human > Divine	4	0.16
H4818	ctx	032	Commerce	2	0.08
H4818	lex	001004001019	Vehicles	44	1.0
H4818	sdbg	006009	Vehicles	34	1.0
H4819	lex	001005001	Constructions	1	1.0
H4820	sdbg	088021	Mislead, Lead Astray, Deceive	16	1.0
H4822	lex	003001007	Names of People	6	1.0
H4824	lex	003001006	Names of Groups	2	1.0
H4825	lex	003001007	Names of People	1	1.0
H4826	lex	003001007	Names of People	1	1.0
H4828	lex	001001002003003	Friends	7	1.0
H4828	sdbg	034001	Associate	3	1.0
H4829	core	090	Land	13	0.25
H4829	core	107	Nature	13	0.25
H4829	core	117	Plant	13	0.25
H4829	core	148	Shepherding	13	0.25
H4829	lex	001005004	Landscapes	13	1.0
H4830	core	148	Shepherding	4	0.308
H4830	core	090	Land	2	0.154
H4830	core	107	Nature	2	0.154
H4830	core	117	Plant	2	0.154
H4830	core	009	Animal	2	0.154
H4830	ctx	009004	Animal > Nation	1	1.0
H4830	lex	001005004	Landscapes	9	0.9
H4831	lex	003001010	Names of Locations	1	1.0
H4836	core	025	Crafts	2	1.0
H4836	ctx	063	Freedom and Bondage	2	1.0
H4836	lex	001004001017	Tools	2	1.0
H4838	core	093	Light and Darkness	2	0.5
H4838	lex	002003001016	Rub	3	1.0
H4839	core	094	Liquids	2	0.5
H4839	ctx	140	Sacrifices and Offerings	3	0.429
H4839	ctx	062	Food	2	0.286
H4839	lex	001004003	Food	2	0.667
H4843	core	014	Authority	1	0.333
H4843	lex	002001002032	Unwilling	1	0.5
H4844	core	062	Food	3	0.5
H4844	core	117	Plant	3	0.5
H4844	ctx	059	Festival	2	1.0
H4844	lex	001004003	Food	3	1.0
H4845	core	018	Body	1	1.0
H4845	lex	001001002	Creatures	1	1.0
H4846	core	062	Food	1	0.25
H4846	lex	001004003	Food	2	1.0
H4847	lex	003001007	Names of People	39	0.975
H4849	core	016	Behavior	1	1.0
H4849	lex	002003003016	Sin	1	1.0
H4850	lex	003001010	Names of Locations	1	1.0
H4851	lex	003001007	Names of People	1	1.0
H4852	lex	003001010	Names of Locations	1	1.0
H4853	sdbg	015024	Carry, Bear	5	0.878
H4861	lex	003001010	Names of Locations	2	1.0
H4869	core	143	Security	17	0.548
H4869	core	050	Divine	14	0.452
H4869	lex	001005001003	Fortifications	17	1.0
H4870	lex	002003003016	Sin	1	1.0
H4872	lex	003001007	Names of People	766	1.0
H4872	sdbg	093001	Persons	652	0.899
H4873	lex	003001007	Names of People	1	1.0
H4875	lex	002001001023	Impact	3	1.0
H4877	lex	003001007	Names of People	1	1.0
H4878	lex	002001002028	Unfaithful	12	1.0
H4879	core	016	Behavior	1	1.0
H4879	lex	002003003016	Sin	1	1.0
H4880	core	025	Crafts	2	0.5
H4880	core	108	Navigation	2	0.5
H4880	ctx	025	Crafts	1	1.0
H4880	lex	001004001015	Ships	2	0.5
H4880	lex	001004001017	Tools	2	0.5
H4881	ctx	085001	Journey > Behavior	1	0.5
H4881	lex	001003001	Plants	2	1.0
H4883	core	025	Crafts	1	1.0
H4883	lex	001004001017	Tools	1	1.0
H4884	sdbg	081001	Measure, To Measure	3	1.0
H4885	sdbg	025011	Happy, Glad, Joyful	6	1.0
H4886	core	158	Status	49	0.69
H4886	core	094	Liquids	21	0.296
H4886	ctx	075	Human	48	0.393
H4886	ctx	014	Authority	35	0.287
H4886	ctx	072	Holy and Common	14	0.115
H4886	ctx	124	Priesthood	12	0.098
H4886	ctx	062	Food	4	0.033
H4886	ctx	140	Sacrifices and Offerings	4	0.033
H4886	lex	002003001016	Rub	70	0.986
H4886	sdbg	037005	Assign to a Role or Function	35	1.0
H4887	core	094	Liquids	2	1.0
H4887	lex	001006007	Liquids	2	1.0
H4888	core	094	Liquids	21	0.618
H4888	core	158	Status	4	0.118
H4888	core	120	Possession	3	0.088
H4888	core	124	Priesthood	3	0.088
H4888	core	140	Sacrifices and Offerings	3	0.088
H4888	lex	002003001016	Rub	25	0.893
H4888	lex	002002002008	Role	3	0.107
H4888	sdbg	037005	Assign to a Role or Function	6	1.0
H4889	sdbg	020003	Destroy	3	0.571
H4889	sdbg	088035	Licentiousness, Perversion	2	0.429
H4890	core	039	Confidence and Fear	1	1.0
H4890	ctx	014	Authority	1	1.0
H4890	lex	002001002023	Rejoice	1	1.0
H4893	ctx	009	Animal	1	0.333
H4893	lex	002001001023	Impact	1	1.0
H4896	core	036	Control	1	1.0
H4896	lex	002003002008	Control	1	1.0
H4897	core	031	Clothing	2	1.0
H4897	ctx	158	Status	2	1.0
H4897	lex	001006003	Cloth	2	1.0
H4898	lex	003001007	Names of People	3	1.0
H4899	core	014	Authority	32	0.842
H4899	core	124	Priesthood	6	0.158
H4899	lex	002002002008	Role	38	1.0
H4899	sdbg	093001	Persons	21	0.875
H4900	core	112	Permanence	8	0.5
H4900	core	037	Communication	2	0.125
H4900	core	151	Size	2	0.125
H4900	ctx	075	Human	17	0.472
H4900	ctx	176	Warfare	5	0.139
H4900	ctx	075002	Human > Divine	3	0.083
H4900	ctx	077	Hunting and Fishing	3	0.083
H4900	ctx	070	Heights and Depths	2	0.056
H4900	ctx	016	Behavior	2	0.056
H4900	lex	002002001009	Move	23	0.639
H4900	lex	002002003001	Endure	11	0.306
H4900	lex	002001001034	Large	2	0.056
H4900	sdbg	015004	Leave, Depart, Flee, Escape, Send	3	0.469
H4900	sdbg	015025	Pull, Draw, Drag	2	0.25
H4900	sdbg	015023	Lead, Bring, Take	2	0.25
H4901	core	025	Crafts	2	0.5
H4901	core	159	Storage	2	0.5
H4901	ctx	159	Storage	1	0.5
H4901	lex	001004001003	Containers	2	1.0
H4902	lex	003001006	Names of Groups	6	0.4
H4902	lex	003001010	Names of Locations	6	0.4
H4902	lex	003001007	Names of People	3	0.2
H4903	core	154	Sleeping	6	1.0
H4903	lex	001004001008	Furnishings	6	1.0
H4904	sdbg	006015	Furniture	21	1.0
H4905	lex	002004001009006	Sing	14	1.0
H4905	sdbg	032004	Capacity for Understanding	10	1.0
H4906	core	025	Crafts	3	0.231
H4906	core	078	Idolatry	3	0.231
H4906	core	137	Representation	3	0.231
H4906	core	099	Mind	2	0.154
H4906	ctx	016	Behavior	3	0.6
H4906	ctx	091	Law	2	0.4
H4906	lex	001004001006	Cult Objects	3	0.333
H4906	lex	001004001010	Images	3	0.333
H4906	lex	002004002014	Think	2	0.222
H4908	core	019	Building	108	0.419
H4908	core	141	Sanctuary	108	0.419
H4908	core	074	Household	21	0.081
H4908	core	155	Space	21	0.081
H4908	ctx	075002	Human > Divine	117	0.461
H4908	ctx	141	Sanctuary	115	0.453
H4908	ctx	074	Household	13	0.051
H4908	ctx	109	Nomad	8	0.031
H4908	lex	001005001008	Tents	118	0.849
H4908	lex	002002001004	Dwell	21	0.151
H4908	sdbg	007002	Buildings	82	0.943
H4909	core	120	Possession	4	0.333
H4909	core	132	Recompense	4	0.333
H4909	core	188	Work	4	0.333
H4909	ctx	016	Behavior	1	0.5
H4909	lex	002003002016	Hire	4	1.0
H4910	sdbg	037004	Rule, Govern	26	0.822
H4912	sdbg	033003	Discourse Types	15	0.962
H4918	lex	003001007	Names of People	24	1.0
H4919	lex	003001007	Names of People	3	1.0
H4920	lex	003001007	Names of People	4	1.0
H4922	lex	003001007	Names of People	1	1.0
H4925	lex	003001007	Names of People	1	1.0
H4926	lex	002004002007	Know	1	1.0
H4927	lex	003001007	Names of People	4	1.0
H4929	sdbg	007002	Buildings	9	0.809
H4930	core	025	Crafts	1	1.0
H4930	ctx	112	Permanence	1	0.5
H4930	lex	001004001017	Tools	1	1.0
H4931	sdbg	007002	Buildings	36	0.809
H4932	sdbg	060003	First, Second, Third, Etc. [Ordinals]	8	0.727
H4932	sdbg	060006	Double, Four Times As Much, Etc. [Multiples]	3	0.273
H4936	lex	003001007	Names of People	1	1.0
H4938	core	025	Crafts	11	1.0
H4938	ctx	126	Prophecy	3	0.214
H4938	ctx	143	Security	3	0.214
H4938	ctx	169	Tool	3	0.214
H4938	lex	001004001017	Tools	11	1.0
H4938	sdbg	006023	Miscellaneous	3	0.643
H4938	sdbg	037004	Rule, Govern	2	0.357
H4940	lex	001001002003004	Groups	303	1.0
H4940	sdbg	011003	Socio-Political	178	0.873
H4941	core	088	Justice	242	0.349
H4941	core	014	Authority	219	0.316
H4941	core	091	Law	136	0.196
H4941	core	040	Conflict	83	0.12
H4941	core	132	Recompense	14	0.02
H4941	ctx	050	Divine	20	0.364
H4941	ctx	124	Priesthood	7	0.127
H4941	ctx	096	Lot	6	0.109
H4941	ctx	139	Royalty	5	0.091
H4941	ctx	085	Journey	3	0.055
H4941	ctx	041	Construction	2	0.036
H4941	ctx	037	Communication	2	0.036
H4941	lex	002004002014	Think	290	0.686
H4941	lex	002004002006	Judge	130	0.307
H4941	lex	002001003014	Right	2	0.005
H4941	sdbg	056005	Judge, Condemn, Acquit	201	0.647
H4941	sdbg	030007	To Distinguish, To Evaluate, To Judge	55	0.176
H4942	core	009	Animal	2	0.286
H4942	core	019	Building	2	0.286
H4942	lex	001005001007	Stalls	2	0.667
H4943	lex	002003002020	Possess	1	1.0
H4944	lex	002002001009	Move	1	1.0
H4949	core	025	Crafts	2	1.0
H4949	ctx	041	Construction	2	1.0
H4949	lex	001004001017	Tools	2	1.0
H4950	core	062	Food	1	1.0
H4950	lex	001006007	Liquids	1	1.0
H4952	core	062	Food	1	1.0
H4952	lex	001006007	Liquids	1	1.0
H4953	lex	001004001013	Musical Instruments	4	1.0
H4954	lex	003001006	Names of Groups	1	1.0
H4957	lex	003001010	Names of Locations	2	1.0
H4958	core	025	Crafts	1	0.333
H4958	lex	001004001003	Containers	1	1.0
H4959	lex	002004001001004	Touch	9	1.0
H4960	lex	002001001024	Ingest	46	1.0
H4960	sdbg	023001	Eat, Drink	3	1.0
H4961	lex	002001001024	Ingest	1	1.0
H4962	lex	001001002003	People	21	1.0
H4962	sdbg	060001	Number, Countless	3	0.5
H4962	sdbg	059001	Many, Few [Countables]	1	0.195
H4963	core	006	Agriculture	1	0.5
H4963	lex	001003001	Plants	1	1.0
H4964	core	010	Animal Husbandry	4	0.5
H4964	core	036	Control	4	0.5
H4964	ctx	009003	Animal > Human	2	0.5
H4964	ctx	187	Wisdom	2	0.5
H4964	lex	001004001017	Tools	4	1.0
H4965	core	014	Authority	1	0.5
H4965	lex	003001010	Names of Locations	2	0.5
H4966	lex	002001001028	Good	9	0.818
H4966	lex	002001003019	Well	2	0.182
H4966	sdbg	079008	Sweet, Bitter, Tasteless	3	1.0
H4967	lex	003001007	Names of People	2	1.0
H4968	lex	003001007	Names of People	6	1.0
H4969	lex	002001001048	Shape	1	1.0
H4970	lex	003002005	Temporal Referents	43	1.0
H4970	sdbg	067002	A Point of Time with Reference to Other Points of Time: Before, Long Ago, Now, At the Same Time, When, About, After	28	0.737
H4970	sdbg	092004	Whom or What Spoken or Written About	10	0.263
H4973	core	018	Body	3	1.0
H4973	ctx	005	Aggression	2	0.4
H4973	ctx	009003	Animal > Human	2	0.4
H4973	lex	001001002	Creatures	3	1.0
H4974	core	018	Body	3	1.0
H4974	lex	002001001033	Intact	3	0.75
H4975	core	009	Animal	1	1.0
H4975	lex	001001002	Creatures	46	1.0
H4975	sdbg	008002	Parts of the Body	18	0.625
H4975	sdbg	077	Ready, Prepared	10	0.375
H4976	core	120	Possession	5	1.0
H4976	ctx	098	Marriage	1	0.25
H4976	lex	002003002019	Non-Possess	5	1.0
H4977	lex	003001007	Names of People	3	1.0
H4978	core	120	Possession	3	1.0
H4978	lex	002003002019	Non-Possess	3	1.0
H4979	core	120	Possession	17	1.0
H4979	ctx	140	Sacrifices and Offerings	8	0.276
H4979	ctx	050	Divine	5	0.172
H4979	ctx	081	Inheritance	4	0.138
H4979	ctx	089	Kinship	4	0.138
H4979	ctx	078	Idolatry	3	0.103
H4979	ctx	124	Priesthood	2	0.069
H4979	ctx	090	Land	2	0.069
H4979	lex	002003002019	Non-Possess	17	1.0
H4979	sdbg	057008	Give	7	1.0
H4980	lex	003001010	Names of Locations	2	1.0
H4981	lex	003001006	Names of Groups	1	1.0
H4982	lex	003001007	Names of People	3	1.0
H4983	lex	003001007	Names of People	15	1.0
H4985	ctx	062	Food	1	0.5
H4985	lex	002001001028	Good	6	1.0
H4986	lex	002001003019	Well	1	1.0
H4987	core	062	Food	1	0.5
H4987	lex	002001001028	Good	1	1.0
H4989	lex	003001010	Names of Locations	2	1.0
H4990	lex	003001007	Names of People	2	1.0
H4991	core	120	Possession	2	0.5
H4991	core	130	Quantity	2	0.5
H4991	lex	002003002019	Non-Possess	6	1.0
H4991	sdbg	057008	Give	4	1.0
H4992	lex	003001007	Names of People	1	1.0
H4993	lex	003001007	Names of People	8	1.0
H4993	sdbg	033006	Speak, Talk	6	0.309
H4993	sdbg	023007	Live, Die	5	0.244
H4994	sdbg	091002	Markers of Emphasis	182	0.894
H4996	lex	003001010	Names of Locations	4	1.0
H4997	core	025	Crafts	6	0.333
H4997	core	094	Liquids	6	0.333
H4997	core	159	Storage	6	0.333
H4997	ctx	085	Journey	3	0.375
H4997	ctx	074	Household	2	0.25
H4997	lex	001004001003	Containers	6	1.0
H4997	sdbg	006016	Containers	3	1.0
H5002	lex	003001004	Names of Deities	4	1.0
H5002	sdbg	033006	Speak, Talk	270	0.969
H5003	core	016	Behavior	31	0.5
H5003	core	056	Faithfulness	31	0.5
H5003	ctx	098	Marriage	31	0.795
H5003	ctx	091	Law	6	0.154
H5003	lex	002001002028	Unfaithful	31	1.0
H5003	sdbg	088036	Sexual Misbehavior	5	0.673
H5003	sdbg	031009	Trust, Rely	2	0.327
H5004	core	016	Behavior	2	0.5
H5004	core	056	Faithfulness	2	0.5
H5004	ctx	098	Marriage	2	1.0
H5004	lex	002001002028	Unfaithful	2	1.0
H5005	core	056	Faithfulness	1	1.0
H5005	ctx	098	Marriage	1	1.0
H5005	lex	002001002028	Unfaithful	1	1.0
H5006	core	185	Willingness	22	1.0
H5006	ctx	075	Human	22	0.431
H5006	ctx	050	Divine	15	0.294
H5006	ctx	158	Status	6	0.118
H5006	ctx	187	Wisdom	4	0.078
H5006	lex	002001002005	Despise	22	0.5
H5006	lex	002001002032	Unwilling	22	0.5
