# BHSA clause-level dependency (candidate #6, never built before 2026-08-15): dependent_ref depends on mother_ref via `rela`. Discourse structure, not a word-pair signal -- see build_hierarchy_relations.py.
dependent_ref	mother_ref	rela
Job 3:21	Job 3:20	Attr
Job 3:22	Job 3:21	Coor
Job 3:23	Job 3:23	Attr
Job 3:23	Job 3:23	Coor
Job 3:25	Job 3:25	Coor
Job 3:25	Job 3:25	Subj
Job 4:2	Job 4:2	Objc
Job 4:8	Job 4:8	Adju
Job 4:13	Job 4:13	Coor
Job 4:19	Job 4:18	Coor
Job 4:19	Job 4:19	Attr
Job 5:3	Job 5:3	Attr
Job 5:5	Job 5:5	Objc
Job 5:7	Job 5:7	Objc
Job 5:9	Job 5:8	Attr
Job 5:9	Job 5:9	Coor
Job 5:10	Job 5:8	Attr
Job 5:10	Job 5:10	Coor
Job 5:11	Job 5:10	Adju
Job 5:11	Job 5:11	Coor
Job 5:12	Job 5:10	Coor
Job 5:13	Job 5:12	Coor
Job 5:17	Job 5:17	Attr
Job 5:21	Job 5:21	Adju
Job 5:24	Job 5:24	Objc
Job 5:25	Job 5:25	Objc
Job 5:25	Job 5:25	Coor
Job 5:26	Job 5:26	Adju
Job 5:27	Job 5:27	Resu
Job 6:4	Job 6:4	Attr
Job 6:7	Job 6:7	Adju
Job 6:8	Job 6:8	Objc
Job 6:10	Job 6:10	Attr
Job 6:11	Job 6:11	Adju
Job 6:11	Job 6:11	Adju
Job 6:16	Job 6:15	Attr
Job 6:17	Job 6:17	Attr
Job 6:17	Job 6:17	Adju
Job 6:20	Job 6:20	Adju
Job 6:24	Job 6:24	Objc
Job 6:26	Job 6:26	Adju
Job 7:2	Job 7:2	Attr
Job 7:2	Job 7:2	Attr
Job 7:3	Job 7:2	Resu
Job 7:7	Job 7:7	Objc
Job 7:7	Job 7:7	Adju
Job 7:8	Job 7:8	RgRc
Job 7:9	Job 7:9	Subj
Job 7:12	Job 7:12	Coor
Job 7:17	Job 7:17	Adju
Job 7:17	Job 7:17	Coor
Job 7:18	Job 7:17	Coor
Job 7:18	Job 7:18	Coor
Job 7:19	Job 7:19	Coor
Job 7:19	Job 7:19	Adju
Job 8:14	Job 8:13	Attr
Job 8:14	Job 8:14	Coor
Job 8:22	Job 8:22	Resu
Job 9:2	Job 9:2	Objc
Job 9:3	Job 9:3	Adju
Job 9:4	Job 9:4	Coor
Job 9:5	Job 9:2	Attr
Job 9:5	Job 9:5	Objc
Job 9:6	Job 9:5	Coor
Job 9:7	Job 9:6	Coor
Job 9:15	Job 9:14	Attr
Job 9:16	Job 9:16	Objc
Job 9:17	Job 9:18	Subj
Job 9:17	Job 9:17	Coor
Job 9:18	Job 9:18	Objc
Job 9:26	Job 9:26	Attr
Job 9:28	Job 9:28	Objc
Job 9:32	Job 9:32	Attr
Job 9:33	Job 9:33	Attr
Job 10:2	Job 10:2	Objc
Job 10:3	Job 10:3	Subj
Job 10:3	Job 10:3	Coor
Job 10:3	Job 10:3	Coor
Job 10:4	Job 10:4	Adju
Job 10:7	Job 10:7	Subj
Job 10:9	Job 10:9	Objc
Job 10:9	Job 10:9	Coor
Job 10:10	Job 10:10	Coor
Job 10:13	Job 10:13	Objc
Job 10:19	Job 10:19	Adju
Job 11:5	Job 11:5	Objc
Job 11:6	Job 11:6	Objc
Job 11:16	Job 11:16	Attr
Job 12:6	Job 12:6	Adju
Job 12:9	Job 12:9	Objc
Job 12:10	Job 12:9	Attr
Job 12:24	Job 12:24	Attr
Job 13:3	Job 13:3	Objc
Job 13:9	Job 13:9	Subj
Job 13:9	Job 13:9	Adju
Job 13:13	Job 13:13	Subj
Job 13:18	Job 13:18	Objc
Job 13:19	Job 13:19	Attr
Job 13:28	Job 13:28	Attr
Job 14:13	Job 14:13	Adju
Job 14:14	Job 14:14	Adju
Job 15:3	Job 15:3	Attr
Job 15:3	Job 15:3	Attr
Job 15:16	Job 15:16	Attr
Job 15:18	Job 15:17	Objc
Job 15:18	Job 15:18	Coor
Job 15:22	Job 15:22	Objc
Job 15:23	Job 15:23	Objc
Job 15:24	Job 15:24	Attr
Job 15:28	Job 15:28	Attr
Job 15:28	Job 15:28	Attr
Job 16:18	Job 16:18	ReVo
Job 16:22	Job 16:22	Attr
Job 17:2	Job 17:2	Adju
Job 17:3	Job 17:3	Attr
Job 17:6	Job 17:6	Cmpl
Job 17:7	Job 17:7	Resu
Job 17:15	Job 17:15	Resu
Job 18:21	Job 18:21	RgRc
Job 19:6	Job 19:6	Objc
Job 19:6	Job 19:6	Coor
Job 19:27	Job 19:26	Attr
Job 19:27	Job 19:27	Coor
Job 20:2	Job 20:2	Coor
Job 20:4	Job 20:4	Adju
Job 20:5	Job 20:4	Objc
Job 20:5	Job 20:5	Coor
Job 20:6	Job 20:6	Coor
Job 20:21	Job 20:21	Adju
Job 20:22	Job 20:22	Adju
Job 20:23	Job 20:23	Adju
Job 20:26	Job 20:26	Attr
Job 20:29	Job 20:29	Coor
Job 21:4	Job 21:4	Resu
Job 21:8	Job 21:8	Attr
Job 21:9	Job 21:9	Coor
Job 21:18	Job 21:18	Resu
Job 21:27	Job 21:27	Attr
Job 21:34	Job 21:34	Resu
Job 22:3	Job 22:3	Subj
Job 22:3	Job 22:3	Coor
Job 22:3	Job 22:3	Subj
Job 22:4	Job 22:4	Coor
Job 22:5	Job 22:5	Coor
Job 22:6	Job 22:6	Coor
Job 22:8	Job 22:8	Resu
Job 22:10	Job 22:10	Coor
Job 22:15	Job 22:15	Attr
Job 22:16	Job 22:15	Attr
Job 22:16	Job 22:16	Coor
Job 22:16	Job 22:16	Coor
Job 22:17	Job 22:15	Attr
Job 22:18	Job 22:17	Coor
Job 22:20	Job 22:20	Coor
Job 22:25	Job 22:25	Coor
Job 22:26	Job 22:26	Coor
Job 22:29	Job 22:29	Coor
Job 23:5	Job 23:5	Attr
Job 23:5	Job 23:5	Objc
Job 23:9	Job 23:9	Adju
Job 24:1	Job 24:1	Coor
Job 24:15	Job 24:15	Adju
Job 24:19	Job 24:19	Objc
Job 24:21	Job 24:21	Attr
Job 24:25	Job 24:25	Coor
Job 25:5	Job 25:5	Resu
Job 25:5	Job 25:5	Resu
Job 25:6	Job 25:6	Attr
Job 25:6	Job 25:6	Attr
Job 27:4	Job 27:4	Resu
Job 27:11	Job 27:11	Objc
Job 27:12	Job 27:12	Resu
Job 28:1	Job 28:1	Coor
Job 28:4	Job 28:4	Adju
Job 28:4	Job 28:4	Subj
Job 28:5	Job 28:5	Resu
Job 28:7	Job 28:7	Resu
Job 28:24	Job 28:24	Coor
Job 28:25	Job 28:24	Adju
Job 28:27	Job 28:26	Resu
Job 28:27	Job 28:27	Coor
Job 28:28	Job 28:28	Resu
Job 28:28	Job 28:28	Subj
Job 29:1	Job 29:1	Objc
Job 29:2	Job 29:2	RgRc
Job 29:3	Job 29:2	Adju
Job 29:3	Job 29:2	Coor
Job 29:4	Job 29:2	Adju
Job 29:4	Job 29:4	Adju
Job 29:5	Job 29:4	Coor
Job 29:6	Job 29:5	Adju
Job 29:6	Job 29:6	Coor
Job 29:7	Job 29:6	Coor
Job 29:7	Job 29:7	Coor
Job 29:12	Job 29:12	Coor
Job 29:16	Job 29:16	RgRc
Job 29:16	Job 29:16	Resu
Job 29:24	Job 29:24	Attr
Job 29:25	Job 29:25	Adju
Job 30:1	Job 30:1	Subj
Job 30:1	Job 30:1	Attr
Job 30:1	Job 30:1	Adju
Job 30:3	Job 30:2	Attr
Job 30:4	Job 30:2	Attr
Job 30:4	Job 30:4	Coor
Job 30:6	Job 30:5	Adju
Job 30:11	Job 30:11	Coor
Job 30:11	Job 30:11	Coor
Job 30:23	Job 30:23	Objc
Job 30:25	Job 30:25	Coor
Job 30:26	Job 30:26	Coor
Job 30:29	Job 30:29	Coor
Job 31:3	Job 31:3	Coor
Job 31:4	Job 31:4	Coor
Job 31:5	Job 31:5	Coor
Job 31:6	Job 31:6	Coor
Job 31:7	Job 31:7	Coor
Job 31:7	Job 31:7	Coor
Job 31:9	Job 31:9	Coor
Job 31:11	Job 31:11	Coor
Job 31:12	Job 31:12	Coor
Job 31:12	Job 31:12	Coor
Job 31:15	Job 31:15	Coor
Job 31:16	Job 31:16	Coor
Job 31:17	Job 31:16	Coor
Job 31:17	Job 31:17	Coor
Job 31:18	Job 31:18	Coor
Job 31:19	Job 31:19	Coor
Job 31:20	Job 31:20	Coor
Job 31:23	Job 31:23	Coor
Job 31:24	Job 31:24	Coor
Job 31:26	Job 31:26	Coor
Job 31:29	Job 31:29	Coor
Job 31:30	Job 31:30	Adju
Job 31:30	Job 31:30	Adju
Job 31:33	Job 31:33	Adju
Job 31:34	Job 31:34	Coor
Job 31:34	Job 31:33	Coor
Job 31:34	Job 31:33	Coor
Job 31:36	Job 31:36	Coor
Job 31:38	Job 31:38	Coor
Job 31:39	Job 31:39	Coor
Job 32:1	Job 32:1	Adju
Job 32:2	Job 32:2	Adju
Job 32:3	Job 32:3	Adju
Job 32:3	Job 32:3	Coor
Job 32:5	Job 32:5	Objc
Job 32:6	Job 32:6	Cmpl
Job 32:12	Job 32:12	Subj
Job 32:12	Job 32:12	Coor
Job 32:18	Job 32:18	Coor
Job 32:19	Job 32:19	Attr
Job 32:19	Job 32:19	Coor
Job 33:14	Job 33:14	Coor
Job 33:15	Job 33:15	Adju
Job 33:15	Job 33:15	Coor
Job 33:16	Job 33:15	Resu
Job 33:16	Job 33:16	Coor
Job 33:17	Job 33:16	Adju
Job 33:17	Job 33:17	Coor
Job 33:18	Job 33:18	Adju
Job 33:21	Job 33:21	Attr
Job 33:23	Job 33:23	Adju
Job 33:24	Job 33:24	Adju
Job 33:28	Job 33:28	Adju
Job 33:30	Job 33:29	Adju
Job 33:30	Job 33:30	Adju
Job 33:32	Job 33:32	Objc
Job 34:2	Job 34:2	ReVo
Job 34:3	Job 34:3	Coor
Job 34:3	Job 34:3	Adju
Job 34:4	Job 34:4	Objc
Job 34:7	Job 34:7	Attr
Job 34:8	Job 34:7	Coor
Job 34:8	Job 34:8	Coor
Job 34:9	Job 34:9	Adju
Job 34:11	Job 34:11	Coor
Job 34:14	Job 34:14	Coor
Job 34:19	Job 34:17	Attr
Job 34:19	Job 34:19	Coor
Job 34:21	Job 34:21	Coor
Job 34:22	Job 34:21	Coor
Job 34:22	Job 34:22	Coor
Job 34:22	Job 34:22	Adju
Job 34:23	Job 34:23	Adju
Job 34:24	Job 34:21	Coor
Job 34:24	Job 34:24	Coor
Job 34:27	Job 34:27	Coor
Job 34:28	Job 34:26	Adju
Job 34:28	Job 34:28	Coor
Job 34:30	Job 34:29	Adju
Job 34:32	Job 34:32	Adju
Job 34:33	Job 34:33	Objc
Job 34:34	Job 34:34	Attr
Job 34:35	Job 34:35	PreC
Job 34:37	Job 34:37	Coor
Job 34:37	Job 34:37	Coor
Job 35:6	Job 35:6	Coor
Job 35:10	Job 35:10	Attr
Job 35:11	Job 35:10	Attr
Job 35:11	Job 35:11	Coor
Job 36:4	Job 36:4	Coor
Job 36:8	Job 36:8	Coor
Job 36:10	Job 36:10	Objc
Job 36:11	Job 36:11	Coor
Job 36:16	Job 36:16	Attr
Job 36:18	Job 36:18	Resu
Job 36:18	Job 36:18	Coor
Job 36:19	Job 36:19	Attr
Job 36:20	Job 36:20	Adju
Job 36:24	Job 36:24	Objc
Job 36:24	Job 36:24	Attr
Job 36:27	Job 36:27	Coor
Job 36:28	Job 36:27	Attr
Job 36:28	Job 36:28	Coor
Job 36:31	Job 36:31	Coor
Job 37:6	Job 37:6	Coor
Job 37:7	Job 37:7	Adju
Job 37:12	Job 37:12	Adju
Job 37:12	Job 37:12	RgRc
Job 37:15	Job 37:15	Cmpl
Job 37:15	Job 37:15	Coor
Job 37:17	Job 37:17	Adju
Job 37:18	Job 37:16	Coor
Job 37:18	Job 37:18	Attr
Job 37:19	Job 37:19	Objc
Job 37:20	Job 37:20	Subj
Job 37:20	Job 37:20	Objc
Job 37:23	Job 37:23	Attr
Job 38:4	Job 38:4	Adju
Job 38:7	Job 38:6	Adju
Job 38:7	Job 38:7	Coor
Job 38:8	Job 38:6	Coor
Job 38:8	Job 38:8	Adju
Job 38:8	Job 38:8	Coor
Job 38:9	Job 38:8	Adju
Job 38:10	Job 38:9	Coor
Job 38:10	Job 38:10	Coor
Job 38:11	Job 38:10	Coor
Job 38:12	Job 38:12	Coor
Job 38:13	Job 38:12	Adju
Job 38:13	Job 38:13	Coor
Job 38:16	Job 38:16	Coor
Job 38:17	Job 38:17	Coor
Job 38:18	Job 38:16	Coor
Job 38:19	Job 38:19	Attr
Job 38:19	Job 38:19	Coor
Job 38:19	Job 38:19	Resu
Job 38:21	Job 38:21	Coor
Job 38:22	Job 38:22	Coor
Job 38:23	Job 38:22	Attr
Job 38:24	Job 38:24	Attr
Job 38:24	Job 38:24	Coor
Job 38:26	Job 38:25	Adju
Job 38:26	Job 38:26	Attr
Job 38:26	Job 38:26	Attr
Job 38:27	Job 38:25	Adju
Job 38:27	Job 38:27	Coor
Job 38:29	Job 38:29	Resu
Job 38:31	Job 38:31	Coor
Job 38:32	Job 38:32	Coor
Job 38:32	Job 38:32	Resu
Job 38:34	Job 38:34	Coor
Job 38:38	Job 38:37	Adju
Job 38:38	Job 38:38	Coor
Job 38:39	Job 38:39	Coor
Job 38:40	Job 38:40	Coor
Job 38:41	Job 38:41	Coor
Job 39:1	Job 39:1	Objc
Job 39:1	Job 39:1	Coor
Job 39:2	Job 39:1	Coor
Job 39:2	Job 39:2	Attr
Job 39:2	Job 39:2	Coor
Job 39:2	Job 39:2	RgRc
Job 39:6	Job 39:5	Attr
Job 39:9	Job 39:9	Objc
Job 39:11	Job 39:11	Coor
Job 39:12	Job 39:12	Coor
Job 39:14	Job 39:14	Coor
Job 39:15	Job 39:14	Coor
Job 39:15	Job 39:15	Objc
Job 39:15	Job 39:15	Coor
Job 39:17	Job 39:17	Coor
Job 39:18	Job 39:18	Spec
Job 39:21	Job 39:21	Adju
Job 39:24	Job 39:24	Objc
Job 39:26	Job 39:26	Coor
Job 39:27	Job 39:27	Coor
Job 39:30	Job 39:30	Subj
Job 39:30	Job 39:30	Resu
Job 40:2	Job 40:2	Subj
Job 40:8	Job 40:8	Coor
Job 40:9	Job 40:9	Coor
Job 40:15	Job 40:15	Attr
Job 40:19	Job 40:19	Subj
Job 40:20	Job 40:20	Coor
Job 40:26	Job 40:26	Coor
Job 40:28	Job 40:28	Coor
Job 40:29	Job 40:29	Coor
Job 41:2	Job 41:2	Attr
Job 41:3	Job 41:3	Resu
Job 41:8	Job 41:8	Adju
Job 41:9	Job 41:9	Adju
Job 41:18	Job 41:18	Attr
Job 41:25	Job 41:25	Attr
Job 42:2	Job 42:2	Objc
Job 42:2	Job 42:2	Coor
Job 42:6	Job 42:6	Coor
Job 42:8	Job 42:8	Adju
Job 42:9	Job 42:9	Adju
Job 42:10	Job 42:10	Adju
Job 42:10	Job 42:10	RgRc
Job 42:11	Job 42:11	Attr
Job 42:11	Job 42:11	Adju
Job 42:11	Job 42:11	Coor
Proverbs 1:2	Proverbs 1:1	Adju
Proverbs 1:2	Proverbs 1:2	Coor
Proverbs 1:3	Proverbs 1:2	Coor
Proverbs 1:4	Proverbs 1:3	Coor
Proverbs 1:6	Proverbs 1:5	Adju
Proverbs 1:10	Proverbs 1:10	ReVo
Proverbs 1:15	Proverbs 1:15	ReVo
Proverbs 1:16	Proverbs 1:16	Adju
Proverbs 1:19	Proverbs 1:19	RgRc
Proverbs 1:26	Proverbs 1:26	Adju
Proverbs 1:27	Proverbs 1:26	Coor
Proverbs 1:27	Proverbs 1:27	Coor
Proverbs 1:33	Proverbs 1:33	Subj
Proverbs 2:1	Proverbs 2:1	ReVo
Proverbs 2:1	Proverbs 2:1	Coor
Proverbs 2:2	Proverbs 2:1	Adju
Proverbs 2:3	Proverbs 2:3	Coor
Proverbs 2:4	Proverbs 2:4	Coor
Proverbs 2:8	Proverbs 2:7	Adju
Proverbs 2:12	Proverbs 2:11	Adju
Proverbs 2:12	Proverbs 2:12	Attr
Proverbs 2:13	Proverbs 2:12	Attr
Proverbs 2:13	Proverbs 2:13	Adju
Proverbs 2:14	Proverbs 2:13	Coor
Proverbs 2:14	Proverbs 2:14	Adju
Proverbs 2:15	Proverbs 2:14	Subj
Proverbs 2:15	Proverbs 2:15	Coor
Proverbs 2:16	Proverbs 2:12	Coor
Proverbs 2:16	Proverbs 2:16	Attr
Proverbs 2:17	Proverbs 2:16	Attr
Proverbs 2:17	Proverbs 2:17	Coor
Proverbs 3:1	Proverbs 3:1	ReVo
Proverbs 3:12	Proverbs 3:12	Objc
Proverbs 3:12	Proverbs 3:12	Attr
Proverbs 3:13	Proverbs 3:13	Attr
Proverbs 3:13	Proverbs 3:13	Attr
Proverbs 3:18	Proverbs 3:18	Adju
Proverbs 3:18	Proverbs 3:18	Subj
Proverbs 3:21	Proverbs 3:21	ReVo
Proverbs 3:22	Proverbs 3:22	Coor
Proverbs 3:27	Proverbs 3:27	Adju
Proverbs 3:27	Proverbs 3:27	Adju
Proverbs 4:1	Proverbs 4:1	Adju
Proverbs 4:3	Proverbs 4:3	Coor
Proverbs 4:12	Proverbs 4:12	Adju
Proverbs 4:12	Proverbs 4:12	Adju
Proverbs 4:18	Proverbs 4:18	Attr
Proverbs 4:18	Proverbs 4:18	Coor
Proverbs 4:19	Proverbs 4:19	Objc
Proverbs 4:20	Proverbs 4:20	ReVo
Proverbs 5:1	Proverbs 5:1	ReVo
Proverbs 5:1	Proverbs 5:1	Coor
Proverbs 5:2	Proverbs 5:1	Adju
Proverbs 5:3	Proverbs 5:3	Coor
Proverbs 5:4	Proverbs 5:4	Coor
Proverbs 5:6	Proverbs 5:6	Attr
Proverbs 5:7	Proverbs 5:7	ReVo
Proverbs 5:11	Proverbs 5:11	Adju
Proverbs 6:1	Proverbs 6:1	ReVo
Proverbs 6:7	Proverbs 6:6	Objc
Proverbs 6:10	Proverbs 6:10	Spec
Proverbs 6:16	Proverbs 6:16	Attr
Proverbs 6:17	Proverbs 6:17	Attr
Proverbs 6:18	Proverbs 6:18	Attr
Proverbs 6:18	Proverbs 6:18	Attr
Proverbs 6:18	Proverbs 6:18	Adju
Proverbs 6:19	Proverbs 6:19	Coor
Proverbs 6:22	Proverbs 6:22	Adju
Proverbs 6:22	Proverbs 6:22	Adju
Proverbs 6:24	Proverbs 6:23	Adju
Proverbs 6:29	Proverbs 6:29	Subj
Proverbs 6:29	Proverbs 6:29	RgRc
Proverbs 6:30	Proverbs 6:30	Adju
Proverbs 6:30	Proverbs 6:30	Adju
Proverbs 6:30	Proverbs 6:30	Adju
Proverbs 6:32	Proverbs 6:32	Subj
Proverbs 6:32	Proverbs 6:32	Resu
Proverbs 7:1	Proverbs 7:1	ReVo
Proverbs 7:5	Proverbs 7:4	Adju
Proverbs 7:5	Proverbs 7:5	Attr
Proverbs 7:8	Proverbs 7:7	Attr
Proverbs 7:8	Proverbs 7:8	Coor
Proverbs 7:10	Proverbs 7:10	Adju
Proverbs 7:15	Proverbs 7:15	Adju
Proverbs 7:15	Proverbs 7:15	Adju
Proverbs 7:23	Proverbs 7:23	Adju
Proverbs 7:23	Proverbs 7:23	Objc
Proverbs 7:24	Proverbs 7:24	ReVo
Proverbs 7:27	Proverbs 7:27	Attr
Proverbs 8:15	Proverbs 8:15	Coor
Proverbs 8:21	Proverbs 8:20	Adju
Proverbs 8:25	Proverbs 8:25	Adju
Proverbs 8:26	Proverbs 8:25	Adju
Proverbs 8:26	Proverbs 8:26	Coor
Proverbs 8:27	Proverbs 8:27	Resu
Proverbs 8:27	Proverbs 8:27	Coor
Proverbs 8:28	Proverbs 8:27	Coor
Proverbs 8:28	Proverbs 8:28	Coor
Proverbs 8:29	Proverbs 8:28	Coor
Proverbs 8:29	Proverbs 8:29	Coor
Proverbs 8:30	Proverbs 8:30	Coor
Proverbs 8:31	Proverbs 8:30	Coor
Proverbs 8:32	Proverbs 8:32	Subj
Proverbs 8:34	Proverbs 8:34	Attr
Proverbs 8:34	Proverbs 8:34	Adju
Proverbs 8:34	Proverbs 8:34	Coor
Proverbs 8:35	Proverbs 8:35	Subj
Proverbs 8:36	Proverbs 8:36	Subj
Proverbs 9:4	Proverbs 9:4	Resu
Proverbs 9:5	Proverbs 9:5	Attr
Proverbs 9:7	Proverbs 9:7	Subj
Proverbs 9:7	Proverbs 9:7	Subj
Proverbs 9:15	Proverbs 9:14	Adju
Proverbs 9:15	Proverbs 9:15	Attr
Proverbs 9:16	Proverbs 9:16	Resu
Proverbs 9:18	Proverbs 9:18	Objc
Proverbs 9:18	Proverbs 9:18	Coor
Proverbs 10:5	Proverbs 10:5	Subj
Proverbs 10:5	Proverbs 10:5	Subj
Proverbs 10:9	Proverbs 10:9	Subj
Proverbs 10:9	Proverbs 10:9	Subj
Proverbs 10:10	Proverbs 10:10	Subj
Proverbs 10:18	Proverbs 10:18	Subj
Proverbs 10:18	Proverbs 10:18	Resu
Proverbs 10:22	Proverbs 10:22	Resu
Proverbs 10:23	Proverbs 10:23	PreC
Proverbs 10:23	Proverbs 10:23	PreC
Proverbs 10:24	Proverbs 10:24	Resu
Proverbs 10:25	Proverbs 10:25	PreC
Proverbs 10:25	Proverbs 10:25	Coor
Proverbs 10:26	Proverbs 10:26	Coor
Proverbs 10:26	Proverbs 10:26	Resu
Proverbs 10:30	Proverbs 10:30	Resu
Proverbs 10:30	Proverbs 10:30	Resu
Proverbs 11:10	Proverbs 11:10	Adju
Proverbs 11:15	Proverbs 11:15	Adju
Proverbs 11:15	Proverbs 11:15	Subj
Proverbs 11:18	Proverbs 11:18	Subj
Proverbs 11:19	Proverbs 11:19	Subj
Proverbs 11:25	Proverbs 11:25	Resu
Proverbs 11:26	Proverbs 11:26	Resu
Proverbs 11:27	Proverbs 11:27	Subj
Proverbs 11:27	Proverbs 11:27	Resu
Proverbs 11:28	Proverbs 11:28	Resu
Proverbs 11:29	Proverbs 11:29	Subj
Proverbs 12:1	Proverbs 12:1	Subj
Proverbs 12:1	Proverbs 12:1	Subj
Proverbs 12:6	Proverbs 12:6	PreC
Proverbs 12:9	Proverbs 12:9	Adju
Proverbs 12:11	Proverbs 12:11	Subj
Proverbs 12:11	Proverbs 12:11	Subj
Proverbs 12:15	Proverbs 12:15	Subj
Proverbs 12:16	Proverbs 12:16	Resu
Proverbs 12:16	Proverbs 12:16	Subj
Proverbs 12:17	Proverbs 12:17	Subj
Proverbs 12:18	Proverbs 12:18	Subj
Proverbs 12:19	Proverbs 12:19	Adju
Proverbs 12:25	Proverbs 12:25	Resu
Proverbs 13:3	Proverbs 13:3	Subj
Proverbs 13:3	Proverbs 13:3	Resu
Proverbs 13:11	Proverbs 13:11	Subj
Proverbs 13:12	Proverbs 13:12	Attr
Proverbs 13:13	Proverbs 13:13	Subj
Proverbs 13:13	Proverbs 13:13	Resu
Proverbs 13:14	Proverbs 13:14	Adju
Proverbs 13:18	Proverbs 13:18	Subj
Proverbs 13:18	Proverbs 13:18	Subj
Proverbs 13:19	Proverbs 13:19	Attr
Proverbs 13:19	Proverbs 13:19	Subj
Proverbs 13:20	Proverbs 13:20	Subj
Proverbs 13:20	Proverbs 13:20	Subj
Proverbs 13:24	Proverbs 13:24	Subj
Proverbs 13:24	Proverbs 13:24	Subj
Proverbs 14:2	Proverbs 14:2	Subj
Proverbs 14:8	Proverbs 14:8	Subj
Proverbs 14:21	Proverbs 14:21	Subj
Proverbs 14:21	Proverbs 14:21	Subj
Proverbs 14:27	Proverbs 14:27	Adju
Proverbs 14:31	Proverbs 14:31	Subj
Proverbs 15:3	Proverbs 15:3	Attr
Proverbs 15:5	Proverbs 15:5	Subj
Proverbs 15:9	Proverbs 15:9	Objc
Proverbs 15:10	Proverbs 15:10	Subj
Proverbs 15:17	Proverbs 15:17	Coor
Proverbs 15:17	Proverbs 15:17	Coor
Proverbs 15:21	Proverbs 15:21	Adju
Proverbs 15:23	Proverbs 15:23	Resu
Proverbs 15:24	Proverbs 15:24	Adju
Proverbs 15:27	Proverbs 15:27	Subj
Proverbs 15:27	Proverbs 15:27	Subj
Proverbs 15:28	Proverbs 15:28	Adju
Proverbs 15:31	Proverbs 15:31	Attr
Proverbs 15:32	Proverbs 15:32	Subj
Proverbs 15:32	Proverbs 15:32	Subj
Proverbs 16:6	Proverbs 16:6	Coor
Proverbs 16:7	Proverbs 16:7	Adju
Proverbs 16:12	Proverbs 16:12	Subj
Proverbs 16:13	Proverbs 16:13	Objc
Proverbs 16:16	Proverbs 16:16	Resu
Proverbs 16:16	Proverbs 16:16	Subj
Proverbs 16:17	Proverbs 16:17	PreC
Proverbs 16:17	Proverbs 16:17	Subj
Proverbs 16:19	Proverbs 16:19	Subj
Proverbs 16:19	Proverbs 16:19	Adju
Proverbs 16:20	Proverbs 16:20	Subj
Proverbs 16:20	Proverbs 16:20	Subj
Proverbs 16:24	Proverbs 16:24	Coor
Proverbs 16:24	Proverbs 16:24	Coor
Proverbs 16:29	Proverbs 16:29	Attr
Proverbs 16:30	Proverbs 16:30	Adju
Proverbs 16:30	Proverbs 16:30	Subj
Proverbs 16:32	Proverbs 16:32	Subj
Proverbs 17:1	Proverbs 17:1	Attr
Proverbs 17:2	Proverbs 17:2	Attr
Proverbs 17:5	Proverbs 17:5	Subj
Proverbs 17:8	Proverbs 17:8	RgRc
Proverbs 17:9	Proverbs 17:9	Subj
Proverbs 17:9	Proverbs 17:9	Subj
Proverbs 17:10	Proverbs 17:10	Adju
Proverbs 17:13	Proverbs 17:13	Resu
Proverbs 17:14	Proverbs 17:14	Adju
Proverbs 17:15	Proverbs 17:15	Coor
Proverbs 17:15	Proverbs 17:15	Resu
Proverbs 17:16	Proverbs 17:16	Adju
Proverbs 17:19	Proverbs 17:19	Subj
Proverbs 17:19	Proverbs 17:19	Subj
Proverbs 17:20	Proverbs 17:20	Subj
Proverbs 17:21	Proverbs 17:21	Resu
Proverbs 17:23	Proverbs 17:23	Adju
Proverbs 17:25	Proverbs 17:25	Coor
Proverbs 17:26	Proverbs 17:26	Subj
Proverbs 17:26	Proverbs 17:26	Adju
Proverbs 17:27	Proverbs 17:27	Subj
Proverbs 17:28	Proverbs 17:28	Attr
Proverbs 17:28	Proverbs 17:28	Subj
Proverbs 18:2	Proverbs 18:2	Cmpl
Proverbs 18:3	Proverbs 18:3	Adju
Proverbs 18:5	Proverbs 18:5	Subj
Proverbs 18:5	Proverbs 18:5	Adju
Proverbs 18:9	Proverbs 18:9	Resu
Proverbs 18:13	Proverbs 18:13	Adju
Proverbs 18:13	Proverbs 18:13	Resu
Proverbs 18:13	Proverbs 18:13	Coor
Proverbs 18:14	Proverbs 18:14	Resu
Proverbs 18:24	Proverbs 18:24	Adju
Proverbs 18:24	Proverbs 18:24	Attr
Proverbs 19:1	Proverbs 19:1	Attr
Proverbs 19:1	Proverbs 19:1	Coor
Proverbs 19:2	Proverbs 19:2	Subj
Proverbs 19:8	Proverbs 19:8	Subj
Proverbs 19:8	Proverbs 19:8	Adju
Proverbs 19:10	Proverbs 19:10	Subj
Proverbs 19:11	Proverbs 19:11	Subj
Proverbs 19:14	Proverbs 19:14	Attr
Proverbs 19:18	Proverbs 19:18	Cmpl
Proverbs 19:21	Proverbs 19:21	Resu
Proverbs 19:25	Proverbs 19:25	Subj
Proverbs 19:26	Proverbs 19:26	Attr
Proverbs 19:26	Proverbs 19:26	Coor
Proverbs 19:27	Proverbs 19:27	Adju
Proverbs 19:27	Proverbs 19:27	Adju
Proverbs 20:1	Proverbs 20:1	RgRc
Proverbs 20:6	Proverbs 20:6	Resu
Proverbs 20:8	Proverbs 20:8	Attr
Proverbs 20:10	Proverbs 20:10	Resu
Proverbs 20:12	Proverbs 20:12	Attr
