# BDB (public domain, 1906) etymological root-groups, via OpenScriptures/HebrewLexicon (CC-BY-4.0, pinned 21c9add1). Words sharing root_id are etymologically related — validated at 50.6% SDBH-domain agreement (2026-08), see build_bdb_roots.py and domain-replacement-roadmap.md. NOT Louw-Nida/SDBH derived — independent free source.
root_id	strong	xlit	gloss	pos
mbj	H7465	rōʿâ	break	V
mbk	H4827	mēraʿ	be evil	V
mbk	H7451	raʿ	evil	N
mbk	H7451	raʿ	bad	A
mbk	H7455	rōaʿ	badness	N
mbk	H7451	rāʿâ	evil	N
mbk	H7489	rāʿaʿ	be evil	V
mbo	H7493	rāʿaš	quake	V
mbo	H7494	raʿaš	quaking	N
mbq	H7495	rāpāʾ	heal	V
mbq	H4832	marpēʾ	healing	N
mbq	H7499	rĕpuʾâ	remedy	N
mbq	H7500	ripʾût	healing	N
mbw	H7502	rāpad	spread	V
mbw	H7507	rĕpîdâ	support	N
mbz	H7503	rāpâ	sink	V
mbz	H7497	rĕpāʾîm	Rephaim	Np
mbz	H7496	rĕpāʾîm	shades	N
mbz	H7504	rāpeh	slack	A
mbz	H7497	rāpâ	giant	Np
mbz	H7510	ripyôn	sinking	N
mcg	H7511	rāpas	stamp	V
mcg	H4833	marpēś	befouled	N
mcg	H7515	rāpaś	stamp	V
mcr	H7521	rāṣâ	be pleased with	V
mcr	H7522	rāṣôn	goodwill	N
mcu	H7523	rāṣaḥ	murder	V
mcu	H7524	reṣaḥ	shattering	N
mcx	H7527	rāṣaʿ	bore	V
mcx	H4836	marṣēaʿ	boring-instrument	N
mda	H7528	rāṣap	fit together	V
mda	H4837	marṣepet	pavement	N
mda	H7531	riṣpâ	pavement	N
mdb	H7529	reṣep	glowing stone	N
mdb	H7531	riṣpâ	glowing stone	N
mdf	H7533	rāṣaṣ	crush	V
mdf	H4835	mĕrûṣâ	crushing	N
mdf	H7518	raṣ	piece	N
mdj	H7537	rāqēb	rot	V
mdj	H7538	rāqāb	rottenness	N
mdj	H7539	riqqābôn	decay	N
mdt	H7543	rāqaḥ	mix	V
mdt	H4840	merqāḥ	spice	N
mdt	H4841	merqāḥâ	seasoning	N
mdt	H4842	mirqaḥat	ointment-mixture	N
mdt	H7547	raqqûaḥ	perfumery	N
mdt	H7544	reqaḥ	spice	N
mdt	H7546	raqqāḥ	ointment-maker	N
mdt	H7545	rōqēaḥ	spice-mixture	N
mdt	H7548	raqqāḥâ	ointment-maker	N
mdz	H7551	rāqam	variegate	V
mdz	H7553	riqmâ	variegated stuff	N
meb	H7554	rāqaʿ	beat	V
meb	H7555	riqqûaʿ	expansion	N
meb	H7549	rāqîaʿ	extended surface	N
mec	H7556	rāqaq	spit	V
mec	H7536	rōq	spittle	N
med	H7534	raq	emaciated	A
med	H7535	raq	leanness	D
med	H7541	raqqâ	the temple	N
med	H7550	rāqîq	a thin cake	N
mel	H4849	miršaʿat	wickedness	N
mel	H7562	rešaʿ	wickedness	N
mel	H7561	rāšaʿ	be wicked	V
mel	H7563	rāšāʿ	wicked	A
mel	H7564	rišʿâ	wickedness	N
meu	H7570	rātaḥ	boil	V
meu	H7571	retaḥ	boiling	N
mew	H7573	rātam	bind	V
mew	H7574	rōtem	broom-plant	N
mez	H7576	rātaq	bind	V
mez	H7569	rattôq	chain	N
mez	H7572	rattîqâ	chain	N
mez	H7577	rĕtuqâ	chain	N
mff	H7579	šāʾab	draw	V
mff	H4857	mašʾāb	drawing-place	N
mfg	H7580	šāʾag	roar	V
mfg	H7581	šĕʾāgâ	roaring	N
mfj	H7582	šāʾâ	make a din	V
mfj	H7584	šaʾăwâ	tempest	N
mfj	H7588	šāʾôn	roar	N
mfj	H7591	šĕʾîyâ	ruin	N
mfj	H7612	šēʾt	din	N
mfj	H8351	šēt	din	N
mfs	H7592	šāʾal	ask	V
mfs	H4862	mišʾālâ	request	N
mfs	H7585	šĕʾôl	Shᵉ’ōl	N
mfs	H7596	šĕʾēlâ	request	N
mfw	H7599	šāʾan	be at ease	V
mfw	H7600	šaʾănān	at ease	A
mgd	H7604	šāʾar	remain	V
mgd	H7605	šĕʾār	rest	N
mgd	H7611	šĕʾērît	rest	N
mge	H7607	šĕʾēr	flesh	N
mge	H7608	šaʾărâ	flesh	N
mgs	H7617	šābâ	take captive	V
mgs	H7618	šĕbô	agate	N
mgs	H7628	šĕbî	captivity	N
mgs	H7628	šābî	captive	N
mgs	H7633	šibyâ	captivity	N
mgs	H7622	šĕbît	exile	N
mhc	H7626	šēbeṭ	rod	N
mhc	H8275	šarbîṭ	sceptre	N
mhn	H7638	śābāk	lattice-work	N
mhn	H7639	śĕbākâ	lattice-work	N
mhn	H7730	śôbek	network	N
mhq	H7635	šĕbûl	way	N
mhq	H7640	šōbel	flowing skirt	N
mhq	H7641	šibbōlet	ear	N
mhq	H7641	šibbōlet	flowing stream	N
mhv	H7644	šebnāʾ	Shebna	Np
mhv	H7645	šĕbanyāhû	Shebaniah	Np
mhz	H7651	šebaʿ	seven	N
mhz	H7620	šābûaʿ	period of seven	N
mhz	H7621	šĕbûʿâ	oath	N
mhz	H7637	šĕbîʿî	seventh	Ao
mhz	H7650	šābaʿ	swear	V
mhz	H7657	šibʿîm	seventy	N
mhz	H7658	šibʿānâ	seven	N
mhz	H7659	šibʿātayim	seven-fold	N
mid	H7646	śābēaʿ	be sated	V
mid	H7649	śābēaʿ	sated	A
mid	H7647	śābāʿ	plenty	N
mid	H7648	śōbaʿ	satiety	N
mid	H7653	śibʿâ	satiety	N
mid	H7654	śobʿâ	satiety	N
min	H7660	šābaṣ	weave in chequer	V
min	H4865	mišbĕṣôt	chequered	N
min	H7661	šābāṣ	hath seized me	N
min	H8665	tašbēṣ	chequered	N
mip	H3435	yišbāq	Ishbak	Np
mip	H7733	šôbēq	Shobek	Np
miu	H7665	šābar	break	V
miu	H4867	mišbār	breaker	N
miu	H4866	mašbēr	place of breach	N
miu	H7668	šeber	corn	N
miu	H7667	šeber	breaking	N
miu	H7666	šābar	buy grain	V
miu	H7670	šibbārôn	breaking	N
miw	H7663	śābar	wait	V
miw	H7664	śēber	hope	N
mjd	H7673	šābat	cease	V
mjd	H4868	mišbāt	cessation	N
mjd	H7674	šebet	cessation	N
mjd	H7676	šabbāt	Sabbath	N
mjd	H7673	šābat	keep	V
mjd	H7677	šabbātôn	sabbath observance	N
mjh	H7679	śāgāʾ	grow	V
mjh	H7685	śāgâ	grow	V
mjh	H7689	śaggîʾ	great	A
mji	H7682	śāgab	be high	V
mji	H4869	miśgāb	secure height	N
mji	H4869	miśgāb	Misgab	Np
mjj	H7683	šāgag	go astray	V
mjj	H7684	šĕgāgâ	sin of error	N
mjm	H7686	šāgâ	go astray	V
mjm	H4870	mišgeh	mistake	N
mjm	H7691	šĕgîʾâ	error	N
mjv	H7693	šāgēl	violate	V
mjv	H7694	šēgāl	consort	N
mjw	H7696	šāgaʿ	be mad	V
mjw	H7697	šiggāʿôn	madness	N
mke	H7703	šādad	deal violently with	V
mke	H7701	šōd	violence	N
mke	H7736	šûd	deal violently with	V
mkh	H7699	šad	breast	N
mkh	H7699	šōd	breast of a woman	N
mkh	H7705	šiddâ	wife	N
mko	H7709	šĕdēmâ	field	N
mko	H8309	šĕrēmâ	field	N
mkq	H7710	šādap	scorch	V
mkq	H7711	šĕdēpâ	blighted thing	N
mkq	H7711	šiddāpôn	blight	N
mkv	H8337	šēš	six	N
mkv	H8341	šiššâ	give sixth part of	V
mkv	H8345	šiššî	sixth	N
mkv	H8346	šiššîm	sixty	N
mlh	H4875	mĕšôʾâ	desolation	N
mlh	H7722	šôʾ	ravage	N
mlh	H7722	šôʾâ	devastation	N
mlh	H8663	tĕšuʾâ	noise	N
mlk	H7725	šûb	turn back	V
mlk	H4878	mĕšûbâ	turning back	N
mlk	H7728	šôbēb	backturning	A
mlk	H7726	šôbāb	backturning	A
mlk	H7729	šûbâ	retirement	N
mlk	H7870	šîbâ	restoration	N
mlk	H8666	tĕšûbâ	return	N
mlz	H7737	šāwâ	be even	V
mlz	H7740	šāwēh	Shaveh	Np
mmd	H7743	šûaḥ	sink down	V
mmd	H7745	šûḥâ	pit	N
mmd	H7845	šaḥat	pit	N
mmd	H7882	šîḥâ	pit-fall	N
mml	H7590	šûṭ	treat with despite	V
mml	H7589	šĕʾāṭ	despite	N
mmn	H7751	šûṭ	go about	V
mmn	H4880	miššôṭ	oar	N
mmn	H4880	māšôṭ	oar	N
mmn	H7752	šôṭ	scourge	N
mmn	H7751	šûṭ	row	V
mmn	H7850	šōṭēṭ	scourge	N
mmn	H7885	šayiṭ	rowing	N
mmo	H7750	śûṭ	swerve	V
mmo	H7846	śēṭ	swerver	N
mmq	H7753	śûk	hedge up	V
mmq	H4881	mĕśukâ	hedge	N
mna	H7760	śûm	put	V
mna	H8667	tĕśûmet	pledge	N
mnh	H7773	šewaʿ	cry out	V
mnh	H7768	šāwaʿ	cry out	V
mnh	H7771	šôaʿ	cry	N
mnh	H7775	šawʿâ	cry for help	N
mnz	H7785	šôq	leg	N
mnz	H7784	šûq	street	N
moe	H7789	šûr	behold	V
moe	H7790	šûr	foe	N
moe	H8324	šôrēr	watcher	N
mof	H7788	šûr	travel	V
mof	H8670	tĕšûrâ	gift	N
moh	H7794	šôr	a head of cattle	N
moh	H7791	šûr	wall	N
moh	H7791	šûrâ	row	N
moh	H8284	šārâ	row	N
moj	H7787	śûr	saw	V
moj	H7795	śôrâ	in rows	N
mon	H7797	śûś	exult	V
mon	H4885	māśôś	exultation	N
mon	H8342	śāśôn	exultation	N
moq	H7799	šûšan	lily	N
moq	H7800	šûšan	Shushan	Np
moq	H7802	šûšan ʿēdût	Shushan-eduth	N
mox	H7809	šāḥad	give a present	V
mox	H7810	šōḥad	present	N
moz	H7812	šāḥâ	bow down	V
moz	H7816	šĕḥût	pit	N
moz	H7825	šĕḥît	pit-fall	N
mpa	H7811	śāḥâ	swim	V
mpa	H7813	śāḥû	swimming	N
mpe	H7817	šāḥaḥ	bow	V
mpe	H7807	šaḥ	low	A
mpf	H7819	šāḥaṭ	slaughter	V
mpf	H7820	šāḥaṭ	slaughter	V
mpf	H7819	šaḥăṭâ	the revolters are gone deep in slaughtering	N
mpf	H7821	šĕḥîṭâ	slaying	N
mpo	H7826	šaḥal	lion	N
mpo	H7827	šĕḥēlet	scale	N
mps	H7828	šaḥap	sea-mew	N
mps	H7829	šaḥepet	wasting disease	N
mpy	H7833	šāḥaq	rub away	V
mpy	H7834	šaḥaq	dust	N
mqa	H7832	śāḥaq	laugh	V
mqa	H4890	miśḥaq	object of derision	N
mqa	H7814	śĕḥōq	laughter	N
mqd	H7835	šāḥar	be black	V
mqd	H7815	šĕḥôr	blackness	N
mqd	H7838	šāḥōr	black	A
mqd	H7839	šaḥărût	blackness	N
mqd	H7840	šĕḥarḥōr	blackish	A
mqf	H4891	mišḥār	dawn	N
mqf	H7837	šaḥar	dawn	N
mqf	H7836	šāḥar	look early	V
mql	H7843	šāḥat	go to ruin	V
mql	H0516	ʾal tašḥēt	go to ruin	N
mql	H4889	mašḥît	ruin	N
mql	H4893	mišḥat	disfigurement	N
mql	H4892	mašḥēt	destruction	N
mql	H4893	māšĕḥāt	corruption	N
mqp	H7849	šāṭaḥ	spread	V
mqp	H4894	mišṭôaḥ	spreading	N
mqp	H4894	mišṭāḥ	spreading-place	N
mqs	H7852	śāṭam	bear a grudge	V
mqs	H4895	maśṭēmâ	animosity	N
mqv	H7853	śāṭan	be adversary	V
mqv	H7854	śāṭān	adversary	N
mqv	H7855	śiṭnâ	accusation	N
mqz	H7857	šāṭap	overflow	V
mqz	H7858	šeṭep	flood	N
mqz	H8241	šeṣep	flood	N
mrb	H4896	mišṭār	rule	N
mrb	H7860	šōṭēr	official	N
mri	H7867	śîb	be hoary	V
mri	H7869	śêb	age	N
mri	H7872	śêbâ	hoary head	N
mrq	H7874	śîd	whitewash	V
mrq	H7875	śîd	lime	N
mrx	H7808	śēaḥ	thought	N
mrx	H7878	śîaḥ	muse	V
mrx	H7879	śîaḥ	complaint	N
mrx	H7881	śîḥâ	reflection	N
msh	H7890	šayin	urine	N
msh	H8366	šātan	urinate	V
msk	H7892	šîr	song	N
msk	H7891	šîr	sing	V
msk	H7892	šîrâ	song	N
msm	H7893	šayiš	alabaster	N
msm	H8336	šēš	alabaster	N
msq	H7896	šît	put	V
msq	H7897	šît	garment	N
msq	H7898	šayit	thorn-bushes	N
msq	H8356	šāt	foundation	N
msu	H7901	šākab	lie down	V
msu	H4904	miškāb	place of lying	N
msu	H7902	šĕkābâ	lying	N
msu	H7903	šĕkōbet	copulation	N
msz	H4906	maśkît	show-piece	N
msz	H7907	śekwî	appearance	N
msz	H7914	śĕkîyâ	conspicuous	N
mtg	H7911	šākaḥ	forget	V
mtg	H7913	šākēaḥ	forgetting	A
mtn	H5526	śākak	weave	V
mtn	H7900	śōk	booth	N
mtq	H7899	śēk	thorn	N
mtq	H7905	śukkâ	barb	N
mtr	H7921	šākōl	be bereaved	V
mtr	H7921	mĕšakkelet	barrenness	N
mtr	H7908	šĕkôl	bereavement	N
mtr	H7909	šakkûl	bereaved	A
mtr	H7921	šākûl	childless	A
mtr	H7923	šikkulîm	bereavement	N
mtt	H7919	śākal	be prudent	V
mtt	H4905	maśkîl	contemplative poem	N
mtt	H7922	śēkel	prudence	N
mua	H7927	šĕkem	Shechem	Np
mua	H7926	šĕkem	shoulder	N
mua	H7925	šākam	start	V
mua	H7929	šikmâ	shoulder	N
muf	H7931	šākan	settle down	V
muf	H4908	miškān	dwelling-place	N
muf	H7933	šēken	dwelling	N
muf	H7934	šākēn	inhabitant	A
muj	H7937	šākar	be drunk	V
muj	H7910	šikkōr	drunken	A
muj	H7941	šēkār	intoxicating drink	N
muj	H7943	šikkārôn	drunkenness	N
mum	H7936	śākar	hire	V
mum	H4909	maśkōret	wages	N
mum	H7916	śākîr	hired	A
mum	H7917	śĕkîrâ	hired	A
mum	H7938	śeker	hire	N
mum	H7939	śākār	hire	N
muu	H7947	šālab	be bound	V
muu	H7948	šalābbîm	joinings	N
muy	H7950	šeleg	snow	N
muy	H7949	šālag	snow	V
mva	H7953	šālâ	draw out	V
mva	H7988	šilyâ	after-birth	N
mvb	H7951	šālâ	be quiet	V
mvb	H7952	šālâ	be quiet	V
mvb	H7961	šālēw	quiet	A
mvb	H7959	šālû	ease	N
mvb	H7962	šalwâ	quietness	N
mvb	H7987	šĕlî	quietness	N
mvu	H7971	šālaḥ	send	V
mvu	H4916	mišlôaḥ	sending	N
mvu	H4916	mišlaḥ	sending	N
mvu	H4917	mišlaḥat	discharge	N
mvu	H7976	šĕllûḥâ	shoot	N
mvu	H7964	šillûḥîm	sending away	N
mvu	H7973	šelaḥ	missile	N
mwa	H7980	šālaṭ	domineer	V
mwa	H7983	šilṭôn	mastery	N
mwa	H7986	šalleṭet	having mastery	A
mwa	H7989	šallîṭ	having mastery	A
mwl	H7993	šālak	throw	V
mwl	H7994	šālāk	cormorant	N
mwl	H7995	šalleket	felling	N
mwp	H7997	šālal	draw out	V
mwp	H7758	šôlāl	barefoot	A
mwq	H7997	šālal	spoil	V
mwq	H7998	šālāl	prey	N
mwv	H7999	šālēm	be complete	V
mwv	H7966	šillûm	requital	N
mwv	H7965	šālôm	completeness	N
mwv	H8005	šillēm	recompense	N
mwv	H8002	šelem	sacrifice for alliance	N
mwv	H8003	šālēm	complete	A
mwv	H7999	šālam	be in covenant of peace	V
mwv	H8010	šĕlōmōh	Solomon	Np
mwv	H8011	šillumâ	requital	N
mwv	H8021	šalmōn	reward	N
mxz	H7991	šālîš	sistrum	N
mxz	H7991	šālîš	adjutant	N
mxz	H7991	šālîš	third	N
mxz	H7992	šĕlîšî	third	A
mxz	H8029	šillēš	pertaining to the third	A
mxz	H8027	šālaš	do a third time	V
mxz	H7969	šālōš	a three	N
mxz	H7970	šĕlōšîm	thirty	N
mxz	H8032	šilšōm	three days ago	D
myh	H8033	šām	there	D
myh	H3074	yĕhōwâ šāmmâ	there	N
myj	H8039	šimʾâ	Shimah. Compare	Np
myj	H8043	šimʾām	Shimeam	Np
myj	H8044	šamgar	Shamgar	Np
mym	H8040	śĕmōʾl	the left	N
mym	H8041	śimʾēl	take the left	V
mym	H8042	śĕmāʾlî	left	A
mzb	H8055	śāmaḥ	rejoice	V
mzb	H8056	śāmēaḥ	glad	A
mzb	H8057	śimḥâ	joy	N
mzd	H8058	šāmaṭ	let drop	V
mzd	H8059	šĕmiṭṭâ	a letting drop	N
mzr	H8008	śalmâ	garment	N
mzr	H8071	śimlâ	wrapper	N
mzw	H8074	šāmēm	be desolated	V
mzw	H4923	mĕšammâ	waste	N
mzw	H8047	šammâ	waste	N
mzw	H8076	šāmēm	devastated	A
mzw	H8077	šĕmāmâ	a devastation	N
mzw	H8077	šimāmâ	devastation	N
mzw	H8078	šimmāmôn	appalment	N
nad	H8080	šāmēn	grow fat	V
nad	H0820	ʾašmannîm	among the stout	N
nad	H4924	mišmān	fatness	N
nad	H4924	mašmān	fat piece	N
nad	H8081	šemen	fat	N
nad	H8082	šāmēn	fat	A
nad	H4924	šāmān	fat	N
naf	H8066	šĕmînî	eighth	A
naf	H8067	šĕmînît	eighth	N
naf	H8083	šĕmōneh	eight	N
naf	H8084	šĕmōnîm	an eighty	A
nam	H8085	šāmaʿ	hear	V
nam	H2045	hašmāʿût	a causing to hear	N
nam	H4926	mišmāʿ	thing heard	N
nam	H4928	mišmaʿat	obedient band	N
nam	H8052	šĕmûʿâ	report	N
nam	H8088	šēmaʿ	hearing	N
nam	H8088	šemaʿ	sound	N
nam	H8089	šōmaʿ	report	N
nba	H8102	šēmeṣ	whisper	N
nba	H8103	šimṣâ	whisper	N
nbf	H8104	šāmar	keep	V
nbf	H0821	ʾašmûrâ	watch	N
nbf	H4929	mišmār	place of confinement	N
nbf	H4931	mišmeret	guard	N
nbf	H8107	šimmur	watching	N
nbf	H8109	šĕmurâ	eye-lid	N
nbf	H8108	šomrâ	guard	N
nbf	H8111	šōmĕrôn	Samaria	Np
nce	H8130	śānēʾ	hate	V
nce	H8135	śinʾâ	hating	N
nce	H8146	śānîʾ	hated	A
ncl	H8138	šānâ	repeat	V
ncl	H4932	mišneh	double	N
ncl	H8136	šinʾān	repetition	N
ncl	H8145	šēnî	second	Ao
ncl	H8147	šĕnayim	two	N
ncn	H8138	šānâ	change	V
ncn	H8132	šānāʾ	change	V
ncn	H8141	šānâ	year	N
ncw	H8150	šānan	whet	V
ncw	H8127	šēn	tooth	N
ncw	H8143	šenhabbîm	ivory	N
ncw	H8148	šĕnînâ	sharp	N
ndb	H8155	šāsas	plunder	V
ndb	H7601	šāʾas	plunder	V
ndb	H4882	mĕšûsâ	booty	N
ndb	H4933	mĕšissâ	booty	N
ndd	H8156	šāsaʿ	divide	V
ndd	H8157	šesaʿ	cleft	N
nds	H4934	mišʿôl	hollow way	N
nds	H8168	šōʿal	hollow hand	N
ndw	H8172	šāʿan	lean	V
ndw	H4937	mišʿēn	support	N
ndw	H4937	mišʿān	support	N
ndw	H4938	mišʿēnâ	support	N
ndw	H4938	mišʿenet	staff	N
ndx	H8173	šāʿaʿ	sport	V
ndx	H8191	šaʿăšuʿîm	delight	N
nea	H5587	śĕʿippîm	disquietings	N
nea	H8312	śarʿappîm	disquieting thoughts	N
nee	H8176	šāʿar	calculate	V
nee	H8180	šaʿar	measure	N
neh	H8179	šaʿar	gate	N
neh	H7778	šōʿēr	porter	N
nei	H8182	šōʿār	horrid	A
nei	H8186	šaʿărûrâ	horror	N
nei	H8186	šaʿărîrîyâ	fearful	N
nen	H8175	śāʿar	sweep away	V
nen	H8178	śaʿar	storm	N
nen	H8183	śĕʿārâ	hurricane	N
ner	H8165	śēʿîr	Seir	Np
ner	H8165	śēʿîr	Seir	Np
ner	H8163	śāʿîr	satyr	N
ner	H8163	śāʿîr	he-goat	N
ner	H8166	śĕʿîrâ	she-goat	N
ner	H8181	śēʿār	hair	N
ner	H8178	śaʿar	horror	N
ner	H8163	śāʿir	hairy	A
ner	H8175	śāʿar	bristle	V
ner	H8184	śĕʿōrâ	barley	N
ner	H8185	śaʿărâ	a hair	N
nfc	H8192	šāpâ	sweep bare	V
nfc	H8194	šĕpôt	cream	N
nfc	H8205	šĕpî	bareness	N
nfd	H0830	ʾašpōt	ash-heap	N
nfd	H4942	mišpĕtayim	fire-places	N
nfd	H8239	šāpat	set	V
nfd	H8240	šĕpattāyim	stall	N
nfl	H4940	mišpāḥâ	clan	N
nfl	H8198	šipḥâ	maid	N
nfp	H8199	šāpaṭ	judge	V
nfp	H4941	mišpāṭ	judgment	N
nfp	H8196	šĕpôṭ	judgment	N
nfp	H8201	šepeṭ	judgment	N
nfy	H8210	šāpak	pour out	V
nfy	H8211	šepek	pouring	N
nfy	H8212	šopkâ	male organ	N
ngb	H8213	šāpēl	be low	V
ngb	H8216	šēpel	low estate	N
ngb	H8217	šāpāl	low	A
ngb	H8219	šĕpēlâ	lowland	N
ngb	H8218	šiplâ	humiliation	N
ngb	H8220	šiplût	sinking	N
ngq	H8228	šepaʿ	abundance	N
ngq	H8229	šipʿâ	abundance	N
ngw	H5606	śāpaq	suffice	V
ngw	H5607	śēpeq	sufficiency	N
ngz	H8231	šāpar	be beautiful	V
ngz	H8233	šeper	beauty	N
ngz	H7782	šōpār	horn	N
ngz	H8235	šiprâ	fairness	N
ngz	H8237	šaprîr	brightly-coloured	N
nhk	H8245	šāqad	watch	V
nhk	H8247	šāqēd	almond	N
nhk	H8246	šāqad	cups shaped like almond	V
nhn	H8248	šāqâ	cause to drink water	V
nhn	H4945	mašqeh	irrigation	N
nhn	H4945	mašqeh	butler	N
nhn	H8249	šiqquw	drink	N
nhn	H8250	šiqqûy	drink	N
nhn	H8268	šōqet	watering-trough	N
nht	H8252	šāqaṭ	be quiet	V
nht	H8253	šeqeṭ	quietness	N
nhv	H8254	šāqal	weigh	V
nhv	H4946	mišqôl	heaviness	N
nhv	H4948	mišqāl	weight	N
nhv	H4949	mišqelet	levelling instrument	N
nhv	H8255	šeqel	a weight	N
nhx	H8257	šāqaʿ	sink	V
nhx	H4950	mišqāʿ	what is settled	N
nib	H4947	mašqôp	lintel	N
nib	H8261	šāqûp	frame	N
nib	H8260	šeqep	frame-work	N
nie	H8251	šiqqûṣ	detested thing	N
nie	H8262	šiqqēṣ	detest	V
nie	H8263	šeqeṣ	detestation	N
nif	H8264	šāqaq	run	V
nif	H4944	maššāq	running	N
nij	H8267	šeqer	deception	N
nij	H8266	šāqar	do falsely	V
nit	H8276	śārag	be intertwined	V
nit	H8299	śārîg	tendril	N
niw	H8277	śārad	escape	V
niw	H8300	śārîd	survivor	N
nix	H8278	śĕrād	plaited work	N
nix	H8279	śered	stylus	N
niz	H8281	šārâ	let loose	V
niz	H8293	šērût	let loose	N
njg	H8280	śārâ	persist	V
njg	H3478	yiśrāʾēl	Israel	Np
njq	H8295	śāraṭ	incise	V
njq	H8296	śereṭ	incision	N
njq	H8296	śāreṭet	incision	N
nkf	H8308	śārak	twist	V
nkf	H8288	śĕrôk	thong	N
nkk	H8313	śārap	burn	V
nkk	H4955	miśrāpâ	a burning	N
nkk	H5635	sārap	burn	V
nkk	H8314	śārāp	seraphim	N
nkk	H8314	śārāp	serpent	N
nkk	H8316	śĕrēpâ	burning	N
nkq	H8317	šāraṣ	swarm	V
nkq	H8318	šereṣ	swarmers	N
nkr	H8319	šāraq	hiss	V
nkr	H8292	šĕrîqâ	hissing	N
nkr	H8322	šĕrēqâ	hissing	N
nkw	H8291	śārōq	vine-tendrils	N
nkw	H8320	śārōq	sorrel	N
nkw	H8321	śōrēq	vine	N
nkw	H8321	śōrēqâ	vine	N
nlc	H8270	šōr	navel-string	N
nlc	H8285	šērâ	bracelet	N
nlc	H8306	šārîr	sinew	N
nlc	H8307	šĕrîrût	firmness	N
nlc	H8326	šōrer	navel-string	N
nle	H7786	śûr	be prince	V
nle	H8269	śar	chieftain	N
nle	H8282	śārâ	princess	N
nle	H8323	śārar	be prince	V
nli	H8327	šāraš	deal with the roots	V
nli	H8328	šōreš	root	N
nlm	H8334	šārat	minister	V
nlm	H8335	šārēt	ministry	N
nmg	H8354	šātâ	drink	V
nmg	H4960	mišteh	feast	N
nmg	H8358	šĕtî	drinking	N
nmg	H8360	šĕtîyâ	drinking	N
nmn	H8362	šātal	transplant	V
nmn	H8363	šātîl	transplanted shoot	N
nna	H8373	tāʾab	long	V
nna	H8375	taʾăbâ	longing	N
nni	H8382	tāʾam	be double	V
nni	H8380	tôʾām	twin	N
nnp	H8388	tāʾar	incline	V
nnp	H8388	tāʾar	draw in outline	V
nnp	H8389	tōʾar	outline	N
nod	H8401	teben	straw	N
nod	H4963	matbēn	straw-heap	N
nop	H8414	tōhû	formlessness	N
nop	H8417	tohŏlâ	error	N
npf	H8379	taʾăwâ	boundary	N
npf	H8420	tāw	mark	N
npf	H8427	tāwâ	make a mark	V
npi	H8432	tāwek	midst	N
npi	H8484	tîkôn	middle	A
nqa	H8446	tûr	seek out	V
nqa	H3491	yĕtûr	searching	N
nqa	H8447	tôr	plait	N
nqa	H8448	tôr	plait	N
nrc	H8478	taḥat	the under part	N
nrc	H8481	taḥtôn	lower	A
nrc	H8482	taḥtî	lower	A
nrz	H8496	tōk	injury	N
nrz	H8501	tākāk	injury	N
nsd	H8505	tākan	regulate	V
nsd	H4971	matkōnet	measurement	N
nsd	H8506	tōken	measurement	N
nsd	H8508	toknît	measurement	N
nsr	H8518	tālâ	hang	V
nsr	H8522	tĕlî	quiver	N
nsv	H2048	tālal	deride	V
nsv	H4123	mahătallôt	illusions	N
nsw	H8510	tēl	mound	N
nsw	H8524	tālûl	exalted	A
nsw	H8534	taltallîm	trailing bough	N
ntd	H4459	maltāʿâ	teeth	N
ntd	H4973	mĕtallĕʿôt	teeth	N
ntd	H8438	tôlāʿ	worm	N
ntd	H8438	tôlēʿâ	worm	N
ntd	H8529	tālaʿ	clad in scarlet	V
nti	H8539	tāmah	be astounded	V
nti	H8541	timmāhôn	bewilderment	N
ntv	H8552	tāmam	be complete	V
ntv	H4974	mĕtōm	soundness	N
ntv	H8535	tām	complete	A
ntv	H8537	tōm	completeness	N
ntv	H8538	tummâ	integrity	N
ntv	H8549	tāmîm	complete	A
nuf	H8490	tîmārâ	column	N
nuf	H8558	tāmār	palm-tree	N
nuf	H8560	tōmer	palm-tree	N
nuf	H8561	timōrâ	palm	N
nuf	H8564	tamrûr	sign-posts	N
nun	H8566	tānâ	hire	V
nun	H0866	ʾetnâ	hire	N
nuz	H8565	tan	serpent	N
nuz	H8577	tan	jackal	N
nuz	H8568	tannâ	jackal	N
nuz	H8577	tannîn	serpent	N
nvd	H8441	tôʿēbah	abomination	N
nvd	H8581	taʿāb	loathe	V
nve	H8582	tāʿâ	err	V
nve	H8442	tôʿâ	wandering	N
nvo	H8591	tāʿaʿ	mock	V
nvo	H8595	tēʿĕtuʿîm	mockery	N
nwf	H8602	tāpēl	tasteless	A
nwf	H8604	tiplâ	unsavouriness	N
nwl	H8596	tōp	timbrel	N
nwl	H8608	tāpap	sound the timbrel	V
nxd	H8628	tāqaʿ	thrust	V
nxd	H8619	tāqôaʿ	blast-instrument	N
nxd	H8629	tēqaʿ	blast	N
nxe	H8630	tāqēp	prevail over	V
nxe	H8623	taqqîp	mighty	A
nxe	H8633	tōqep	power	N
nzt	H0311	ʾaḥar	after	D
nzt	H0317	ʾoḥŏrî	another	A
nzt	H0318	ʾoḥŏrên	and unto the last	D
nzt	H0320	ʾaḥărît	end	N
nzt	H0321	ʾoḥŏrān	another	A
oao	H0560	ʾămar	say	V
oao	H0563	ʾimmar	lamb	N
oao	H3983	mēʾmar	word	N
obg	H0613	ʾĕsûr	band	N
