# OT-in-NT quotations via LXX Strong's overlap (IDF-weighted); shoresh lxx.build_quotations
# ot_ref is Masoretic/English numbering; vrs=lxx? marks a boundary Psalm left in LXX numbering (needs V1 verse-map)
nt_ref	ot_ref	confidence	vrs	n_shared	score	shared_strongs
HEB 1:9	PSA 45:8	high	mt	9	1.0	G0020,0025,0458,1343,1637,2316,3353,3404,5548
HEB 1:10	PSA 102:26	high	mt	8	1.0	G0746,1093,1510,2041,2311,2962,3772,5495
HEB 1:10	GEN 1:1	high	mt	3	0.561	G0746,1093,3772
HEB 1:10	ISA 48:13	high	mt	4	0.513	G1093,2311,3772,5495
HEB 1:11	PSA 102:27	high	mt	5	0.757	G0622,1265,2440,3822,3956
HEB 1:11	SIR 14:17	high	mt	3	0.475	G2440,3822,3956
HEB 1:11	ISA 50:9	med	mt	3	0.393	G2440,3822,3956
HEB 1:12	PSA 102:27	high	mt	3	0.509	G0236,2440,4018
HEB 1:12	PSA 102:28	med	mt	3	0.405	G1510,1587,2094
HEB 1:12	EXO 22:26	med	mt	3	0.341	G1510,2440,4018
HEB 1:13	PSA 110:1	high	mt	6	0.804	G1188,2190,2521,4228,5087,5286
HEB 1:14	1MA 11:58	med	mt	3	0.417	G0649,1248,1510
HEB 2:6	PSA 8:5	high	mt	5	0.764	G0444,1510,1980,3403,5207
HEB 2:6	EZK 16:2	high	mt	3	0.542	G0444,1263,5207
HEB 2:6	EZK 20:4	med	mt	3	0.417	G0444,1263,5207
HEB 2:7	PSA 8:6	high	mt	6	1.0	G0032,1024,1391,1642,4737,5092
HEB 2:8	PSA 8:7	high	mt	3	0.568	G3956,4228,5293
HEB 2:8	2SA 15:16	med	mt	3	0.443	G0863,3956,4228
HEB 2:9	PSA 8:6	high	mt	6	0.777	G0032,1024,1391,1642,4737,5092
HEB 2:10	EXO 29:35	med	mt	3	0.323	G3956,5048,5207
HEB 2:12	PSA 22:23	high	mt	5	0.754	G0080,1577,3319,3686,5214
HEB 2:13	DEU 32:37	high	mt	3	0.59	G1510,2316,3982
HEB 2:13	ODA 2:37	high	mt	3	0.59	G1510,2316,3982
HEB 2:13	GEN 44:34	high	mt	3	0.465	G1510,3708,3813
HEB 2:15	LEV 20:9	med	mt	3	0.414	G1510,1777,2288
HEB 2:15	GEN 26:11	med	mt	4	0.396	G1510,1777,2288,3956
HEB 2:15	LEV 20:16	med	mt	4	0.374	G1510,1777,2288,3956
HEB 2:17	PSA 79:9	med	mt	3	0.306	G0266,2316,2433
HEB 2:17	4MA 16:19	med	mt	3	0.305	G2316,3784,3956
HEB 3:2	NUM 12:7	high	mt	5	0.805	G1510,3475,3624,3650,4103
HEB 3:2	ISA 22:23	med	mt	3	0.411	G1510,3624,4103
HEB 3:2	1KI 11:38	med	mt	4	0.39	G1510,3624,4103,4160
HEB 3:3	WIS 8:10	med	mt	3	0.373	G1391,2192,5092
HEB 3:3	2MA 2:8	med	mt	3	0.325	G0515,1391,3475
HEB 3:4	ISA 45:7	high	mt	3	0.494	G2316,2680,3956
HEB 3:5	NUM 12:7	high	mt	5	0.872	G2324,3475,3624,3650,4103
HEB 3:5	LEV 1:1	med	mt	3	0.439	G2980,3142,3475
HEB 3:7	JER 49:13	high	mt	3	0.513	G0191,3004,5456
HEB 3:7	ISA 6:8	high	mt	3	0.475	G0191,3004,5456
HEB 3:8	PSA 95:8	high	mt	6	1.0	G2048,2250,2588,3894,3986,4645
HEB 3:9	PSA 95:9	high	mt	5	1.0	G1381,2041,3708,3962,3985
HEB 3:10	PSA 95:10	high	mt	7	0.965	G1074,1097,2094,2588,3598,4105,4360
HEB 3:11	PSA 95:11	high	mt	4	1.0	G1525,2663,3660,3709
HEB 3:15	PSA 95:8	high	mt	3	0.736	G2588,3894,4645
HEB 3:16	NUM 33:1	med	mt	3	0.423	G0125,1831,3475
HEB 3:16	NUM 26:4	med	mt	3	0.411	G0125,1831,3475
HEB 3:17	NUM 14:32	high	mt	3	0.739	G2048,2966,4098
HEB 3:17	NUM 14:33	high	mt	3	0.488	G2048,2094,2966
HEB 3:17	NUM 14:29	med	mt	3	0.438	G2048,2966,4098
HEB 3:18	PSA 95:11	high	mt	3	0.767	G1525,2663,3660
HEB 4:2	2MA 15:39	med	mt	4	0.378	G0189,1510,3056,4786
HEB 4:3	PSA 95:11	high	mt	4	0.601	G1525,2663,3660,3709
HEB 4:4	GEN 2:2	high	mt	6	0.692	G1442,2041,2250,2316,2664,3956
HEB 4:4	GEN 2:3	high	mt	6	0.689	G1442,2041,2250,2316,2664,3956
HEB 4:4	EXO 20:11	high	mt	4	0.553	G1442,2250,2664,3956
HEB 4:7	NUM 30:8	med	mt	3	0.346	G0191,2250,3724
HEB 4:7	NUM 30:6	med	mt	3	0.311	G0191,2250,3724
HEB 4:8	JOS 23:1	med	mt	3	0.381	G2250,2424,2664
HEB 4:10	GEN 2:2	med	mt	3	0.342	G2041,2316,2664
HEB 4:14	AMO 4:5	med	mt	3	0.342	G2316,3671,5207
HEB 4:14	4MA 15:9	med	mt	3	0.301	G2192,3173,5207
HEB 5:1	LEV 9:15	high	mt	4	0.489	G0266,1435,2983,4374
HEB 5:1	LEV 21:6	high	mt	4	0.483	G1435,2316,2378,4374
HEB 5:1	LEV 7:29	med	mt	3	0.435	G1435,2378,4374
HEB 5:3	LEV 9:15	med	mt	3	0.409	G0266,2992,4374
HEB 5:4	EXO 10:16	med	mt	3	0.424	G0002,2316,2564
HEB 5:5	GEN 25:3	high	mt	3	0.477	G1080,1096,5207
HEB 5:6	PSA 110:4	high	mt	4	0.749	G0165,2409,3198,5010
HEB 5:11	NAM 1:12	med	mt	3	0.443	G0189,3004,4183
HEB 5:11	ZEC 4:8	med	mt	3	0.378	G1096,3004,3056
HEB 5:11	ZEC 6:9	med	mt	3	0.378	G1096,3004,3056
HEB 5:12	1MA 13:15	med	mt	3	0.312	G2192,3784,5532
HEB 6:1	PSA 33:4	med	mt	3	0.366	G2041,3056,4102
HEB 6:5	TOB 7:12	med	mt	3	0.37	G1089,2316,2570
HEB 6:5	ISA 40:8	med	mt	3	0.329	G0165,2316,4487
HEB 6:10	PSA 44:21	med	mt	3	0.349	G1950,2316,3686
HEB 6:10	LEV 19:12	med	mt	3	0.301	G0094,2316,3686
HEB 6:13	WIS 2:13	high	mt	3	0.455	G1861,2192,2316
HEB 6:13	DEU 30:20	med	mt	4	0.355	G0011,2192,2316,3660
HEB 6:13	DEU 6:10	med	mt	4	0.354	G0011,2316,3173,3660
HEB 6:14	GEN 1:22	high	mt	3	0.486	G2127,3004,4129
HEB 6:20	PSA 110:4	high	mt	3	0.545	G0165,3198,5010
HEB 7:1	GEN 14:18	high	mt	6	0.606	G0935,2316,2409,3198,4532,5310
HEB 7:2	EZR 4:7	med	mt	3	0.358	G0935,1515,2059
HEB 7:5	EXO 2:1	med	mt	4	0.355	G1510,2192,2983,3017
HEB 7:5	2CH 6:9	med	mt	3	0.315	G1831,3751,5207
HEB 7:7	DEU 21:5	med	mt	3	0.333	G0485,2127,3956
HEB 7:11	PSA 110:4	high	mt	4	0.464	G1510,2409,3198,5010
HEB 7:14	EXO 14:1	med	mt	3	0.303	G2962,2980,3475
HEB 7:14	EXO 16:11	med	mt	3	0.303	G2962,2980,3475
HEB 7:14	EXO 25:1	med	mt	3	0.303	G2962,2980,3475
HEB 7:15	PSA 110:4	med	mt	3	0.394	G1510,2409,3198
HEB 7:15	GEN 14:18	med	mt	3	0.365	G1510,2409,3198
HEB 7:17	PSA 110:4	high	mt	4	0.699	G0165,2409,3198,5010
HEB 7:21	PSA 110:4	high	mt	5	0.493	G0165,2409,2962,3338,3660
HEB 7:21	EZK 17:19	med	mt	3	0.405	G2962,3004,3728
HEB 7:21	JER 30:7	med	mt	4	0.303	G0165,2962,3004,3660
HEB 7:27	2MA 3:32	med	mt	3	0.338	G0749,2192,2378
HEB 7:27	LEV 4:26	med	mt	3	0.311	G0266,0399,2378
HEB 8:2	NUM 24:6	med	mt	3	0.386	G2962,4078,4633
HEB 8:2	1KI 17:24	med	mt	3	0.352	G0228,0444,2962
HEB 8:3	LEV 21:6	med	mt	3	0.402	G1435,2378,4374
HEB 8:3	LEV 7:29	med	mt	3	0.386	G1435,2378,4374
HEB 8:3	LEV 7:13	med	mt	3	0.378	G1435,2378,4374
HEB 8:4	LEV 27:11	high	mt	3	0.59	G1435,2409,4374
HEB 8:4	LEV 27:9	high	mt	3	0.578	G1435,1510,4374
HEB 8:4	LEV 21:8	high	mt	3	0.578	G1435,1510,4374
HEB 8:5	EXO 25:40	high	mt	5	0.485	G1166,3708,3735,4160,5179
HEB 8:7	PSA 37:36	med	mt	3	0.359	G1510,2212,5117
HEB 8:8	JER 38:31	high	mt	7	0.454	G1242,2064,2250,2474,2537,2962,3624
HEB 8:8	1ES 7:4	med	mt	3	0.345	G2474,2962,4931
HEB 8:9	JER 38:32	high	mt	11	0.869	G0125,0272,1093,1242,1696,1806,1949,2250,2962,3962,5495
HEB 8:9	JER 4:17	med	mt	3	0.416	G0272,2962,3004
HEB 8:9	LEV 22:33	med	mt	4	0.381	G0125,1093,1806,2962
HEB 8:10	JER 38:33	high	mt	13	0.706	G1242,1271,1303,1325,1510,2250,2316,2474,2588,2962,2992,3551,3624
HEB 8:10	JOS 24:25	high	mt	8	0.513	G1242,1303,1325,2250,2316,2474,2992,3551
HEB 8:10	DEU 5:2	high	mt	4	0.494	G1242,1303,2316,2962
HEB 8:11	JER 38:34	high	mt	10	0.693	G0080,1097,1321,1538,2962,3004,3173,3398,3956,4177
HEB 8:11	PSA 135:5	med	mt	4	0.356	G1097,2962,3173,3956
HEB 8:11	PSA 113:21	med	lxx?	3	0.32	G2962,3173,3398
HEB 8:12	JER 43:3	high	mt	4	0.545	G0093,0266,1510,2436
HEB 8:12	JER 40:8	high	mt	3	0.524	G0093,0266,3403
HEB 8:12	JER 27:20	high	mt	4	0.52	G0093,0266,1510,2436
HEB 9:2	2CH 4:19	high	mt	3	0.484	G0740,4286,5132
HEB 9:2	EXO 39:17	high	mt	3	0.482	G0740,4286,5132
HEB 9:2	EXO 40:4	high	mt	3	0.482	G3087,4286,5132
HEB 9:5	EXO 25:20	high	mt	3	0.58	G1510,2435,5502
HEB 9:5	EXO 25:22	high	mt	3	0.5	G1510,2435,5502
HEB 9:5	NUM 7:89	high	mt	3	0.471	G1510,2435,5502
HEB 9:7	3MA 1:11	med	mt	3	0.338	G0749,1763,3441
HEB 9:9	LEV 21:6	med	mt	3	0.312	G1435,2378,4374
HEB 9:11	WIS 2:6	med	mt	3	0.329	G0018,1510,2937
HEB 9:12	EZK 39:18	med	mt	3	0.402	G0129,3448,5131
HEB 9:13	PSA 50:13	med	mt	3	0.351	G0129,5022,5131
HEB 9:13	LEV 6:20	med	mt	3	0.324	G0037,0129,4472
HEB 9:17	DEU 5:3	high	mt	3	0.522	G1242,1303,2198
HEB 9:19	LEV 14:52	high	mt	4	0.454	G0129,2847,5204,5301
HEB 9:19	LEV 14:6	med	mt	5	0.413	G0129,2847,2983,5204,5301
HEB 9:19	LEV 14:51	med	mt	5	0.397	G0129,2847,2983,5204,5301
HEB 9:20	DEU 31:25	high	mt	3	0.505	G1242,1781,3004
HEB 9:20	2KI 23:21	high	mt	4	0.468	G1242,1781,2316,3004
HEB 9:20	2KI 17:35	med	mt	4	0.44	G1242,1781,2316,3004
HEB 9:21	1CH 23:26	high	mt	4	0.542	G3009,3956,4632,4633
HEB 9:21	LEV 6:20	high	mt	3	0.453	G0129,3956,4472
HEB 9:21	NUM 18:31	med	mt	3	0.352	G3009,3956,4633
HEB 9:22	LEV 12:7	med	mt	3	0.392	G0129,2511,3551
HEB 9:24	PSA 84:10	med	mt	3	0.347	G2316,4383,5547
HEB 9:24	PSA 20:7	med	mt	3	0.309	G0040,3772,5547
HEB 9:25	EXO 30:10	med	mt	3	0.303	G0040,0129,1763
HEB 10:1	LEV 7:11	med	mt	3	0.337	G2378,3551,4374
HEB 10:4	PSA 50:13	high	mt	3	0.57	G0129,5022,5131
HEB 10:4	ISA 1:11	high	mt	3	0.459	G0129,5022,5131
HEB 10:4	DEU 32:14	med	mt	3	0.398	G0129,5022,5131
HEB 10:5	PSA 40:7	high	mt	4	0.593	G2309,2378,2675,4376
HEB 10:7	PSA 40:8	high	mt	4	0.786	G0975,1125,2240,2777
HEB 10:7	EZK 2:9	high	mt	3	0.569	G0975,2777,3708
HEB 10:7	ODA 14:43	med	mt	3	0.403	G2307,2316,4160
HEB 10:8	PSA 51:18	high	mt	4	0.569	G2106,2309,2378,3646
HEB 10:8	SIR 34:19	high	mt	4	0.51	G0266,2106,2378,4376
HEB 10:8	PSA 40:7	high	mt	5	0.477	G0266,2309,2378,3646,4376
HEB 10:11	NUM 30:16	high	mt	3	0.492	G0266,2250,4014
HEB 10:11	EZK 44:15	med	mt	5	0.435	G2378,2409,2476,3008,4374
HEB 10:11	1KI 8:11	med	mt	4	0.434	G1410,2409,2476,3008
HEB 10:12	NUM 29:16	high	mt	3	0.596	G0266,1520,2378
HEB 10:12	NUM 29:19	high	mt	3	0.596	G0266,1520,2378
HEB 10:12	NUM 29:22	high	mt	3	0.596	G0266,1520,2378
HEB 10:13	PSA 110:1	high	mt	4	0.561	G2190,4228,5087,5286
HEB 10:15	JER 4:11	med	mt	3	0.375	G0040,2046,4151
HEB 10:16	JER 38:33	high	mt	8	0.619	G1242,1271,1303,1325,2250,2588,2962,3551
HEB 10:16	DEU 5:2	high	mt	3	0.485	G1242,1303,2962
HEB 10:16	JOS 24:25	high	mt	5	0.45	G1242,1303,1325,2250,3551
HEB 10:17	EZK 18:24	high	mt	3	0.453	G0266,0458,3403
HEB 10:21	2CH 2:4	high	mt	3	0.605	G2316,3173,3624
HEB 10:21	BAR 3:24	high	mt	3	0.601	G2316,3173,3624
HEB 10:22	LEV 17:16	med	mt	3	0.328	G3068,4983,5204
HEB 10:22	LEV 15:13	med	mt	4	0.302	G2513,3068,4983,5204
HEB 10:27	ODA 5:11	high	mt	4	0.452	G2068,2205,4442,5227
HEB 10:27	ISA 26:11	high	mt	4	0.452	G2068,2205,4442,5227
HEB 10:28	DEU 17:6	high	mt	3	0.587	G0599,3144,5140
HEB 10:30	JER 2:9	med	mt	3	0.447	G2919,2962,3004
HEB 10:30	JER 27:31	med	mt	3	0.385	G1557,2962,3004
HEB 10:36	ODA 14:43	med	mt	3	0.337	G2307,2316,4160
HEB 10:36	1MA 13:37	med	mt	3	0.327	G2865,4160,5532
HEB 10:37	HAB 2:3	med	mt	3	0.437	G2064,2240,5549
HEB 10:38	HAB 2:4	high	mt	6	1.0	G1342,2106,2198,4102,5288,5590
HEB 10:39	HAG 2:9	med	mt	3	0.402	G1510,4047,5590
HEB 11:1	WIS 2:14	med	mt	3	0.382	G0991,1510,1650
HEB 11:4	GEN 4:9	med	mt	4	0.448	G0006,1510,2316,2535
HEB 11:4	GEN 4:8	med	mt	3	0.431	G0006,1510,2535
HEB 11:4	GEN 4:2	med	mt	3	0.379	G0006,1510,2535
HEB 11:5	GEN 5:24	high	mt	5	0.67	G1802,2100,2147,2316,3346
HEB 11:5	SIR 44:16	med	mt	3	0.445	G1802,2100,3346
HEB 11:5	GEN 5:22	med	mt	3	0.343	G1802,2100,2316
HEB 11:6	GEN 17:1	med	mt	4	0.335	G1096,1510,2100,2316
HEB 11:8	2MA 3:18	med	mt	3	0.325	G2064,3195,5117
HEB 11:8	SNG 5:6	med	mt	3	0.309	G1831,2564,5219
HEB 11:9	GEN 37:1	med	mt	4	0.439	G1093,2384,2730,3939
HEB 11:9	GEN 35:27	med	mt	4	0.421	G1093,2384,2464,3939
HEB 11:9	PSA 105:23	med	mt	3	0.39	G1093,2384,3939
HEB 11:12	ODA 7:36	high	mt	5	0.623	G0285,0798,2281,3772,5491
HEB 11:12	DAN 3:36	high	mt	5	0.623	G0285,0798,2281,3772,5491
HEB 11:12	DEU 1:10	high	mt	3	0.456	G0798,3772,4128
HEB 11:16	AMO 4:12	med	mt	3	0.421	G1941,2090,2316
HEB 11:16	EXO 29:45	med	mt	3	0.308	G1510,1941,2316
HEB 11:18	GEN 17:19	high	mt	3	0.481	G2464,2564,4690
HEB 11:18	GEN 24:7	high	mt	3	0.475	G2464,2980,4690
HEB 11:18	GEN 21:12	med	mt	3	0.437	G2464,2564,4690
HEB 11:20	1CH 1:34	high	mt	3	0.519	G2269,2384,2464
HEB 11:20	GEN 27:30	high	mt	4	0.465	G2127,2269,2384,2464
HEB 11:20	GEN 27:21	med	mt	3	0.426	G2269,2384,2464
HEB 11:21	GEN 47:31	high	mt	3	0.537	G0206,4352,4464
HEB 11:21	GEN 48:9	med	mt	4	0.386	G2127,2384,2501,5207
HEB 11:21	GEN 49:28	med	mt	4	0.368	G1538,2127,2384,5207
HEB 11:22	NUM 36:5	med	mt	4	0.348	G1781,2474,2501,5207
HEB 11:22	GEN 48:8	med	mt	3	0.317	G2474,2501,5207
HEB 11:22	GEN 50:25	med	mt	4	0.302	G2474,2501,3747,5207
HEB 11:23	EZK 18:14	med	mt	4	0.325	G1080,3708,3962,5399
HEB 11:24	2CH 31:18	med	mt	3	0.352	G2364,4102,5207
HEB 11:24	EXO 2:10	med	mt	6	0.33	G1096,2364,3004,3475,5207,5328
HEB 11:24	EXO 6:29	med	mt	3	0.321	G3004,3475,5328
HEB 11:29	JOS 4:23	med	mt	3	0.393	G1224,2063,2281
HEB 11:29	JOS 24:6	med	mt	3	0.349	G0124,2063,2281
HEB 11:29	WIS 19:7	med	mt	4	0.33	G1093,2063,2281,3584
HEB 11:30	PSA 55:11	med	mt	3	0.37	G2250,2944,5038
HEB 11:32	1SA 12:11	high	mt	3	0.48	G0913,2422,4545
HEB 11:32	1ES 1:18	med	mt	3	0.321	G4396,4545,5550
HEB 12:2	4MA 17:10	med	mt	3	0.341	G0872,2316,5278
HEB 12:5	PRO 3:11	high	mt	6	0.798	G1590,1651,2962,3643,3809,5207
HEB 12:6	PRO 3:12	high	mt	7	1.0	G0025,2962,3146,3811,3858,3956,5207
HEB 12:6	PRO 13:24	med	mt	3	0.398	G0025,3811,5207
HEB 12:6	DEU 8:5	med	mt	3	0.321	G2962,3811,5207
HEB 12:7	DEU 8:5	med	mt	3	0.397	G2316,3811,5207
HEB 12:7	PRO 1:8	med	mt	3	0.35	G3809,3962,5207
HEB 12:7	PRO 19:20	med	mt	3	0.344	G3809,3962,5207
HEB 12:8	PSA 119:63	med	mt	3	0.434	G1510,3353,3956
HEB 12:11	PRO 7:14	med	mt	3	0.304	G0591,1510,1516
HEB 12:12	ISA 35:3	high	mt	3	0.534	G1119,3886,5495
HEB 12:12	SIR 25:23	high	mt	4	0.52	G1119,3886,3935,5495
HEB 12:13	PRO 4:26	high	mt	4	0.55	G3717,4160,4228,5163
HEB 12:14	2MA 14:36	med	mt	3	0.351	G0038,2962,3956
HEB 12:15	DEU 29:17	med	mt	4	0.366	G2316,4088,4491,5453
HEB 12:16	GEN 25:31	high	mt	3	0.555	G0591,2269,4415
HEB 12:16	GEN 25:33	high	mt	3	0.512	G0591,2269,4415
HEB 12:18	DEU 4:11	high	mt	5	0.728	G1105,2366,2545,4334,4442
HEB 12:18	DEU 5:22	med	mt	3	0.425	G1105,2366,4442
HEB 12:18	DEU 5:23	med	mt	3	0.325	G2545,4334,4442
HEB 12:19	JER 4:21	med	mt	3	0.413	G0191,4536,5456
HEB 12:19	DAN 3:10	med	mt	4	0.391	G0191,2279,4536,5456
HEB 12:19	EZK 33:32	med	mt	3	0.386	G0191,4487,5456
HEB 12:21	1MA 13:2	high	mt	3	0.675	G1510,1630,1790
HEB 12:23	PSS 2:18	med	mt	3	0.335	G1342,2316,2923
HEB 12:23	PSA 50:6	med	mt	3	0.326	G2316,2923,3772
HEB 12:26	JOB 9:6	med	mt	3	0.434	G3772,4531,4579
HEB 12:26	NAM 1:5	med	mt	3	0.394	G1093,4531,4579
HEB 12:26	PSA 68:9	med	mt	3	0.337	G1093,3772,4579
HEB 12:29	DEU 4:24	high	mt	3	0.707	G2316,2654,4442
HEB 12:29	DEU 9:3	high	mt	3	0.592	G2316,2654,4442
HEB 13:6	PSA 118:6	high	mt	5	0.654	G0444,0998,2962,4160,5399
HEB 13:6	PSA 113:19	high	lxx?	3	0.465	G0998,2962,5399
HEB 13:6	GEN 2:18	med	mt	4	0.443	G0444,0998,2962,4160
HEB 13:11	LEV 16:27	high	mt	6	0.512	G0040,0129,0266,1533,2618,3925
HEB 13:11	LEV 6:23	high	mt	5	0.49	G0040,0129,0266,1533,2618
HEB 13:11	LEV 16:28	med	mt	3	0.356	G2618,3925,4983
HEB 13:15	SIR 39:15	med	mt	3	0.346	G0133,3686,5491
HEB 13:18	WIS 13:7	med	mt	3	0.4	G0390,2570,3982
HEB 13:20	ISA 63:11	med	mt	3	0.36	G0166,4166,4263
HEB 13:20	JER 32:36	med	mt	3	0.353	G2962,4166,4263
HEB 13:20	EZK 37:26	med	mt	3	0.339	G0166,1242,1515
HEB 13:21	PSA 29:9	med	mt	3	0.334	G1391,2675,3956
JAS 1:1	DEU 30:4	med	mt	3	0.38	G1290,2316,2962
JAS 1:1	2CH 6:42	med	mt	4	0.377	G1401,2316,2962,5547
JAS 1:1	ISA 57:21	med	mt	3	0.347	G2316,2962,5463
JAS 1:2	TOB 11:18	med	mt	3	0.342	G0080,3956,5479
JAS 1:5	2CH 1:7	med	mt	3	0.386	G0154,1325,2316
JAS 1:8	PRO 5:21	med	mt	3	0.317	G0435,3598,3956
JAS 1:11	ISA 40:7	high	mt	4	0.578	G0438,1601,3583,5528
JAS 1:11	JOB 15:30	med	mt	3	0.445	G0438,1601,3133
JAS 1:13	1SA 12:21	high	mt	3	0.479	G1510,3367,3762
JAS 1:13	JDT 8:12	med	mt	3	0.419	G1510,2316,3985
JAS 1:13	BEL 1:7	med	mt	4	0.359	G1510,2316,3367,3762
JAS 1:19	GEN 42:23	med	mt	3	0.359	G0191,1492,1510
JAS 1:19	SIR 15:13	med	mt	3	0.342	G0027,1510,3956
JAS 1:19	DEU 11:17	med	mt	3	0.3	G1510,3709,5036
JAS 1:20	ZEP 2:3	high	mt	3	0.559	G1343,2038,3709
JAS 1:23	WIS 7:26	med	mt	3	0.357	G1503,1510,2072
JAS 1:27	PSA 68:6	med	mt	4	0.36	G2316,3737,3962,5503
JAS 1:27	LAM 5:3	med	mt	3	0.35	G3737,3962,5503
JAS 1:27	2MA 3:10	med	mt	3	0.305	G1510,3737,5503
JAS 2:1	1SA 26:23	med	mt	3	0.413	G2962,4102,5547
JAS 2:5	EST 1:20	med	mt	4	0.321	G0191,0932,4145,4434
JAS 2:10	TOB 14:9	med	mt	3	0.315	G1096,3551,5083
JAS 2:14	1MA 9:9	med	mt	4	0.309	G0080,1410,3004,4982
JAS 2:19	PSA 96:5	high	mt	3	0.459	G1140,2316,4160
JAS 2:19	BAR 4:7	med	mt	3	0.391	G1140,2316,4160
JAS 2:20	WIS 14:5	med	mt	5	0.44	G0444,0692,1510,2041,2309
JAS 2:21	1CH 1:28	high	mt	3	0.584	G0011,2464,5207
JAS 2:21	SIR 44:22	high	mt	3	0.556	G0011,2464,3962
JAS 2:21	GEN 21:5	high	mt	3	0.487	G0011,2464,5207
JAS 2:23	GEN 15:6	high	mt	4	0.61	G1343,2316,3049,4100
JAS 2:23	1MA 2:52	med	mt	3	0.357	G0011,1343,3049
JAS 2:23	EXO 4:5	med	mt	3	0.357	G0011,2316,4100
JAS 3:5	PSS 12:2	med	mt	3	0.382	G0381,1100,4442
JAS 3:5	DEU 25:13	med	mt	3	0.356	G1510,3173,3398
JAS 3:7	PSA 148:10	high	mt	4	0.525	G2062,2342,3956,4071
JAS 3:7	HOS 4:3	med	mt	4	0.352	G2062,2342,3956,4071
JAS 3:7	ISA 18:6	med	mt	3	0.307	G2342,3956,4071
JAS 3:9	NUM 23:8	high	mt	3	0.531	G2316,2672,2962
JAS 3:9	NUM 22:12	med	mt	3	0.431	G2127,2316,2672
JAS 3:9	PRO 30:11	med	mt	3	0.425	G2127,2672,3962
JAS 3:12	JER 8:13	med	mt	3	0.434	G0288,4808,4810
JAS 3:12	DEU 8:8	med	mt	3	0.432	G0288,1636,4808
JAS 3:12	HAG 2:19	med	mt	3	0.39	G0288,1636,4808
JAS 3:13	DEU 4:6	med	mt	3	0.357	G1990,4678,4680
JAS 3:18	HOS 10:12	med	mt	3	0.433	G1343,2590,4687
JAS 4:6	PRO 3:34	high	mt	5	0.934	G0498,1325,5011,5244,5485
JAS 4:6	SIR 3:18	med	mt	3	0.409	G3173,5011,5485
JAS 4:7	DEU 28:7	med	mt	3	0.369	G0436,2316,5343
JAS 4:10	ISA 2:17	high	mt	3	0.6	G2962,5013,5312
JAS 4:10	ISA 2:11	high	mt	3	0.514	G2962,5013,5312
JAS 4:11	EZR 7:25	med	mt	4	0.303	G1510,2919,2923,3551
JAS 4:15	EZK 18:32	high	mt	3	0.565	G2309,2962,3004
JAS 4:15	EZK 18:23	high	mt	4	0.466	G2198,2309,2962,3004
JAS 4:17	GEN 3:5	high	mt	3	0.486	G1492,1510,2570
JAS 5:3	DAN 2:45	med	mt	5	0.311	G0696,1510,2078,2250,5557
JAS 5:4	ODA 10:9	med	mt	3	0.324	G2962,3775,4519
JAS 5:7	JER 5:24	med	mt	3	0.347	G2962,3797,4406
JAS 5:7	DEU 11:14	med	mt	3	0.338	G1093,3797,4406
JAS 5:7	HOS 6:3	med	mt	4	0.338	G1093,2962,3797,4406
JAS 5:9	2CH 19:6	high	mt	3	0.473	G2919,2923,3708
JAS 5:9	1SA 24:16	med	mt	3	0.39	G2919,2923,3708
JAS 5:9	DAN 9:12	med	mt	3	0.352	G2476,2919,2923
JAS 5:10	JER 15:15	med	mt	3	0.336	G2962,2983,3115
JAS 5:11	JOB 29:11	med	mt	3	0.357	G0191,3106,3708
JAS 5:11	JOB 32:4	med	mt	3	0.344	G1510,2492,5278
JAS 5:11	PSA 144:15	med	mt	3	0.319	G1510,2962,3106
JAS 5:12	DEU 11:21	med	mt	3	0.367	G1093,3660,3772
JAS 5:12	GEN 26:3	med	mt	5	0.361	G1093,1510,3660,3727,3956
JAS 5:12	1MA 7:18	med	mt	5	0.353	G1510,2920,3660,3727,3956
JAS 5:15	JDG 2:16	med	mt	3	0.359	G1453,2962,4982
JAS 5:15	LEV 19:22	med	mt	3	0.331	G0266,0863,2962
JAS 5:15	JER 1:12	med	mt	3	0.327	G1453,2962,4160
JAS 5:16	DAN 9:20	med	mt	3	0.331	G0266,1843,4336
JAS 5:17	4MA 12:13	med	mt	3	0.33	G0444,1510,3663
JAS 5:17	EZK 22:24	med	mt	4	0.321	G0444,1026,1093,1510
JAS 5:17	AMO 4:7	med	mt	3	0.32	G1026,3376,5140
JAS 5:18	JOB 5:10	high	mt	4	0.473	G1093,1325,3772,5205
JAS 5:18	LEV 26:4	med	mt	4	0.419	G1093,1325,2590,5205
JAS 5:18	JOL 2:22	med	mt	3	0.404	G0985,1325,2590
JAS 5:20	PSA 6:5	med	mt	3	0.306	G1994,4982,5590
1PE 1:3	ODA 14:34	med	mt	4	0.405	G2128,2316,2962,3962
1PE 1:3	2MA 7:14	med	mt	3	0.327	G0386,1680,2316
1PE 1:3	PSA 66:20	med	mt	3	0.32	G1656,2128,2316
1PE 1:5	ISA 52:10	med	mt	3	0.325	G0601,2316,4991
1PE 1:16	ISA 4:3	high	mt	3	0.467	G0040,1125,1510
1PE 1:21	PSA 62:8	med	mt	3	0.34	G1391,1680,2316
1PE 1:21	ISA 22:23	med	mt	3	0.324	G1391,1510,4103
1PE 1:24	ISA 40:7	high	mt	4	0.896	G0438,1601,3583,5528
1PE 1:24	ISA 40:6	high	mt	5	0.631	G0438,1391,3956,4561,5528
