# Verb argument-slot filler profiles, recovered from BHSA syntax (via Context-Fabric
# annotation, cached in resources/occurrences/hbo.db + hbo_syntax.db -- no corpus mount
# needed). slot in {Subj, Objc, Cmpl, PreC}. count: occurrences across the OT.
# Raw material for the text-anchored yardstick -- see
# internal-docs/text-anchored-semantics-plan.md. Not SDBH-derived.
verb_strong	slot	filler_strong	count
H5493	Subj	H6051	2
H5493	Subj	H6157	2
H5493	Subj	H7068	2
H5493	Subj	H7307	2
H5493	Subj	H7626	2
H5532	Subj	H1397	2
H5545	Cmpl	H1697	2
H5557	Objc	H6662	2
H5559	Cmpl	H1356	2
H5564	Cmpl	H7133	2
H5564	Cmpl	H8163	2
H5564	Subj	H0376	2
H5582	Objc	H3820	2
H5582	Objc	H3824	2
H5606	Cmpl	H3409	2
H5606	Objc	H3709	2
H5608	Cmpl	H1755	2
H5608	Objc	H0505	2
H5608	Objc	H4941	2
H5608	Objc	H6806	2
H5608	Objc	H7620	2
H5641	Cmpl	H7704	2
H5641	Objc	H1697	2
H5641	Subj	H1870	2
H5647	Cmpl	H3064	2
H5647	Objc	H0001	2
H5647	Objc	H0068	2
H5647	Objc	H0251	2
H5647	Objc	H0842	2
H5647	Objc	H1916	2
H5647	Objc	H5236	2
H5647	Objc	H6086	2
H5647	Objc	H6091	2
H5647	Objc	H6253	2
H5647	Subj	H1004	2
H5647	Subj	H1247	2
H5647	Subj	H1419	2
H5647	Subj	H3878	2
H5647	Subj	H5971	2
H5666	Cmpl	H0001	2
H5666	Cmpl	H4975	2
H5666	Subj	H6995	2
H5674	Cmpl	H0310	2
H5674	Cmpl	H0875	2
H5674	Cmpl	H0996	2
H5674	Cmpl	H1004	2
H5674	Cmpl	H1320	2
H5674	Cmpl	H1870	2
H5674	Cmpl	H3794	2
H5674	Cmpl	H4217	2
H5674	Cmpl	H5315	2
H5674	Cmpl	H6430	2
H5674	Cmpl	H7097	2
H5674	Cmpl	H7626	2
H5674	Cmpl	H7704	2
H5674	Cmpl	H8179	2
H5674	Cmpl	H8478	2
H5674	Objc	H0776	2
H5674	Objc	H1004	2
H5674	Objc	H1366	2
H5674	Objc	H1530	2
H5674	Objc	H1697	2
H5674	Objc	H4325	2
H5674	Objc	H5104	2
H5674	Objc	H5159	2
H5674	Objc	H5650	2
H5674	Objc	H6363	2
H5674	Objc	H7307	2
H5674	Objc	H7358	2
H5674	Objc	H7451	2
H5674	Objc	H7462	2
H5674	Objc	H7782	2
H5674	Objc	H8451	2
H5674	Subj	H0120	2
H5674	Subj	H1471	2
H5674	Subj	H1530	2
H5674	Subj	H2114	2
H5674	Subj	H2416	2
H5674	Subj	H2677	2
H5674	Subj	H2719	2
H5674	Subj	H4421	2
H5674	Subj	H4867	2
H5674	Subj	H6240	2
H5674	Subj	H6635	2
H5674	Subj	H7272	2
H5674	Subj	H7704	2
H5749	Cmpl	H0996	2
H5774	Cmpl	H8064	2
H5774	Subj	H5971	2
H5782	Cmpl	H2491	2
H5782	Cmpl	H8142	2
H5782	Subj	H0430	2
H5782	Subj	H1471	2
H5786	Subj	H7810	2
H5800	Cmpl	H0681	2
H5800	Cmpl	H0776	2
H5800	Cmpl	H1616	2
H5800	Cmpl	H6041	2
H5800	Cmpl	H6440	2
H5800	Objc	H0517	2
H5800	Objc	H1241	2
H5800	Objc	H2416	2
H5800	Objc	H3605	2
H5800	Objc	H4325	2
H5800	Objc	H4726	2
H5800	Objc	H5971	2
H5800	Objc	H7453	2
H5800	Subj	H0776	2
H5800	Subj	H4428	2
H5800	Subj	H5892	2
H5810	Subj	H0376	2
H5848	Subj	H5315	2
H5927	Cmpl	H0241	2
H5927	Cmpl	H0386	2
H5927	Cmpl	H0875	2
H5927	Cmpl	H1219	2
H5927	Cmpl	H1347	2
H5927	Cmpl	H1406	2
H5927	Cmpl	H2346	2
H5927	Cmpl	H2983	2
H5927	Cmpl	H3220	2
H5927	Cmpl	H3326	2
H5927	Cmpl	H3411	2
H5927	Cmpl	H3427	2
H5927	Cmpl	H3669	2
H5927	Cmpl	H3802	2
H5927	Cmpl	H3824	2
H5927	Cmpl	H4026	2
H5927	Cmpl	H4043	2
H5927	Cmpl	H4421	2
H5927	Cmpl	H4609	2
H5927	Cmpl	H4818	2
H5927	Cmpl	H5116	2
H5927	Cmpl	H5439	2
H5927	Cmpl	H5650	2
H5927	Cmpl	H6793	2
H5927	Cmpl	H7097	2
H5927	Cmpl	H7367	2
H5927	Cmpl	H8193	2
H5927	Cmpl	H8432	2
H5927	Cmpl	H8559	2
H5927	Objc	H0168	2
H5927	Objc	H0505	2
H5927	Objc	H2091	2
H5927	Objc	H3627	2
H5927	Objc	H3967	2
H5927	Objc	H4150	2
H5927	Objc	H4643	2
H5927	Objc	H5387	2
H5927	Objc	H5971	2
H5927	Objc	H6854	2
H5927	Objc	H6944	2
H5927	Objc	H6951	2
H5927	Subj	H0639	2
H5927	Subj	H0776	2
H5927	Subj	H0889	2
H5927	Subj	H1323	2
H5927	Subj	H1697	2
H5927	Subj	H2091	2
H5927	Subj	H2568	2
H5927	Subj	H3220	2
H5927	Subj	H3519	2
H5927	Subj	H4397	2
H5927	Subj	H4735	2
H5927	Subj	H5650	2
H5927	Subj	H5923	2
H5927	Subj	H6854	2
H5927	Subj	H6975	2
H5927	Subj	H7600	2
H5927	Subj	H7626	2
H5927	Subj	H7651	2
H5927	Subj	H7775	2
H5927	Subj	H8069	2
H5953	Cmpl	H1004	2
H5953	Cmpl	H4428	2
H5956	Cmpl	H0376	2
H5956	Subj	H1697	2
H5975	Cmpl	H0001	2
H5975	Cmpl	H1285	2
H5975	Cmpl	H1295	2
H5975	Cmpl	H3225	2
H5975	Cmpl	H3802	2
H5975	Cmpl	H5315	2
H5975	Cmpl	H5475	2
H5975	Cmpl	H5656	2
H5975	Cmpl	H5869	2
H5975	Cmpl	H5945	2
H5975	Cmpl	H5971	2
H5975	Cmpl	H5982	2
H5975	Cmpl	H6951	2
H5975	Cmpl	H7704	2
H5975	Cmpl	H8269	2
H5975	Cmpl	H8585	2
H5975	Objc	H0802	2
H5975	Objc	H1121	2
H5975	Objc	H1995	2
H5975	Objc	H4256	2
H5975	Objc	H4931	2
H5975	Objc	H5971	2
H5975	Subj	H0702	2
H5975	Subj	H0934	2
H5975	Subj	H1004	2
H5975	Subj	H2220	2
H5975	Subj	H3220	2
H5975	Subj	H3394	2
H5975	Subj	H3878	2
H5975	Subj	H7272	2
H5975	Subj	H7854	2
H5975	Subj	H8121	2
H5975	Subj	H8269	2
H6006	Objc	H3515	2
H6006	Objc	H5923	2
H6006	Subj	H0001	2
H6030	Cmpl	H7453	2
H6030	Objc	H0001	2
H6030	Objc	H0430	2
H6030	Objc	H1959	2
H6030	Objc	H3605	2
H6030	Objc	H3686	2
H6030	Objc	H5707	2
H6030	Objc	H6547	2
H6030	Objc	H8267	2
H6030	Subj	H1347	2
H6030	Subj	H2450	2
H6030	Subj	H3878	2
H6030	Subj	H4436	2
H6030	Subj	H5284	2
H6030	Subj	H5288	2
H6030	Subj	H5650	2
H6030	Subj	H6951	2
H6030	Subj	H7991	2
H6031	Cmpl	H6440	2
H6031	Objc	H0269	2
H6031	Objc	H0802	2
H6031	Objc	H1323	2
H6064	Objc	H3603	2
H6064	Objc	H3701	2
H6064	Objc	H3967	2
H6113	Cmpl	H4405	2
H6113	Objc	H8064	2
H6113	Subj	H8064	2
H6131	Objc	H3605	2
H6131	Objc	H5483	2
H6131	Objc	H7393	2
H6148	Cmpl	H0113	2
H6148	Cmpl	H4428	2
H6168	Objc	H5315	2
H6186	Cmpl	H0996	2
H6186	Cmpl	H6086	2
H6186	Objc	H4941	2
H6186	Objc	H5369	2
H6186	Objc	H6187	2
H6186	Subj	H1121	2
H6186	Subj	H6430	2
H6206	Objc	H0776	2
H6213	Cmpl	H0120	2
H6213	Cmpl	H0341	2
H6213	Cmpl	H0352	2
H6213	Cmpl	H0639	2
H6213	Cmpl	H0713	2
H6213	Cmpl	H0727	2
H6213	Cmpl	H0842	2
H6213	Cmpl	H1241	2
H6213	Cmpl	H1905	2
H6213	Cmpl	H2428	2
H6213	Cmpl	H2534	2
H6213	Cmpl	H2833	2
H6213	Cmpl	H3498	2
