lex,default
GCWR/,基述，《思》革叔爾
GCWRJ/,基述人，《思》革叔爾人
GD/,芫荽
GD<M/,基頓，《思》革巴
GD<NJ/,基多尼，《思》基德敖尼
GD<WN/,基甸，《思》基德紅
GD<[,脫落；折斷
GD=/,芫荽
GD===/,芫荽
GDD[,割傷自己；自割；砍傷自己
GDJ/,小山羊，山羊羔
GDJ==/,迦底，《思》加狄
GDJ>L/,迦疊，《思》加狄耳
GDJC/,禾捆；禾稼
GDJH/,小山羊，山羊羔
GDJH=/,小山羊，山羊羔
GDL/,偉大；大
GDL==/,繸子；流蘇
GDL===/,吉德，《思》基德耳
GDLTJ/,基大利提，《思》基達耳提
GDL[,增大；壯大；漸漸強大；增添，加增
GDP[,侮辱，凌辱；辱罵；褻瀆
GDR=/,基德，《思》革德爾
GDR==/,基突，《思》革多爾
GDRJ/,基第利人；《思》革德爾人
GDRTJ/,基底拉人，《思》革德爾人
GDRTJM/,基底羅他音，《思》革德洛塔殷
GDRWT/,基低羅，《思》革德洛特
GDWD/,一群掠奪者；強盜；軍隊
GDWD=/,一群掠奪者；強盜；軍隊
GDWDH/,劃傷，割傷
GDWLH/,大；尊大；偉大
GDWPH/,羞辱，凌辱；辱罵
GG/,屋頂，房頂；平頂；樓頂
GHH/,健康
GHR[,屈身；伏；彎腰，俯身
GJ>/,欣嫩子谷，《思》本希農谷
GJD/,筋；肌肉；肌腱
GJL/,歡樂，喜樂，快樂，歡躍；踴躍
GJL=/,歡樂，喜樂，快樂，歡躍；踴躍
GJLH/,歡喜；快樂
GJLNJ/,基羅人；來自基羅的
GJNT/,基納，《思》基納特
GJXWN/,基訓河，《思》基紅河
GJXZJ/,基哈西，《思》革哈齊
GL/,浪，波浪，浪濤
GL<D/,基列，《思》基肋阿得
GL<D=/,迦累得，《思》基肋阿得
GL<DJ/,基列人，基列族，《思》基肋阿得家族
GL<[,勃然大怒；被激怒
GL==/,浪，波浪，浪濤
GLB/,理髮師（中文聖經沒有譯出）
GLB</,基利波山，《思》基耳波亞
GLC[,下來；跳躍著下來；往下流瀉
GLD/,皮膚
GLGL/,輪子；車輪
GLGL==/,輪子；車輪
GLGLT/,頭蓋骨；腦殼
GLH/,碗；罐
GLH=/,基羅
GLH[,揭開（某人的）耳朵 > 開通（某人的）耳朵
GLJLH/,地區；境；地
GLJLWT/,基利綠，《思》革里羅特
GLJM/,迦琳，《思》加林
GLJT/,歌利亞，《思》哥肋雅
GLJWN/,板；牌
GLLJ/,基拉萊，《思》基拉來
GLL[,滾，滾動；移動
GLM/,胎兒；胚胎
GLMWD/,不能生育的，不育
GLWM/,披風；罩袍
GLWT/,被擄；流亡
GLX[,剃（鬍子）；剪（頭髮）；剃頭刮臉
GM,也，又；甚至；此外；而且；更糟糕的是；除了；和；既……又
GM>/,蒲草；蘆葦，蘆荻
GMD/,短肘；半公尺
GML/,駱駝
GMLJ/,基瑪利，《思》革瑪里
GMLJ>L/,迦瑪列，《思》加默里耳
GML[,斷奶
GMR/,歌篾，《思》哥默爾
GMR=/,歌篾，《思》哥默爾
GMRJH/,基瑪利，基瑪利雅，《思》革瑪黎雅
GMWL/,所做的；行為
GMWL=/,迦末，《思》加慕耳
GMWLH/,行為；所做的
GMZW/,瑾鎖，《思》基默左
GN/,園子，園
GNB/,賊，小偷
GNBH/,偷，盜竊
GNBT/,基努拔，《思》革奴巴特
GNB[,偷，偷竊，偷盜
GNH/,花園；園子，園
GNN[,保衛；保護
GNTWN/,近頓，《思》金乃通
GNZ/,庫房，府庫，王庫
GNZK/,庫房，府庫
GP/,身體
GP=/,身體
GPN/,瓜藤
GPR/,歌斐木；柏樹
GPRJT/,硫磺
GR/,異鄉人；陌生人；寄居者；外族人；外人；客旅
GR<[,剃髮；剪髮
GR=/,石灰石，灰石
GR>/,基拉，《思》革辣
GRB/,皮膚感染
GRB=/,迦立，《思》加勒布
GRC/,出產；作物；農產品
GRCH/,逐出，趕出
GRCM/,革舜，《思》革爾熊，革爾雄
GRCNJ/,革順人，革順宗族，《思》革爾雄人
GRCWN/,革順，《思》革爾雄
GRC[,翻騰
GRD[,刮身體
GRF/,磨碎的穀物；去殼的穀粒
GRGCJ/,革迦撒人，《思》基爾加士人
GRGR/,成熟的橄欖
GRH[,激怒；挑釁；挑起；招惹
GRM/,骨頭
GRMJ/,迦米人，《思》加爾米人
GRM[,咀嚼；啃咬；吞吃
GRN/,禾場
GRP[,沖沒；沖走
GRR/,基拉耳，《思》革辣爾
GRR[,掃除；拖走；拉起來
GRS[,磨損；損耗
GRWN/,喉嚨
GRWT/,基羅特金罕，《思》革魯特基默罕
GRZJM/,基利心，《思》革黎斤
GRZN/,斧頭，斧子；鎬；鋤
GRZ[,拖走，拉走；把……推開
GTJ/,迦特人，《思》加特人
GTJM/,基他音，《思》基塔殷
GTJT/,迦特樂器
GTR/,基帖，《思》革特爾
GT_RMWN/,迦特‧臨門，《思》加特黎孟
GW/,背
GW<[,氣絕，斷氣，呼了最後一口氣；死亡，滅亡
GW=/,丢在背后
GW==/,背
GWC/,腫塊，瘤
GWD[,襲擊；攻擊
GWG/,歌革，《思》哥格
GWH/,驕傲；狂傲；自高自大
GWH=/,驕傲；狂傲；自高自大
GWJH/,身體；屍身，屍體，屍首；殘骸
GWLH/,被擄；流亡
GWLN/,哥蘭，《思》哥藍
GWMY/,坑；陷阱
GWNJ/,沽尼，《思》古尼
GWNJ=/,沽尼，《思》古尼
GWPH/,屍身，屍體
GWP[,關；關閉；關門上閂
GWR/,寄居；居留；像異鄉人那樣生活；住
GWR==[,寄居；居留；像異鄉人那樣生活；住
GWRL/,鬮；籤
GWR[,寄居；居留；像異鄉人那樣生活；住
GWZL/,雛鳥
GWZN/,歌散，《思》哥倉
GWZ[,帶來；吹走；推送；推動
GXM/,迦含，《思》加罕
GXR/,迦哈，《思》加哈爾
GXWN/,肚子
GZ/,剪毛
GZ</,樹樁；樹幹；枝幹
GZBR/,司庫，庫官，財政大臣
GZH/,羊毛
GZJT/,鑿成的石頭；料石；粗琢方石
GZL/,搶奪，搶劫；剝削
GZL=/,掠奪；搶劫
GZLH/,搶奪所得的東西
GZL[,搶奪，搶劫；霸佔；強取
GZM/,蝗蟲，剪蟲
GZM=/,迦散，《思》加倉
GZR/,塊；件
GZR=/,塊；件
GZRH/,分開的；單獨的；無人的；沒有人居住的
GZRH=/,空地
GZWNJ/,基孫人，《思》基宗人
GZZ/,迦謝，《思》加則次
GZZ[,剪毛；剃；剪；剪除
H>,看哪；請看
H>=,看哪；請看
H>X,啊哈，呵哈
HBR[,分開 > 研究
HCM/,哈深，《思》雅笙
HCM<WT/,新聞；報告；謠言；消息
HD/,歡呼的聲音
HDD/,哈達，《思》哈達得
HDD<ZR/,哈大底謝，《思》哈達德則爾
HDH[,伸（手）；把（手）放在
HDJ/,希太，《思》希待
HDK[,踐踏；打倒；擊潰
HDM/,腳凳
HDP[,推，推倒，推開，推擠
HDR/,榮耀；威嚴
HDR=/,榮耀；顯赫
HDR==/,崇高；威嚴
HDRH/,威嚴；榮耀
HDR[,華麗，華美；輝煌
HDS/,香桃木；番石榴樹
HDSH/,哈大沙，《思》哈達撒
HDW/,印度
HDWRM/,哈多蘭
HGH/,咕噥；隆隆作響；發出連續低沉的聲音；嘆息
HGH[,移動；除去，清除；趕逐
HGJG/,喃喃細語，發出連續低沉的聲音
HGJWN/,默想，沉思
HGR/,夏甲，《思》哈加爾
HGRJ/,夏甲人，《思》哈革爾人
HGRJ=/,夏甲人，《思》哈革爾人
HGWT/,默想；思想
HH,哀哉！慘啦！
HJ/,悲痛
HJDD/,歡呼；吶喊
HJK,怎能？
HJKL/,王宮，宮廷；殿，聖殿，殿宇
HJLL/,晨星
HJMM/,希幔，《思》赫曼
HJMN/,希幔，《思》赫曼
HJN/,欣
HKRH/,偏袒，偏私
HKR[,虐待；折磨
HL>[,在遠方；被帶至遠方
HLJK/,腳步；腳
HLJKH/,去；走；路
HLK/,流，流下，流出
HLK[,運行；穿過；流到，流過，流通
HLL/,希列，《思》希肋耳
HLL[,照亮，照耀；閃耀；放光，發光，發出（光）
HLMWT/,錘子
HLM[,擊打；擊碎
HLWLJM/,頌讚，讚美；感謝，感恩
HM/,哈麥，《思》哈木
HMH/,呻吟；呼嘯；吼叫；咆哮
HMH[,呻吟；呼嘯；吼叫；咆哮
HMJH/,聲音；音響
HMLH/,轟轟聲
HMM[,陷入恐慌；潰敗
HMN/,哈曼
HMN=/,哈曼
HMS/,矮灌木叢，矮樹叢
HMWN,噪音；喧嘩；騷動；滾滾（河水）；咆哮
HMWN/,噪音；喧嘩；騷動；滾滾（河水）；咆哮
HMWNH/,哈摩那，《思》哈摩納
HN</,希拿，《思》赫納
HNM/,欣嫩子谷，《思》本希農谷
HNXH/,豁免（稅項）
HPGH/,止息；喘息
HPKH/,傾覆；毀滅
HPKPK/,行為歪曲
HPK[,轉身，翻身，轉過來；轉回；撤退
HR/,山，高山
HR=/,何珥山，《思》曷爾山
HR>/,哈拉，《思》哈辣
HR>L/,祭壇上的供臺
HRG/,屠殺；殺戮
HRGH/,屠宰；屠殺；殺戮
HRG[,屠殺；殺害；謀殺
HRH/,有了身孕；成孕，受孕，懷孕
HRH[,有了身孕；成孕，受孕，懷孕
HRJSH/,毀壞，破損；荒廢了；破敗的；塌毀
HRM/,何蘭，《思》曷蘭
HRMWN/,哈門，《思》赫爾孟
HRN/,哈蘭，《思》哈郎
HRRJ/,哈拉人，《思》哈辣黎人
HRS/,毀壞；（成為）廢墟；已荒廢
HRS[,成了廢墟
HRWRJ/,哈律人，《思》哈洛得人
HSH[,靜默；安靜，肅靜；不作聲
HTK/,哈他革，《思》哈塔客
HTT[,威脅；攻擊
HTWK/,熔化
HW,哀哉！
HWC</,何西阿，《現》何希阿，《思》曷舍亞
HWC<JH/,何沙雅，《思》曷沙雅
HWCM</,何沙瑪，《思》曷沙瑪
HWDWH/,何達威，《思》曷達委雅
HWDWJH/,何達威雅，《思》曷達委雅
HWH/,災害，災難，災禍，禍患
HWH=/,慾望；渴望；愛好
HWH==/,慾望；渴望；愛好
HWHM/,何咸，《思》曷罕
HWJ,哀哉！
HWLLH/,狂妄，瘋狂
HWLLWT/,狂妄，瘋狂
HWMM/,荷幔，《現》希幔，《思》曷曼
HWM[,震動；發出迴響
HWN[,認為容易，以為輕易
HWTJR/,何提，《思》曷提爾
HYLH/,拯救
HYN/,裝備齊全
HZH[,在睡夢中喃喃自語；做夢
J<BY/,雅比斯，《思》雅貝茲
J<D[,擺放，放置
J<FJ>L/,雅西業，《思》雅息耳
J<H/,鏟子；刮刀
J<H[,清除，掃除；沖去
J<J>L/,耶利，《思》耶厄耳
J<KN/,雅干，《思》雅甘
J<LH/,母羊，雌性野山羊
J<LH=/,母羊，雌性野山羊
J<LM/,雅蘭，《思》雅藍
J<N/,因為；既然
J<N=/,鴕鳥
J<NH/,貓頭鷹；雕鴞，大雕
J<NJ/,雅乃
J<P/,疲乏，困倦
J<P=/,迅速飛，快速飛
J<QB/,雅各，《思》雅各伯
J<QBH/,雅哥巴，《思》雅科巴
J<QN/,亞干，《思》阿甘
J<R/,森林；灌木叢；樹林
J<R=/,森林；灌木叢；樹林
J<R==/,森林；灌木叢；樹林
J<RCJH/,雅利西，《思》雅勒舍雅
J<RH==/,雅拉，《思》約阿達
J<W>L/,耶烏利，《思》耶烏耳
J<WC/,耶烏施，《思》耶烏士
J<WY/,耶烏斯，《思》耶烏茲
J<Y[,計劃；策劃；設計；打算
J<ZJ>L/,便雅薛，《現》雅薛，《思》雅阿齊耳
J<ZJHW/,雅西雅，《思》雅哈齊雅
J<ZR/,雅謝，《思》雅則爾
J<Z[,傲慢，驕傲；粗野
J>B[,渴慕，切慕
J>C[,放棄；認為無用；認為無希望；絕望
J>H[,合宜的
J>JR/,睚珥，《思》雅依爾
J>R/,尼羅河
J>R=/,尼羅河
J>TRJ/,耶特賴，《思》約特賴
J>ZNJH/,雅撒尼亞，《思》雅匝尼雅
JBB[,凝視；注視；觀看
JBC/,乾，乾涸；枯乾；枯萎
JBCH/,乾地
JBCT/,乾地，旱地
JBC[,乾，乾涸；枯乾；枯萎
JBFM/,易伯散，《思》依貝散
JBJN/,耶賓，《思》雅賓
JBL<M/,以伯蓮，《思》依貝肋罕
JBLT/,膿瘡；疣
JBM/,丈夫的兄弟，大伯，小叔
JBMT/,兄弟的妻子，嫂子，弟媳
JBM[,履行為兄弟立後的責任
JBN>L/,雅比聶，《思》雅貝乃耳
JBNH/,雅比尼，《思》雅貝乃
JBNJH/,伊比內雅，《和》伊比尼雅，《思》依貝乃雅
JBNJH=/,伊比尼雅，《思》依貝乃雅
JBQ/,雅博河，《思》雅波克河
JBRKJHW/,耶比利家，《思》耶貝勒基雅
JBWL/,五穀；出產；農作物
JBWS/,耶布斯，《思》耶步斯
JBWSJ/,耶布斯人，《思》耶步斯人
JBXR/,益轄，《思》依貝哈爾
JC<J/,以示，《思》依史
JC<[,取勝，得勝；報仇
JCB<M/,坐下；就座
JCB>B/,耶是比押，《思》耶舍貝阿布
JCBJ/,雅述族，《思》雅叔布家族
JCBJ=/,雅述族，《思》雅叔布家族
JCBJ_LXM/,雅叔比利恆，《思》未譯出
JCBQ/,伊施巴，《思》依市巴克
JCBQCH/,約施比加沙，《思》約市貝卡沙
JCBX/,益巴，《思》依市巴
JCB[,坐下；就座
JCC/,年老；衰老
JCJ/,耶西，《思》葉瑟
JCJC/,年老的，年長；老年人
JCJCJ/,耶示篩，《思》耶史賽
JCJMN/,曠野；荒野；約斯門
JCJMWN/,曠野；荒野；約斯門
JCM<>L/,以實瑪利，《思》依市瑪耳
JCM<>LJ/,以實瑪利人，《思》依市瑪耳人
JCM>/,伊施瑪，《思》依市瑪
JCMRJ/,伊施米萊，《思》依市默賴
JCM[,荒涼，荒廢；變為廢墟
JCN/,睡，睡覺；睡著；入睡；沉睡；躺臥
JCN=/,陳舊；舊的
JCN==/,睡，睡覺；睡著；入睡；沉睡；躺臥
JCN=[,睡，睡覺；睡著；入睡；沉睡；躺臥
JCNH/,耶沙拿，《思》耶沙納
JCN[,睡，睡覺；睡著；入睡；沉睡；躺臥
JCPH/,碧玉
JCPH=/,伊施巴，《思》依市帕
JCPN/,伊施班，《思》依市旁
JCR/,直的；筆直
JCR=/,正直；誠實；真誠；廉正
JCR==/,耶設，《思》耶舍爾
JCRH/,正直；誠實；真誠；廉正
JCRWN/,耶書崙，《思》耶叔戎
JCR[,使平直；使均勻；使平滑
JCV[,伸出；伸展
JCW</,耶書亞，《思》耶叔亞
JCW<=/,耶書亞，《思》耶叔亞
JCW<H/,成功；救恩；拯救；勝利；保護
JCWB/,雅述，《思》雅叔布
JCWH/,亦施瓦，《思》依市瓦
JCWJ/,亦施韋，《思》依市偉
JCWJ=/,亦施韋，《思》依市偉
JCWXJH/,約朔海，《思》耶芍哈雅
JCX/,空的
JD/,手；手腕；前臂；手臂
JD</,雅大，《思》雅達
JD<JH/,耶大雅，《思》耶達雅
JD<NJ/,亡靈，死人的靈魂，鬼
JD<[,學習；找出；知道
JD>LH/,以大拉，《思》依德阿拉
JDBC/,伊得巴，《思》依德巴士
JDDWT/,所愛的，所親愛的
JDD[,投，拋，擲
JDH=[,認罪，承認罪孽、過犯，承認所犯的罪
JDH[,認罪，承認罪孽、過犯，承認所犯的罪
JDJ<>L/,耶疊，《思》耶狄厄耳
JDJDH/,耶底大，《思》耶狄達
JDJDJH/,耶底底亞，《思》耶狄狄雅
JDJH/,耶大雅，《思》耶達雅
JDLP/,益拉，《思》耶杜通
JDW</,押杜亞，《思》雅杜亞
JDWN/,雅頓，《思》雅冬
JDWTWN/,耶杜頓，《思》耶杜通
JDWTWN=/,耶杜頓，《思》耶杜通
JFFKR/,以薩迦，《思》依撒加爾
JFJM>L/,耶西篾，《思》耶息米耳
JFR>L/,以色列
JFR>LH/,耶薩利拉，《思》耶沙勒拉
JFR>LJ/,以色列人
JG</,疲乏，困倦；厭倦，厭煩
JG<=/,勞碌得來的
JG<H/,疲倦，疲乏；耗盡，精疲力盡
JG<[,疲倦，困倦，疲乏，困乏；勞碌；勞動；勞累；勞苦
JG>L/,以迦，《思》依卡耳
JGB/,田地
JGBHH/,約比哈，《思》約革波哈
JGDLJHW/,伊基大利，《思》依革達里雅
JGJ</,辛勞，勞碌；勞動；粗重的工作
JGJ<=/,疲倦；疲憊不堪，耗盡，精疲力盡
JGLJ/,約利，《思》約革里
JGR/,伊迦爾‧撒哈杜他，《思》耶加爾、撒哈杜達
JGR[,畏懼，懼怕，害怕
JGWN/,哀傷，悲傷，憂愁，愁苦；悲慘
JGWR=/,雅姑珥，《思》雅古爾
JH/,耶和华；上主
JHB/,重擔；憂慮，擔心；焦慮
JHB[,給予
JHDJ/,雅代，《思》雅赫待
JHJR/,專橫；狂傲，傲慢，心驕氣傲，自命不凡
JHLL>L/,耶哈利勒，《思》雅肋肋耳
JHLM/,鑽石；金剛石
JHW<DH/,耶何阿達，《思》約阿達
JHW>/,耶戶，《思》耶胡
JHW>C/,約阿施，《思》約阿士
JHW>XZ/,約哈斯，《思》約阿哈次
JHWC</,約書亞，《思》若蘇厄
JHWCB</,約示巴，《思》約舍巴
JHWCPV/,約沙法，《思》約沙法特
JHWDH/,猶大
JHWDJT/,猶滴，《思》友狄特
JHWH/,耶和華；上主
JHWJD</,耶何耶大，《思》約雅達
JHWJKJN/,約雅斤，《思》耶苛尼雅
JHWJQJM/,約雅敬，《思》約雅金
JHWJRJB/,耶何雅立，《思》約雅黎布
JHWKL/,猶甲，《思》猶加耳
JHWNDB/,約拿達，《思》約納達布
JHWRM/,約蘭，《思》哈多蘭
JHWSP/,約瑟，《思》若瑟
JHWXNN/,約哈難，《思》約哈南
JHWYDQ/,約薩答，約撒答，《思》約匝達克
JHWZBD/,約撒拔，《思》約匝巴得
JHY/,雅雜，《思》雅哈茲
JJN/,葡萄酒，酒
JKJN/,雅斤，《思》雅津
JKJNJ/,雅斤族，《思》雅津家族
JKL[,能夠，能
JKX[,解決爭端；仲裁
JLD/,小孩，孩子，孩童；兒女；少年人，年輕人
JLDH/,少女；女孩，女童
JLDWT/,年輕，年少；幼年
JLJD/,後代；……族，……人
JLL/,嘯鳴
JLLH/,哀號；痛哭；呼喊
JLPT/,痂；疤
JLQ/,蝗蟲
JLQWV/,（牧人的）袋子；小袋
JLWD/,生，出生
JLWN/,雅倫，《思》雅隆
JM/,蘆葦海，紅海
JMJMH/,耶米瑪
JMJN/,右，右邊
JMJN=/,右，右邊
JMJNJ/,雅憫族，雅憫人，《思》本雅明家族
JMJNJ=/,雅憫族，雅憫人，《思》本雅明家族
JML>/,音拉，《思》依默拉
JMLK/,雅米勒，《思》雅默肋客
JMM/,驢
JMN</,音那，《思》依默納
JMNH/,音拿，《思》依默納
JMNJ/,右，右側；南
JMN[,向右
JMRH/,音拉，《思》依默辣
JMR[,自誇；誇耀
JMW>L/,耶母利，《思》耶慕耳
JNCWP/,貓頭鷹；鴞鳥
JNH[,壓迫，壓制；欺壓
JNJQH/,嫩枝，新枝，枝條
JNQ[,吸，吮，啜
JNWM/,雅農
JNWX/,雅挪哈，《思》雅諾亞
JP<H/,榮耀，輝煌
JP<[,閃耀，發光
JPDJH/,伊弗底雅，《思》依費德雅
JPH/,美麗；美貌，容貌俊美，英俊
JPJ/,美麗
JPJ</,雅非亞
JPJ<=/,雅非亞
JPLV/,雅弗勒，《思》雅費肋特
JPLVJ/,押利提人，《思》雅費肋提人
JPNH/,耶孚尼，《思》耶孚乃
JPT/,雅弗，《思》耶斐特
JPTX/,益弗他，《思》依弗達
JPTX=/,益弗他，《思》依弗達
JPTX_>L/,伊弗他‧伊勒谷，《思》依費塔赫耳山谷
JPW/,約帕，《思》約培
JPX/,呼氣
JQ<[,脫臼；關節脫臼
JQB/,西伊伯酒池，西伊伯醡酒池，《思》則厄布醡酒池
JQBY>L/,葉甲薛，《思》卡貝責耳
JQCN/,約珊，《思》約刻商
JQC[,用網捕捉；誘捕；使陷羅網
JQD<M/,約甸，《思》約刻德罕
JQH/,雅基，《思》雅刻
JQHH/,朝拜；服從
JQJM/,雅金，《思》雅肯
JQM<M=/,耶加面，《思》雅刻默罕，耶卡默罕
JQMJH/,耶加米雅，《思》耶卡米雅
JQN<M/,約念，《思》約刻乃罕
JQR/,珍貴的；精選的；昂貴的
JQR=/,珍貴；榮譽；尊重；輝煌；價值
JQT>L/,約帖，《思》約刻特耳
JQVN/,約坍，《思》約刻堂
JQWD/,燃燒，焚燒
JQWM/,生物，活物
JQWTJ>L/,耶古鐵，《思》耶谷提耳
JQY[,醒來
JR<[,顫抖；戰兢
JR>/,害怕，懼怕；恐懼，畏懼；敬畏；尊崇
JR>H/,恐懼
JR>JJH/,伊利雅，《思》依黎雅
JR>WN/,以利穩，《思》依郎
JR>[,害怕，懼怕；恐懼，畏懼；敬畏；尊崇
JRB/,耶雷布（王），大（王）
JRB<L/,耶路巴力，《思》耶魯巴耳
JRB<M/,耶羅波安，《思》雅洛貝罕，勒哈貝罕
JRBCT/,耶路比設，《現》基甸，《思》耶魯巴耳
JRCH/,（別人的）財產
JRCH=/,（別人的）財產
JRC[,繼承；承受；得……為產業；成為（某人的）繼承人
JRD/,雅列，《思》耶勒得
JRDN/,約旦河，《思》約但河
JRD[,下去，下來；落下；掉下；沉下；下降
JRJ<H/,（帳幕的}遮蓋；（帳幕）布
JRJ<WT/,耶略，《思》耶黎敖特
JRJ>L/,耶勒，《思》雅爾哈
JRJBJ/,耶利拜，《思》耶黎拜
JRJXW/,耶利哥，《思》耶里哥
JRK/,大腿
JRKH/,後部；遠端；最裡面
JRMJ/,耶利買，《思》耶勒買
JRMJH/,耶利米，《思》耶勒米雅
JRMWT/,耶末，《思》雅爾慕特
JRMWT=/,耶末，《思》雅爾慕特
JRP>L/,伊利毗勒，《思》依爾培耳
JRQ/,綠葉；綠色植物；青菜
JRQ<M/,約干，《思》約爾刻罕
JRQ=/,吐唾沫，吐口水
JRQRQ/,發綠；黃綠色
JRQWN/,蒼白；臉色發白
JRQWN=/,美‧耶昆，《思》默雅爾孔
JRQ[,吐唾沫，吐口水
JRV[,（為某事）迅速地前進；魯莽地行動
JRW>L/,耶魯伊勒，《思》耶魯耳
JRWCLM/,耶路撒冷
JRWQ/,綠色（葉子，植物）；青綠之物
JRWX/,耶羅亞，《思》雅洛亞
JRX</,耶哈，《思》雅爾哈
JRX=/,月亮
JRXM/,耶羅罕
JRXM>L/,耶拉篾，《思》耶辣默耳
JRXM>LJ/,耶拉篾的，耶拉篾人，《思》耶辣默耳人
JSD/,開始
JSKH/,亦迦，《思》依色加
JSK[,擦
JSMKJHW/,伊斯瑪基雅，《思》依斯瑪基雅
JSP[,添加；增加
JSR[,懲戒，懲罰，懲治；管教
JSWD/,基礎；地基
JSWDH/,基礎
JTD/,橛子；釘子
JTJR/,雅提珥，《思》雅提爾
JTLH/,伊提拉，《思》依特拉
