strong	sense	gloss	count	share
H6850	1	chirp	3	0.75
H6851	1	willow	1	1.0
H6852	1	leave	1	1.0
H6853	1	birds	4	1.0
H6854	1	frogs	13	1.0
H6856	1	nails	1	0.5
H6858	1	capital	1	1.0
H6861	1	sack	1	1.0
H6862	1	foes	96	0.941
H6862	2	narrow	2	0.02
H6862	3	anguish	2	0.02
H6864	1	flint	3	1.0
H6866	1	scorching	2	1.0
H6867	1	scar	2	1.0
H6869	1	trouble	71	1.0
H6872	1	bag	9	1.0
H6873	1	shouts aloud	2	1.0
H6875	1	balm	6	1.0
H6877	1	stronghold	4	1.0
H6878	1	need	1	1.0
H6879	1	leprous	20	1.0
H6880	1	hornets	3	1.0
H6883	1	leprous	35	1.0
H6884	1	refined	16	0.485
H6884	2	goldsmith	10	0.303
H6884	3	flawless	4	0.121
H6884	4	refiner’s	2	0.061
H6885	1	goldsmiths	1	1.0
H6887	1	distressed	36	0.507
H6887	2	besiege	9	0.127
H6887	3	small	9	0.127
H6887	5	wrapped up	3	0.042
H6887	6	mended	3	0.042
H6887	4	frustrated	3	0.042
H6887	8	bound	2	0.028
H6887	9	shortened	2	0.028
H6887	7	in labor	2	0.028
H6892	1	vomit	1	1.0
H6893	1	desert owl	5	1.0
H6894	1	kab	1	1.0
H6895	1	curse	13	0.929
H6896	1	belly	2	1.0
H6898	1	tent	1	1.0
H6899	1	collection	1	1.0
H6900	1	tomb	10	0.714
H6900	2	burial	4	0.286
H6901	1	accept	8	0.615
H6901	3	opposite	2	0.154
H6901	2	adopted	2	0.154
H6902	1	receive	3	1.0
H6903	1	because	14	0.483
H6903	2	for	5	0.172
H6903	3	in front of	3	0.103
H6903	4	of	2	0.069
H6903	5	because of	2	0.069
H6904	1	battering rams	1	1.0
H6906	1	robbing	6	1.0
H6907	1	dregs	2	1.0
H6908	1	gather	125	0.984
H6908	2	grow	2	0.016
H6910	1	gathers	1	1.0
H6912	1	buried	133	1.0
H6913	1	grave	58	0.866
H6913	2	burial	9	0.134
H6915	1	bowed	15	1.0
H6916	1	cassia	2	1.0
H6917	1	ancient	1	1.0
H6918	1	holy	70	0.603
H6918	2	Holy	46	0.397
H6919	1	kindled	5	1.0
H6920	1	fever	2	1.0
H6921	1	east	58	0.841
H6921	2	east wind	11	0.159
H6922	1	holy	13	1.0
H6923	1	confronted	10	0.385
H6923	2	meet	7	0.269
H6923	3	come before	6	0.231
H6923	4	in front	2	0.077
H6924	1	east	28	0.459
H6924	2	old	25	0.41
H6924	4	ancient	2	0.033
H6924	5	gone by	2	0.033
H6924	3	before	2	0.033
H6926	1	east	4	1.0
H6927	1	former state	4	0.667
H6928	1	before of	1	0.5
H6930	1	eastern	1	1.0
H6931	1	eastern	5	0.5
H6931	2	former	4	0.4
H6933	1	first	3	1.0
H6936	1	crown of ~ head	10	0.909
H6937	1	mourning	9	0.529
H6937	2	darken	6	0.353
H6937	3	grew black	2	0.118
H6940	1	blackness	1	1.0
H6942	1	consecrate	140	0.819
H6942	2	show ~ holy	18	0.105
H6942	3	prepare	6	0.035
H6942	4	set apart	4	0.023
H6944	1	holy	230	0.49
H6944	2	sanctuary	100	0.213
H6944	3	holy ones	64	0.136
H6944	4	holy things	38	0.081
H6944	5	holy	27	0.058
H6944	6	votive gifts	10	0.021
H6945	1	male cult prostitutes	6	0.545
H6945	2	cult prostitute	5	0.455
H6949	1	set on edge	3	0.75
H6950	1	assembled	39	1.0
H6951	1	assembly	123	1.0
H6952	1	assembly	2	1.0
H6953	1	teacher	7	1.0
H6957	1	line	25	1.0
H6959	1	helmet	2	1.0
H6960	1	wait	46	0.939
H6960	2	wait	2	0.041
H6962	1	loathe	7	0.875
H6963	1	voice	481	0.951
H6963	2	thunder	13	0.026
H6963	3	proclamation	7	0.014
H6963	4	noise	2	0.004
H6965	1	got up	337	0.537
H6965	2	raise up	66	0.105
H6965	3	arose	59	0.094
H6965	4	stand	36	0.057
H6965	5	set up	32	0.051
H6965	6	establish	27	0.043
H6965	7	fulfill	22	0.035
H6965	8	confirm	17	0.027
H6965	9	rose	5	0.008
H6965	10	set	4	0.006
H6965	11	endure	4	0.006
H6965	12	deeded	3	0.005
H6965	13	lift up	3	0.005
H6965	17	help up	2	0.003
H6965	15	change	2	0.003
H6965	14	set	2	0.003
H6965	16	do	2	0.003
H6966	1	set up	19	0.543
H6966	2	arise	8	0.229
H6966	3	stood	6	0.171
H6967	1	high	36	0.8
H6967	2	height	6	0.133
H6967	3	tallest	2	0.044
H6969	1	chant	7	0.875
H6971	1	apes	2	1.0
H6972	1	tear ~ apart	2	1.0
H6973	1	loathe	5	0.625
H6973	2	came to dread	3	0.375
H6974	1	awake	19	0.864
H6974	2	rouse	3	0.136
H6975	1	thorns	12	1.0
H6977	1	hair	2	1.0
H6979	1	dug	5	0.833
H6980	1	web	2	1.0
H6982	1	log	4	0.8
H6983	1	set a trap	1	1.0
H6985	1	very	1	1.0
H6986	1	destruction	4	1.0
H6988	1	incense	1	1.0
H6991	1	slay	3	1.0
H6992	1	killed	7	1.0
H6993	1	slaughter	1	1.0
H6994	1	small	3	0.75
H6995	1	little finger	2	1.0
H6996	1	small	66	0.653
H6996	2	youngest	30	0.297
H6996	3	younger	4	0.04
H6998	1	cut down	3	0.6
H6998	2	pluck	2	0.4
H6999	1	burn	114	1.0
H7000	1	enclosed	1	1.0
H7001	1	problems	2	0.667
H7002	1	incense	1	1.0
H7004	1	incense	60	1.0
H7006	1	vomit	7	0.583
H7006	2	vomit	3	0.25
H7006	3	vomit ~ up	2	0.167
H7007	1	summer	1	1.0
H7008	1	smoke	4	1.0
H7009	1	adversaries	1	1.0
H7010	1	ordinance	2	1.0
H7011	1	restored	2	1.0
H7012	1	rise	1	1.0
H7013	1	spear	1	1.0
H7015	1	lament	18	1.0
H7019	1	summer	11	0.55
H7019	2	summer fruit	9	0.45
H7020	1	outermost	4	1.0
H7021	1	plant	5	1.0
H7022	1	disgrace	1	1.0
H7023	1	wall	71	0.959
H7023	2	wall	2	0.027
H7030	1	lyre	4	1.0
H7031	1	swift	13	1.0
H7032	1	sound	7	1.0
H7033	1	roasted	3	0.75
H7034	1	degraded	5	0.833
H7036	1	shame	17	1.0
H7037	1	cauldron	2	1.0
H7038	1	stunted	1	1.0
H7039	1	roasted grain	6	1.0
H7043	1	curse	40	0.488
H7043	3	lighten	10	0.122
H7043	2	lightly esteemed	9	0.11
H7043	4	swifter	5	0.061
H7043	5	became contemptible	3	0.037
H7043	6	humbled	3	0.037
H7043	9	subsided	2	0.024
H7043	10	blaspheming	2	0.024
H7043	8	easy	2	0.024
H7043	11	moved to and fro	2	0.024
H7043	7	one not being serious	2	0.024
H7044	1	burnished	2	1.0
H7045	1	curse	33	1.0
H7046	1	jeered	4	1.0
H7047	1	derision	3	1.0
H7048	1	mockery	1	1.0
H7049	1	sling out	5	0.714
H7049	2	sling	2	0.286
H7050	1	hangings	21	0.955
H7051	1	slingers	1	1.0
H7052	1	miserable	1	1.0
H7053	1	forks	1	1.0
H7054	1	standing grain	10	1.0
H7057	1	nettles	3	1.0
H7058	1	flour	14	1.0
H7059	1	shriveled ~ up	2	1.0
H7060	1	rot away	2	1.0
H7061	1	he shall take	3	1.0
H7062	1	handful of	3	0.75
H7064	1	nest	12	0.923
H7065	1	envied	13	0.382
H7065	2	jealous	10	0.294
H7065	3	made ~ jealous	6	0.176
H7065	4	be zealous	5	0.147
H7066	1	buy	1	1.0
H7067	1	jealous	6	1.0
H7068	1	jealousy	33	0.767
H7068	2	zeal	10	0.233
H7069	1	buy	58	0.69
H7069	2	get	12	0.143
H7069	3	buyer	6	0.071
H7069	6	maker	2	0.024
H7069	4	created	2	0.024
H7069	5	recover	2	0.024
H7070	1	reed	29	0.468
H7070	2	branches	24	0.387
H7070	3	cane	5	0.081
H7070	4	stalk	2	0.032
H7072	1	jealous	2	1.0
H7075	1	goods	9	0.9
H7076	1	cinnamon	3	1.0
H7077	1	build ~ nests	5	1.0
H7078	1	ends of	1	1.0
H7080	1	diviners	17	0.85
H7080	2	practice divination	3	0.15
H7081	1	divination	10	0.909
H7082	1	cut off	1	1.0
H7083	1	writing case	3	1.0
H7085	1	tattoo	1	1.0
H7086	1	plate	17	1.0
H7087	1	congealed	3	0.75
H7088	1	rolled up	1	1.0
H7089	1	anguish	1	1.0
H7090	1	hedgehog	3	1.0
H7091	1	owl	1	1.0
H7092	1	shut	5	0.714
H7092	2	gathered up	2	0.286
H7093	1	end	63	0.955
H7093	2	farthest	2	0.03
H7094	2	cut off	1	0.5
H7095	1	shape	2	0.667
H7096	1	cutting off	3	0.6
H7096	2	scraped off	2	0.4
H7097	1	end	63	0.649
H7097	2	edge	20	0.206
H7097	3	edge	6	0.062
H7097	5	last	2	0.021
H7097	7	among	2	0.021
H7097	4	ends	2	0.021
H7097	6	mouth	2	0.021
H7098	1	ends	30	0.857
H7098	2	ranks	3	0.086
H7099	1	ends	3	1.0
H7100	1	dill	3	1.0
H7101	1	rulers	12	1.0
H7102	1	cassia	1	1.0
H7105	1	harvest	53	0.981
H7106	1	corners	4	1.0
H7107	1	angry	28	0.824
H7107	2	provoked ~ towrath	5	0.147
H7108	1	furious	1	1.0
H7109	1	wrath	1	1.0
H7110	1	wrath	27	0.931
H7110	2	anger	2	0.069
H7111	1	splintered	1	1.0
H7112	1	cut off	9	0.643
H7112	2	clip the hair	3	0.214
H7112	3	cut in pieces	2	0.143
H7113	1	chop off	1	1.0
H7114	1	reap	41	0.837
H7114	2	short	5	0.102
H7114	3	cut short	3	0.061
H7115	1	shortness of	1	1.0
H7116	1	shorn	2	0.4
H7116	2	short	2	0.4
H7117	1	end	4	0.571
H7117	2	end of	2	0.286
H7118	1	end	2	0.667
H7119	1	cold	2	1.0
H7120	1	cold	1	1.0
H7121	1	called	587	0.801
H7121	2	proclaim	52	0.071
H7121	3	read	38	0.052
H7121	4	cry out	24	0.033
H7121	5	call	8	0.011
H7121	6	he called	5	0.007
H7121	7	guests	4	0.005
H7121	8	summoned	4	0.005
H7121	9	gave	3	0.004
H7121	10	mentioned	3	0.004
H7121	11	perpetuated	2	0.003
H7121	12	bestow	2	0.003
H7122	1	meet	121	0.877
H7122	2	happened	11	0.08
H7122	3	by chance	2	0.014
H7123	1	read	7	0.636
H7123	2	cried	3	0.273
H7124	1	partridge	2	1.0
H7126	1	present	119	0.425
H7126	2	bring	40	0.143
H7126	3	come forward	30	0.107
H7126	4	come near	27	0.096
H7126	5	approach	23	0.082
H7126	6	draw near	15	0.054
H7126	7	near	9	0.032
H7126	8	come	6	0.021
H7126	9	come near	4	0.014
H7126	10	join	3	0.011
H7127	1	approached	5	0.556
H7127	2	offer ~ sacrifices	3	0.333
H7128	1	battle	9	1.0
H7129	1	war	1	1.0
H7130	1	midst	165	0.733
H7130	2	midst	30	0.133
H7130	3	entrails	21	0.093
H7130	4	self of	4	0.018
H7130	5	midst	3	0.013
H7130	6	bellies	2	0.009
H7131	1	near	8	0.667
H7131	2	drawing near	2	0.167
H7131	3	closer	2	0.167
H7132	1	near	2	1.0
H7133	1	offering	82	1.0
H7134	1	axes	5	1.0
H7135	1	cold	5	1.0
H7136	1	happened	17	0.63
H7136	2	met	6	0.222
H7136	3	grant ~ success	2	0.074
H7137	1	emission	1	1.0
H7138	1	near	55	0.714
H7138	2	nearest	6	0.078
H7138	3	relatives	5	0.065
H7138	4	neighbor	3	0.039
H7138	5	at hand	3	0.039
H7139	1	shave ~ head	3	0.6
H7139	2	they must shave	2	0.4
H7140	1	ice	5	0.714
H7140	2	cold	2	0.286
H7142	1	baldhead	3	1.0
H7144	1	baldness	10	0.909
H7146	1	bald head	3	0.75
H7147	1	hostility	7	1.0
H7148	1	chosen	2	1.0
H7149	1	city	9	1.0
H7150	1	message	1	1.0
H7151	1	city	29	1.0
H7159	1	cover	2	1.0
H7160	1	shone	3	0.75
H7161	1	horns	74	0.987
H7162	1	horn	14	1.0
H7164	1	stoops	2	1.0
H7165	1	clasps	10	1.0
H7166	1	ankles	2	1.0
H7167	1	tore	60	0.952
H7167	2	cuts out	2	0.032
H7168	1	pieces	3	0.75
H7169	1	wink	3	0.6
H7170	1	pieces of	2	1.0
H7171	1	gadfly	1	1.0
H7172	1	floor	8	1.0
H7175	1	frames	50	0.98
H7176	1	city	5	1.0
H7179	1	stubble	16	1.0
H7180	1	cucumbers	1	1.0
H7181	1	listen	46	1.0
H7182	2	paid attention	2	0.5
H7182	1	diligently	2	0.5
H7183	1	attentive	5	1.0
H7184	1	pitchers	4	1.0
H7185	1	stiffened	12	0.429
H7185	2	harden	5	0.179
H7185	3	heavy	4	0.143
H7185	5	difficult	3	0.107
H7185	4	hard	3	0.107
H7186	1	stiff of	11	0.306
H7186	2	hard	10	0.278
H7186	3	harshly	9	0.25
H7186	4	fierce	3	0.083
H7186	5	harsh	2	0.056
H7187	1	surety	2	1.0
H7188	1	deals cruelly with	2	1.0
H7189	1	bow	2	1.0
H7190	1	stubbornness	1	1.0
H7192	1	pieces of money	3	1.0
H7193	1	scales	8	1.0
H7194	1	conspired	24	0.545
H7194	2	bind	11	0.25
H7194	3	bind	3	0.068
H7194	4	stronger	2	0.045
H7194	5	bound up	2	0.045
H7195	1	conspiracy	12	0.75
H7195	2	treason	4	0.25
H7196	1	sashes	2	1.0
H7197	1	gathering	6	0.75
H7197	2	gather ~ together	2	0.25
H7198	1	bow	69	0.908
H7198	2	bow	5	0.066
H7199	1	bow	1	1.0
H7200	1	see	938	0.722
H7200	2	looked	109	0.084
H7200	3	see	81	0.062
H7200	4	appeared	65	0.05
H7200	5	show	57	0.044
H7200	6	ones seeing of	9	0.007
H7200	7	regard	6	0.005
H7200	10	paid ~ attention	5	0.004
H7200	9	look for	5	0.004
H7200	8	find	5	0.004
H7200	11	met	4	0.003
H7200	13	provide	3	0.002
H7200	12	pay attention	3	0.002
H7200	14	fear	2	0.002
H7201	1	red kite	1	1.0
H7202	1	look	1	1.0
H7203	1	seer	12	1.0
H7207	1	see	1	1.0
H7209	1	mirror	1	1.0
H7210	1	sees	2	0.5
H7213	1	raised up	1	1.0
H7214	1	wild ox	9	1.0
H7215	1	coral	2	1.0
H7217	1	head	13	0.929
H7218	1	head	412	0.691
H7218	2	top	75	0.126
H7218	3	chief	58	0.097
H7218	4	companies	13	0.022
H7218	5	beginning	12	0.02
H7218	6	census of	8	0.013
H7218	8	finest	3	0.005
H7218	9	commanders	3	0.005
H7218	7	first	3	0.005
H7218	12	full	2	0.003
H7218	11	ends	2	0.003
H7218	10	leader	2	0.003
H7218	13	sum	2	0.003
H7219	1	poison	10	0.833
H7219	2	poisonous	2	0.167
H7221	1	before	1	1.0
H7222	1	top	1	1.0
H7223	1	first	135	0.742
H7223	2	former	41	0.225
H7223	3	chief officials	3	0.016
H7223	4	beginning	2	0.011
H7225	1	beginning	19	0.373
H7225	2	first	14	0.275
H7225	3	firstfruits	11	0.216
H7225	4	best	5	0.098
H7225	5	mainstay	2	0.039
H7227	1	many	251	0.573
H7227	2	great	96	0.219
H7227	3	numerous	44	0.1
H7227	4	abounding	16	0.037
H7227	5	great	8	0.018
H7227	7	mighty	5	0.011
H7227	6	greatly	5	0.011
H7227	9	plenty	2	0.005
H7227	8	abundantly	2	0.005
H7227	11	often	2	0.005
H7227	12	heavily	2	0.005
H7227	10	full	2	0.005
H7228	1	archers	3	1.0
H7229	1	great	18	0.783
H7229	2	chief	4	0.174
H7230	1	many	79	0.52
H7230	2	abundance	34	0.224
H7230	3	great	19	0.125
H7230	4	greatness	10	0.066
H7230	5	larger	3	0.02
H7230	6	multitude	2	0.013
H7230	8	long	2	0.013
H7230	7	all	2	0.013
H7231	1	many	19	0.864
H7232	2	shot	1	0.5
H7234	1	spread	1	1.0
H7235	1	multiply	125	0.71
H7235	2	much	21	0.119
H7235	3	many	5	0.028
H7235	6	long	3	0.017
H7235	4	multiplied	3	0.017
H7235	5	greater	3	0.017
H7235	7	had many	3	0.017
H7235	8	great	2	0.011
H7235	9	made ~ great	2	0.011
H7235	11	grow up	2	0.011
H7235	10	reared	2	0.011
H7236	1	grew large	5	0.833
H7238	1	greatness	5	1.0
H7241	1	showers	6	1.0
H7242	1	chain	2	1.0
H7246	1	well-mixed	3	1.0
H7248	1	high	4	1.0
H7249	1	chief	5	1.0
H7250	1	sexual relations	3	1.0
H7251	1	square	12	1.0
H7252	1	lying down	1	1.0
H7253	1	sides	5	0.714
H7253	2	fourth	2	0.286
H7255	1	fourth part	2	1.0
H7256	1	fourth	4	1.0
H7257	1	lie down	21	0.7
H7257	2	lying	7	0.233
H7257	3	crouching	2	0.067
H7258	1	resting place	4	1.0
H7261	1	nobles	8	1.0
H7262	1	field commander	24	1.0
H7263	1	clods	2	1.0
H7264	1	tremble	29	0.707
H7264	2	raging	8	0.195
H7264	3	disturbed	3	0.073
H7265	1	angered	1	1.0
H7266	1	rage	1	1.0
H7267	1	turmoil	4	0.571
H7267	2	thunder	2	0.286
H7268	1	trembling	1	1.0
H7269	1	trembling	1	1.0
H7270	1	spy out	12	0.462
H7270	2	spies	11	0.423
H7270	3	slandered	2	0.077
H7271	1	feet	7	1.0
H7272	1	feet	215	0.874
H7272	2	feet of	11	0.045
H7272	3	feet of	6	0.024
H7272	4	times	4	0.016
H7272	5	legs	3	0.012
H7272	6	pace	2	0.008
H7272	8	big toes	2	0.008
H7273	1	foot soldiers	10	0.833
H7273	2	on foot	2	0.167
H7275	1	stone	16	1.0
H7277	1	throng	1	1.0
H7279	1	grumbled	3	1.0
H7280	1	find ~ ease	4	0.308
H7280	2	moment	4	0.308
H7280	3	stirs up	3	0.231
H7280	4	hardens	2	0.154
H7281	1	moment	17	0.773
H7281	2	moments	4	0.182
H7282	1	quiet	1	1.0
H7283	1	conspire	1	1.0
H7284	1	came by agreement	3	1.0
H7285	1	throng	2	1.0
H7286	1	subdues	3	0.75
H7287	1	rule	22	0.88
H7287	2	rule	2	0.08
H7289	1	cloak	2	1.0
H7290	1	lying fast asleep	7	1.0
H7291	1	pursued	141	0.986
H7292	1	increased	3	0.75
H7294	1	rahab	6	1.0
H7295	1	proud	1	1.0
H7296	1	span	1	1.0
H7297	1	afraid	1	1.0
H7298	1	troughs	4	1.0
H7299	1	appearance	2	1.0
H7300	1	grow restless	4	1.0
H7301	1	water ~ abundantly	6	0.429
H7301	2	satisfy	5	0.357
H7301	3	gives water	2	0.143
H7302	1	watered	3	1.0
H7304	1	relieved	3	1.0
H7305	1	space	1	0.5
H7306	1	smell	8	0.727
H7307	1	spirit	220	0.582
H7307	2	wind	108	0.286
H7307	3	breath	35	0.093
H7307	4	side	7	0.019
H7307	5	anger	3	0.008
H7307	6	courage	2	0.005
H7307	7	air	2	0.005
H7308	1	spirit	9	0.818
H7308	2	wind	2	0.182
H7309	1	relief	2	1.0
H7310	1	overflows	1	0.5
H7311	1	exalted	57	0.298
H7311	2	lift up	21	0.11
H7311	3	high	18	0.094
H7311	4	raised	15	0.079
H7311	5	contributed	12	0.063
H7311	6	present	12	0.063
H7311	7	haughty	10	0.052
H7311	8	remove	8	0.042
H7311	9	tall	6	0.031
H7311	10	exalt	6	0.031
H7311	11	take up	5	0.026
H7311	12	rose up	4	0.021
H7311	13	lifts	3	0.016
H7311	16	set ~ up	2	0.01
H7311	15	higher	2	0.01
H7311	14	brought ~ up	2	0.01
H7312	1	haughty	5	0.833
H7313	1	exalted	4	1.0
H7314	1	height	5	1.0
H7315	1	high	1	1.0
H7318	1	extolled	2	1.0
H7321	1	shout	22	0.5
H7321	2	shout joyfully	14	0.318
H7321	3	sound an alarm	5	0.114
H7321	4	shout in triumph	3	0.068
H7322	1	tremble	1	1.0
H7323	1	run	74	0.718
H7323	2	guards	15	0.146
H7323	3	couriers	9	0.087
H7323	4	quickly brought	2	0.019
H7323	5	chase	2	0.019
H7324	1	draw	8	0.421
H7324	2	empty	5	0.263
H7324	3	pour out	4	0.211
H7325	1	secretes	1	1.0
H7326	1	poor	23	0.958
H7328	1	mystery	9	1.0
H7329	1	grow lean	1	0.5
H7330	1	poor	2	1.0
H7332	1	wasting disease	2	0.667
H7333	1	prince	1	1.0
H7334	1	waste away	2	1.0
H7335	1	flash	1	1.0
H7336	1	rulers	6	1.0
H7337	1	enlarges	14	0.56
H7337	2	made room	6	0.24
H7337	3	open ~ wide	3	0.12
H7337	4	wide	2	0.08
H7338	1	broad place	1	0.5
H7339	1	square	43	1.0
H7341	1	width	95	0.941
H7341	2	breadth	3	0.03
H7341	3	thickness	3	0.03
H7342	1	broad	15	0.714
H7342	2	arrogant	3	0.143
H7342	3	broad	2	0.095
H7347	1	millstones	5	1.0
H7349	1	compassionate	13	1.0
H7350	1	far	49	0.576
H7350	2	distance	24	0.282
H7350	3	far	4	0.047
H7350	4	long ago	3	0.035
H7350	6	great while to come	2	0.024
H7350	5	long ago	2	0.024
H7351	1	rafters	1	1.0
H7352	1	away	1	1.0
H7353	1	ewes	3	0.75
H7355	1	have compassion on	46	0.979
H7356	1	compassion	38	0.974
H7358	1	womb	27	0.9
H7358	2	birth	3	0.1
H7359	1	mercy	1	1.0
H7360	1	carrion vulture	2	1.0
H7361	1	girl	2	1.0
H7362	1	compassionate	1	1.0
H7363	1	hovering	2	0.667
H7364	1	wash	70	0.972
H7364	2	cleansed	2	0.028
H7365	1	trusted	1	1.0
H7366	1	washing of	2	1.0
H7367	1	washing	2	1.0
H7368	1	far	34	0.596
H7368	2	far off	15	0.263
H7368	6	put ~ faraway	2	0.035
H7368	5	far away	2	0.035
H7368	4	far away	2	0.035
H7368	3	extended	2	0.035
H7369	1	far from	1	1.0
H7370	1	overflows	1	1.0
H7371	1	shovel	1	1.0
H7372	1	wet	1	1.0
H7373	1	well-watered plant	1	1.0
H7374	1	panic	1	1.0
H7375	1	renewed	1	1.0
H7376	1	dashed to pieces	5	0.833
H7377	1	moisture	1	1.0
H7378	1	contend	42	0.627
H7378	2	plead	18	0.269
H7378	3	rebuked	4	0.06
H7378	4	quarrel	2	0.03
H7379	1	strife	24	0.393
H7379	2	cause	18	0.295
H7379	3	dispute	15	0.246
H7379	4	complaint	3	0.049
H7381	1	aroma	57	0.983
H7382	1	smell	1	1.0
H7383	1	grain	2	1.0
H7385	1	vain	5	0.417
H7385	3	in vain	2	0.167
H7385	2	empty	2	0.167
H7385	4	nothing	2	0.167
H7386	1	empty	8	0.571
H7386	2	worthless	6	0.429
H7388	2	saliva	1	0.5
H7389	1	poverty	7	1.0
H7390	1	tender	7	0.438
H7390	2	refined	6	0.375
H7390	3	faint of	3	0.188
H7391	1	gentle	1	1.0
H7392	1	ride	57	0.731
H7392	2	rider	14	0.179
H7392	3	lay	5	0.064
H7392	4	carried ~ ina chariot	2	0.026
H7393	1	chariots	116	0.975
H7393	2	upper millstone	3	0.025
H7395	1	driver of ~ chariot	2	0.667
H7396	1	riding	1	1.0
H7398	1	chariot	1	1.0
H7399	1	possessions	28	1.0
H7400	1	slander	6	1.0
H7401	1	lose	6	0.75
H7401	2	softer	2	0.25
H7402	1	merchants	17	1.0
H7404	1	trade	3	0.75
H7405	1	tie	2	1.0
H7406	1	rough places	1	1.0
H7407	1	plots	1	1.0
H7408	1	acquired	5	1.0
H7409	1	swift steeds	4	1.0
H7411	1	deceived	10	0.833
H7411	2	hurled	2	0.167
H7412	1	thrown	10	0.833
H7412	2	impose	2	0.167
H7413	1	high place	4	1.0
H7415	1	maggots	7	1.0
H7416	1	pomegranates	32	1.0
H7419	1	carcass	1	1.0
H7420	1	spears	15	1.0
H7423	1	deceit	8	0.533
H7423	2	lazy	5	0.333
H7423	3	faulty	2	0.133
H7424	1	stud	1	1.0
H7426	1	rose	4	0.8
H7427	1	majesty	1	1.0
H7429	1	trampled	19	1.0
H7430	1	moves	17	1.0
H7431	1	creeping things	17	1.0
H7438	1	songs	1	1.0
H7439	1	rattles	1	1.0
H7440	1	singing	21	0.636
H7440	2	cry	12	0.364
H7442	1	sing for joy	45	0.833
H7442	2	sing aloud	6	0.111
H7442	3	calls out	3	0.056
H7443	1	ostrich	1	1.0
H7445	1	joyful shout	3	0.75
H7447	1	drops	2	1.0
H7448	1	bridle	4	1.0
H7450	1	moisten	1	1.0
H7451	1	evil	421	0.632
H7451	2	disaster	161	0.242
H7451	3	harm	29	0.044
H7451	5	ones ugly of	9	0.014
H7451	4	wrong	9	0.014
H7451	6	grievous	8	0.012
H7451	7	trouble	7	0.011
H7451	10	evil	5	0.008
H7451	8	sad	5	0.008
H7451	9	ruin	5	0.008
H7451	12	hardship	2	0.003
H7451	11	serious	2	0.003
H7452	1	shouted	2	0.667
H7453	1	neighbor	101	0.543
H7453	2	friend	51	0.274
H7453	3	another	29	0.156
H7453	5	opponent	2	0.011
H7453	4	lovers	2	0.011
H7454	1	thoughts	2	1.0
H7455	1	evil	12	0.632
H7455	2	bad	4	0.211
H7455	3	sadness	2	0.105
H7456	1	hungry	13	1.0
H7457	1	hungry	20	1.0
H7458	1	famine	94	0.931
H7458	2	hunger	7	0.069
H7459	1	famine	3	1.0
H7460	1	trembling	3	1.0
H7461	1	trembling	6	1.0
H7462	1	feed	74	0.813
H7462	2	keeping	10	0.11
H7462	3	feeds on	6	0.066
H7463	1	friend	3	1.0
H7464	1	companions	3	1.0
H7468	1	neighbor	6	1.0
H7469	1	chasing	7	1.0
H7470	1	decision	2	1.0
H7471	1	pasture-fed	1	1.0
H7473	1	shepherds	82	0.988
H7474	1	darling	9	1.0
H7475	1	chasing	3	1.0
H7476	1	thoughts	6	1.0
H7477	1	brandished	1	1.0
H7478	1	reeling	1	1.0
H7479	1	veils	1	1.0
H7481	1	thundered	12	0.923
H7482	1	thunder	6	1.0
H7483	1	mane	1	1.0
H7487	1	prospering	1	1.0
H7488	1	green	19	0.95
H7489	1	evildoers	21	0.202
H7489	2	do evil	16	0.154
H7489	3	displeased	13	0.125
H7489	4	brought trouble	7	0.067
H7489	5	do ~ harm	6	0.058
H7489	7	act ~ wickedly	5	0.048
H7489	8	sad	5	0.048
H7489	6	afflicted	5	0.048
H7489	9	deal worse	4	0.038
H7489	10	do ~ harm	4	0.038
H7489	13	she will be evil	3	0.029
H7489	11	hurt	3	0.029
H7489	12	went ill	3	0.029
H7489	15	do evil	2	0.019
H7489	16	do wrong	2	0.019
H7489	14	consumed	2	0.019
H7490	1	smashes	2	1.0
H7491	1	shower	5	1.0
H7492	1	shattered	2	1.0
H7493	1	shake	30	1.0
H7494	1	earthquake	10	0.588
H7494	2	rattle	3	0.176
H7494	3	fierceness	2	0.118
H7494	4	battle	2	0.118
H7495	1	healed	60	0.896
H7495	2	physicians	5	0.075
H7495	3	repaired	2	0.03
H7496	1	dead	8	1.0
H7499	1	medicine	3	1.0
H7500	1	healing	1	1.0
H7502	1	spread	2	0.667
H7503	1	feeble	13	0.283
H7503	2	leave	7	0.152
H7503	3	lazy	5	0.109
H7503	4	let ~ go	4	0.087
H7503	5	withdraw	3	0.065
H7503	7	let ~ alone	2	0.043
H7503	8	abandon	2	0.043
H7503	9	grant	2	0.043
H7503	6	lowered	2	0.043
H7504	1	weak	4	1.0
H7507	1	back	1	1.0
H7510	1	feeble	1	1.0
H7512	1	trampled	2	1.0
H7513	1	rafts	1	1.0
H7514	1	leaning	1	1.0
H7515	1	muddied	3	0.6
H7516	1	mire	1	1.0
H7517	1	stalls	1	1.0
H7518	1	bars	1	1.0
H7519	1	speed forth	1	1.0
H7520	1	look with envy	1	1.0
H7521	1	accept	29	0.518
H7521	2	pleased	25	0.446
H7522	1	favor	35	0.625
H7522	2	will	16	0.286
H7522	3	delight	5	0.089
H7523	1	manslayer	33	0.702
H7523	2	murder	10	0.213
H7523	3	killed	4	0.085
H7524	1	shattering	2	1.0
H7527	1	pierce	1	1.0
H7528	1	inlaid	1	1.0
