strong	sense	gloss	count	share
G3954	1	boldness	13	0.419
G3954	2	boldness	6	0.194
G3954	3	plainly	5	0.161
G3954	4	publicly	3	0.097
G3954	5	publicly	2	0.065
G3955	1	speaking boldly	6	0.667
G3956	1	all	882	0.728
G3956	2	every	145	0.12
G3956	3	everyone	112	0.092
G3956	4	everything	36	0.03
G3956	5	any	11	0.009
G3956	6	any	9	0.007
G3956	7	all	6	0.005
G3956	9	all	3	0.002
G3956	8	everything	3	0.002
G3956	10	all	2	0.002
G3957	1	Passover	28	1.0
G3958	1	suffer	37	0.974
G3959	1	Patara	1	1.0
G3960	1	I will strike	9	0.9
G3961	1	tread	5	1.0
G3962	1	Father	398	0.997
G3964	1	for murderers of fathers	1	1.0
G3965	1	family	3	1.0
G3966	1	patriarchs	3	1.0
G3967	1	fathers	1	1.0
G3968	1	hometown	6	0.75
G3968	2	hometown	2	0.25
G3970	1	handed down from [your] fathers	1	1.0
G3971	1	our fathers	3	1.0
G3972	1	Paul	152	0.993
G3973	1	He left off	9	0.6
G3973	2	they ceased	6	0.4
G3975	1	Has grown dull	2	1.0
G3976	1	shackles	3	1.0
G3977	1	level	1	1.0
G3978	1	go on foot	1	1.0
G3980	1	obey	3	0.75
G3981	1	persuasive	1	1.0
G3982	1	I am persuaded	21	0.438
G3982	2	trusting	6	0.125
G3982	3	are persuaded [that	4	0.083
G3982	5	am confident	4	0.083
G3982	4	being persuaded about	3	0.062
G3982	6	were persuaded	2	0.042
G3982	7	having gained	2	0.042
G3982	8	kept persuading	2	0.042
G3983	1	He was hungry	19	0.826
G3983	2	hungering	4	0.174
G3984	2	attempt	1	0.5
G3985	1	testing	23	0.59
G3985	2	be tempted	12	0.308
G3985	4	one] tempting	2	0.051
G3985	3	they were attempting	2	0.051
G3986	1	temptation	11	0.524
G3986	2	trials	7	0.333
G3986	3	testing	3	0.143
G3987	1	they were attempting	1	1.0
G3988	1	persuasion [is	1	1.0
G3989	1	depth	1	0.5
G3991	1	fifth	4	1.0
G3992	1	having sent	74	0.974
G3992	2	Put forth	2	0.026
G3993	1	poor	1	1.0
G3994	1	mother-in-law	5	1.0
G3995	1	father-in-law	1	1.0
G3996	1	mourning	9	1.0
G3997	1	mourning	5	1.0
G3998	1	poor	1	1.0
G4000	1	five thousand	6	1.0
G4001	1	five hundred	2	1.0
G4002	1	five	1	1.0
G4003	1	fifteenth	1	1.0
G4005	1	Pentecost	3	1.0
G4006	1	confidence	5	0.833
G4009	1	ends	4	1.0
G4010	1	Pergamum	2	1.0
G4012	1	concerning	4	0.8
G4013	1	He was going	2	0.333
G4013	2	He was going	2	0.333
G4014	1	is taken away	2	0.5
G4015	2	flashed around	1	0.5
G4016	1	having been clothed with	17	0.739
G4016	2	having cast	2	0.087
G4017	1	having looked around	6	0.857
G4018	1	a covering	1	0.5
G4019	1	bound about	1	1.0
G4020	1	being busybodies	1	1.0
G4021	1	magic arts	1	0.5
G4022	1	itinerant	3	1.0
G4023	1	laid hold	1	0.5
G4024	1	having girded	3	0.5
G4024	2	he will gird himself	2	0.333
G4025	1	putting around	1	1.0
G4026	2	standing around	2	0.5
G4026	1	avoid	2	0.5
G4027	1	scum	1	1.0
G4028	1	cover up	2	0.667
G4029	1	is hung	1	0.25
G4030	1	helmet	2	1.0
G4031	1	control	1	1.0
G4032	1	hid	1	1.0
G4033	1	they will surround	1	1.0
G4034	1	shone around	2	1.0
G4035	1	remaining	2	1.0
G4036	1	Very sorrowful	4	1.0
G4037	1	await	1	1.0
G4039	1	dwelling around	1	1.0
G4040	1	neighbors	1	1.0
G4041	1	specially chosen	1	1.0
G4042	1	passage	1	1.0
G4043	1	walk	86	0.945
G4043	2	walk	3	0.033
G4044	1	have pierced	1	1.0
G4045	2	fell among	1	0.333
G4046	2	save	1	0.333
G4047	1	obtaining	3	0.6
G4047	2	acquired possession	2	0.4
G4048	1	having torn off	1	1.0
G4049	1	was distracted	1	1.0
G4050	1	abundance	3	0.75
G4051	1	abundance	5	1.0
G4052	1	abound	23	0.59
G4052	2	being over and above	5	0.128
G4052	3	may abound	4	0.103
G4052	4	he will be in abundance	3	0.077
G4053	1	more excellent	7	0.368
G4053	2	more abundant	5	0.263
G4053	3	more abundant	4	0.211
G4053	4	by more abundant	2	0.105
G4057	1	more abundantly	1	1.0
G4058	1	doves	6	0.6
G4058	2	dove	3	0.3
G4059	1	circumcise	17	1.0
G4060	1	having put [it] on	4	0.5
G4060	2	placed around	2	0.25
G4061	1	circumcision	35	1.0
G4062	1	turns [you	1	1.0
G4063	1	they ran around	1	1.0
G4064	1	carrying around	2	0.667
G4065	1	let despise	1	1.0
G4066	1	surrounding region	8	0.889
G4067	1	refuse	1	1.0
G4068	1	is boastful	1	1.0
G4071	1	birds	14	1.0
G4072	1	flying	5	1.0
G4073	1	rock	15	1.0
G4075	1	rocky places	4	1.0
G4076	1	rue	1	1.0
G4077	1	springs	7	0.7
G4077	2	well	3	0.3
G4078	1	has pitched	1	1.0
G4079	1	rudders	2	1.0
G4080	1	in how large	1	0.5
G4081	1	clay	6	1.0
G4082	1	bag	6	1.0
G4083	1	cubits	4	1.0
G4084	1	seize	10	0.833
G4084	2	they caught	2	0.167
G4085	1	pressed down	1	1.0
G4086	1	persuasive speech	1	1.0
G4087	1	be harsh	4	1.0
G4088	1	bitterness	4	1.0
G4089	1	bitter	2	1.0
G4092	1	become inflamed	1	1.0
G4093	1	writing tablet	1	1.0
G4094	1	platter	4	1.0
G4095	1	drink	70	0.986
G4096	1	fatness	1	1.0
G4097	1	have been sold	9	1.0
G4098	1	fell	87	0.967
G4098	2	fail	2	0.022
G4100	1	believing	225	0.966
G4100	2	have been entrusted	7	0.03
G4101	1	pure	2	1.0
G4102	1	faith	235	0.992
G4103	1	faithful	47	0.723
G4103	2	believing	9	0.138
G4103	3	Trustworthy [is	6	0.092
G4103	4	faithful	2	0.031
G4104	1	have been assured of	1	1.0
G4105	1	mislead	29	0.744
G4105	2	going astray	6	0.154
G4105	3	going astray	2	0.051
G4106	1	error	7	0.7
G4106	2	deception	2	0.2
G4107	1	wandering	1	1.0
G4108	1	deceiver	4	0.8
G4109	1	tablets	3	1.0
G4110	1	thing formed	1	1.0
G4111	1	having formed [it	1	0.5
G4112	1	with fabricated	1	1.0
G4113	1	streets	9	1.0
G4114	1	breadth	2	1.0
G4115	1	They broaden	3	1.0
G4116	1	wide [is	1	1.0
G4118	1	most	3	0.75
G4119	1	more	39	0.709
G4119	2	greater	6	0.109
G4119	4	further	3	0.055
G4119	3	majority	3	0.055
G4119	5	longer	2	0.036
G4120	1	having twisted together	2	0.667
G4121	1	might abound	3	0.333
G4121	2	abounding	3	0.333
G4122	1	we have exploited	3	0.6
G4123	1	covetous	4	1.0
G4124	1	covetousness	8	0.8
G4125	1	side	4	1.0
G4126	1	sailing	6	1.0
G4127	1	plagues	12	0.571
G4127	2	wounds	3	0.143
G4127	3	wound	3	0.143
G4127	4	beatings	2	0.095
G4128	1	multitude	28	0.903
G4128	2	multitude	2	0.065
G4129	1	be multiplied	9	0.75
G4129	2	is to be multiplied	3	0.25
G4130	1	were filled	19	0.792
G4130	2	were fulfilled	3	0.125
G4130	3	were fulfilled	2	0.083
G4131	1	striker	2	1.0
G4132	1	flood	1	1.0
G4134	1	full	16	1.0
G4135	2	having been accomplished	2	0.333
G4135	1	having been fully assured	2	0.333
G4136	1	full assurance	3	1.0
G4137	1	might be fulfilled	37	0.44
G4137	2	being filled	24	0.286
G4137	3	is fulfilled	10	0.119
G4137	4	accomplish	7	0.083
G4137	5	having been passed	3	0.036
G4138	1	fullness	12	0.706
G4138	3	patch	2	0.118
G4138	2	full	2	0.118
G4140	1	indulgence	1	1.0
G4141	1	was struck	1	1.0
G4142	1	boat	5	1.0
G4143	1	boat	44	0.667
G4143	2	ship	22	0.333
G4144	1	voyage	3	1.0
G4145	1	rich	28	1.0
G4147	1	be rich	11	0.917
G4148	1	you have been enriched	3	1.0
G4149	1	riches	13	0.591
G4149	2	riches	9	0.409
G4150	1	were washing	3	1.0
G4151	1	Spirit	356	0.986
G4151	3	wind	2	0.006
G4151	2	breath	2	0.006
G4152	1	spiritual	26	1.0
G4154	1	blew	6	0.857
G4155	2	he was throttling [him	1	0.5
G4156	1	from what is strangled	2	1.0
G4157	1	a wind	1	0.5
G4158	1	the feet	1	1.0
G4159	1	from where	1	1.0
G4160	1	do	336	0.604
G4160	2	make	115	0.207
G4160	3	producing	16	0.029
G4160	4	did	15	0.027
G4160	5	doing	9	0.016
G4160	7	practicing	8	0.014
G4160	6	practicing	7	0.013
G4160	8	made	7	0.013
G4160	9	Having continued	5	0.009
G4160	10	I will keep	4	0.007
G4160	13	He appointed	3	0.005
G4160	14	having shown	3	0.005
G4160	11	Make	3	0.005
G4160	12	did	3	0.005
G4160	20	do	2	0.004
G4160	16	has performed	2	0.004
G4160	18	shall execute	2	0.004
G4160	21	they will put	2	0.004
G4160	19	having made	2	0.004
G4160	17	they began to make	2	0.004
G4160	15	make	2	0.004
G4161	1	things made	1	0.5
G4162	1	work	1	1.0
G4163	1	doer	5	0.833
G4164	1	various	7	0.778
G4165	1	will shepherd	9	0.818
G4166	1	shepherd	18	1.0
G4167	1	flock	5	1.0
G4168	1	flock	5	1.0
G4170	1	wrangle	4	0.571
G4170	2	make war	3	0.429
G4171	1	war	14	0.778
G4171	2	battle	4	0.222
G4172	1	city	159	0.988
G4173	1	city authorities	2	1.0
G4174	1	citizenship	2	1.0
G4175	1	citizenship	1	1.0
G4176	1	-	1	0.5
G4177	1	citizens	3	0.75
G4179	1	hundredfold	2	1.0
G4180	1	many words	1	1.0
G4182	1	manifold	1	1.0
G4183	1	many	214	0.608
G4183	2	much	61	0.173
G4183	3	great	31	0.088
G4183	4	great	23	0.065
G4183	5	greatly	9	0.026
G4183	6	much	3	0.009
G4183	9	is] plentiful	2	0.006
G4183	7	much	2	0.006
G4183	8	late	2	0.006
G4184	1	full of compassion	1	1.0
G4185	1	great price	2	0.667
G4186	2	very precious	1	0.333
G4188	1	drink	2	1.0
G4189	1	wickedness	6	0.857
G4190	1	evil	68	0.895
G4190	2	evil	5	0.066
G4190	3	evil	2	0.026
G4192	1	distress	3	0.75
G4193	1	Pontus	1	1.0
G4197	1	progress	1	0.5
G4198	1	go	109	0.722
G4198	2	going	24	0.159
G4198	3	journeying	7	0.046
G4198	6	they went away	2	0.013
G4198	4	walking	2	0.013
G4198	7	go	2	0.013
G4198	5	I go	2	0.013
G4199	1	having ravaged	3	1.0
G4200	1	means of gain	2	1.0
G4202	1	sexual immorality	24	1.0
G4203	1	commit sexual immorality	7	0.875
G4204	1	prostitute	12	1.0
G4205	1	sexually immoral	8	0.8
G4205	2	fornicator	2	0.2
G4207	1	afar off	1	1.0
G4209	1	purple	4	1.0
G4210	1	purple	4	1.0
G4211	1	seller of purple	1	1.0
G4213	1	drink	3	1.0
G4215	1	river	17	1.0
G4216	1	carried away by a flood	1	1.0
G4217	1	what	6	0.857
G4218	1	ever	9	0.529
G4218	3	ever	4	0.235
G4218	2	ever	3	0.176
G4221	1	cup	31	1.0
G4222	1	shall give to drink	6	0.4
G4222	2	watering	4	0.267
G4222	3	gave to drink	3	0.2
G4224	1	carousing	1	1.0
G4225	1	about	1	1.0
G4228	1	feet	89	1.0
G4229	1	things	5	0.455
G4229	2	matter	4	0.364
G4230	1	affairs	1	1.0
G4231	1	Do business	1	1.0
G4232	1	Praetorium	8	1.0
G4234	1	deeds	3	0.5
G4234	2	deeds	2	0.333
G4236	1	and] gentleness	1	1.0
G4237	1	groups	2	1.0
G4238	1	do	19	0.5
G4238	2	practicing	14	0.368
G4238	4	collect	2	0.053
G4238	3	you acted	2	0.053
G4239	1	gentle	4	1.0
G4240	1	gentleness	11	1.0
G4241	2	Becoming	3	0.5
G4241	1	are consistent with	3	0.5
G4242	1	embassy	2	1.0
G4243	1	we are ambassadors	1	0.5
G4244	1	elderhood	2	0.667
G4245	1	elders	58	0.935
G4245	2	elder	4	0.065
G4246	1	old man	2	0.667
G4247	1	aged [women	1	1.0
G4248	1	headlong	1	1.0
G4254	1	go before	10	0.5
G4254	3	go before	2	0.1
G4254	4	going before	2	0.1
G4254	2	bring forth	2	0.1
G4255	1	he purposes	1	1.0
G4256	1	We have already charged	1	1.0
G4257	1	you heard of before	1	1.0
G4258	1	having before sinned	2	1.0
G4259	1	porch	1	1.0
G4260	1	advanced	3	0.6
G4260	2	having gone on	2	0.4
G4261	2	they sprout	1	0.5
G4262	1	Sheep Gate	1	1.0
G4263	1	sheep	38	1.0
G4264	1	having been urged on	1	1.0
G4265	1	having planned	1	1.0
G4267	1	He foreknew	2	0.4
G4268	1	foreknowledge	2	1.0
G4269	2	parents	1	0.5
G4270	1	was written in the past	2	0.5
G4271	1	manifest	3	1.0
G4272	1	has first given	1	1.0
G4273	1	betrayer	2	0.667
G4274	1	forerunner	1	1.0
G4276	1	having first trusted	1	1.0
G4278	1	he had begun	2	1.0
G4279	2	He promised beforehand	1	0.5
G4281	1	having gone ahead	3	0.333
G4281	2	having gone forward	2	0.222
G4282	1	He prepared beforehand	2	1.0
G4283	1	foretold the gospel	1	1.0
G4284	1	Are we better	1	1.0
G4285	1	esteeming	1	1.0
G4286	1	purpose	7	0.583
G4286	2	presentation	3	0.25
G4287	1	time appointed	1	1.0
G4288	1	readiness	5	1.0
G4289	1	is] willing	2	0.667
G4291	2	leading	2	0.25
G4291	1	managing	2	0.25
G4291	3	be devoted to	2	0.25
G4292	1	provoking	1	1.0
G4293	2	He foretold	1	0.5
G4294	1	should complete beforehand	1	1.0
G4295	1	lying before	2	0.5
G4296	1	having proclaimed	1	1.0
G4297	1	progress	3	1.0
G4298	1	is nearly over	4	0.667
G4299	1	prejudice	1	1.0
G4300	1	having been confirmed beforehand	1	1.0
G4301	1	She came beforehand	1	0.333
G4302	1	I have before said	6	0.4
G4302	2	I have foretold [it	4	0.267
G4302	3	having been spoken beforehand	3	0.2
G4303	1	testifying beforehand	1	1.0
G4304	1	premeditate	1	1.0
G4305	1	be anxious beforehand	1	1.0
G4306	2	providing	1	0.333
G4307	1	foresight	1	0.5
G4308	1	Having foreseen	3	0.75
G4309	1	He predestined [to be	5	1.0
G4310	1	having previously suffered	1	1.0
G4311	1	having been sent forward	4	0.444
G4311	2	They accompanied	2	0.222
G4312	1	rash	2	1.0
G4313	1	you will go	1	0.5
G4314	1	to	12	0.857
G4315	1	day before Sabbath	1	1.0
G4316	1	having been designated	1	1.0
G4317	1	Bring	3	0.6
G4317	2	was brought	2	0.4
G4318	1	access	3	1.0
G4319	1	beggar	3	1.0
G4320	1	come up	1	1.0
G4322	1	completely filling up	2	1.0
G4323	2	I consulted	1	0.5
G4324	1	having further threatened [them	1	1.0
G4325	1	you might expend	1	1.0
G4326	1	as needing	1	1.0
G4327	1	waiting for	6	0.429
G4327	2	receives	3	0.214
G4327	3	await	3	0.214
G4328	1	he does expect	7	0.438
G4328	2	expecting	4	0.25
G4328	3	are we to look for	2	0.125
G4328	4	watching	2	0.125
G4329	1	expectation	2	1.0
G4330	1	permitting	1	1.0
G4332	1	attending	1	1.0
G4333	1	has produced	1	1.0
G4334	1	came	40	0.465
G4334	2	having come	28	0.326
G4334	3	came	17	0.198
G4335	1	prayers	35	0.972
G4336	1	pray	85	0.988
G4337	1	Take heed	12	0.5
G4337	2	beware	6	0.25
G4337	3	giving heed	2	0.083
G4338	1	having nailed	1	1.0
G4339	1	convert	4	1.0
G4340	1	temporary	3	0.75
G4341	1	having called to [Him	19	0.655
G4341	2	having called near	4	0.138
G4341	3	having called to [Him	4	0.138
G4342	1	steadfastly continuing	4	0.4
G4342	2	being constant	2	0.2
G4343	1	perseverance	1	1.0
G4344	1	cushion	1	1.0
G4345	1	joined themselves	1	1.0
G4346	1	partiality	1	1.0
G4347	1	were joined	2	1.0
G4348	2	stumbling	2	0.333
G4348	1	stumbling	2	0.333
G4348	3	any] stumbling block	2	0.333
G4349	1	obstacle	1	1.0
G4350	1	he stumbles	5	0.833
G4351	1	having rolled	2	1.0
G4352	1	worship	54	0.931
G4352	2	fell on his knees	3	0.052
G4353	1	worshipers	1	1.0
G4354	1	speaking	2	1.0
G4355	1	receive	5	0.417
G4355	3	having taken aside	2	0.167
G4355	2	having taken to [them	2	0.167
G4355	4	they took to [them	2	0.167
G4356	1	acceptance	1	1.0
G4357	1	they continue	3	0.429
G4357	2	continue	2	0.286
G4358	1	drew to shore	1	1.0
G4359	1	you owe also	1	1.0
G4360	1	I was angry	2	1.0
G4361	1	hungry	1	1.0
G4362	1	having crucified	1	1.0
G4363	1	were falling down before	4	0.5
G4363	2	fell at	2	0.25
G4364	1	appeared	1	1.0
G4365	1	come up	1	1.0
G4366	1	burst upon	2	1.0
G4367	1	commanded	7	1.0
G4368	1	patroness	1	1.0
G4369	1	add	12	0.706
G4369	2	he proceeded	3	0.176
G4370	1	having run up	2	0.667
G4372	1	new	1	1.0
G4374	1	offer	29	0.63
G4374	2	they brought	16	0.348
G4375	1	lovely	1	1.0
G4376	1	offering	7	0.778
G4376	2	offerings	2	0.222
G4377	1	called	3	0.429
G4377	2	calling out	2	0.286
G4378	1	sprinkling	1	1.0
G4379	1	do touch	1	1.0
G4380	1	you show partiality	1	1.0
G4381	1	One who shows partiality	1	1.0
G4382	1	partiality	4	1.0
G4383	1	face	50	0.667
G4383	2	presence	10	0.133
G4383	3	appearance	6	0.08
G4383	4	face	3	0.04
G4383	5	persons	2	0.027
G4385	1	he stretched forward	1	1.0
G4386	1	before	1	0.5
G4387	1	former	1	1.0
G4388	1	I purposed	2	0.667
G4389	1	having encouraged [him	1	1.0
G4390	2	having run	1	0.5
G4391	1	previously it had been that	2	1.0
G4392	2	as a pretext	2	0.333
G4392	1	under pretense	2	0.333
G4393	1	brings forth	2	1.0
G4394	1	prophecy	19	1.0
G4395	1	prophesying	26	1.0
G4396	1	prophets	142	1.0
G4397	1	prophetic	2	1.0
G4398	1	prophetess	2	1.0
G4399	1	anticipated	1	1.0
G4400	1	having been appointed	3	1.0
G4401	1	having been chosen beforehand	1	1.0
G4403	1	stern	3	1.0
G4405	1	Morning	2	1.0
G4406	1	early	1	1.0
G4407	1	morning	2	1.0
G4408	1	bow	2	1.0
G4409	1	holding preeminence	1	1.0
G4410	1	first seats	4	1.0
G4411	1	first places	5	1.0
G4413	1	first	74	0.841
G4413	2	leading	8	0.091
G4413	3	before	2	0.023
G4413	4	foremost	2	0.023
G4414	1	leader	1	1.0
G4415	1	birthright	1	1.0
G4416	1	firstborn	8	1.0
G4417	1	did they stumble	5	1.0
G4418	1	heel	1	1.0
G4419	1	pinnacle	2	1.0
G4420	1	wings	5	1.0
G4421	1	birds	1	1.0
G4422	2	be terrified	1	0.5
G4423	1	consternation	1	1.0
G4425	1	winnowing fork [is	2	1.0
G4426	1	being frightened	1	1.0
G4427	1	spittle	1	1.0
G4428	1	having rolled up	1	1.0
G4429	1	having spit	3	1.0
G4430	1	body	7	1.0
G4431	1	fall	2	1.0
G4432	1	poverty	3	1.0
G4433	1	He became poor	1	1.0
G4434	1	poor	31	0.969
G4435	1	carefully	1	1.0
G4436	1	Python	1	1.0
G4437	3	often	1	0.333
G4438	1	I fight	1	1.0
G4439	1	gate	10	1.0
G4440	1	gates	18	1.0
G4441	1	he was inquiring	10	0.909
G4442	1	fire	70	1.0
G4443	1	fire	2	1.0
G4444	1	tower	3	1.0
G4445	1	fevering	2	1.0
G4446	1	fever	6	1.0
G4447	1	fiery	1	1.0
G4448	1	burn with passion	2	0.333
G4449	1	is red	2	1.0
G4450	1	bright red	2	1.0
G4451	1	burning	2	0.667
G4453	1	selling	21	1.0
G4454	1	colt	12	1.0
G4456	1	were hardened	5	1.0
G4457	1	hardness	3	1.0
G4459	1	How	2	0.667
G4461	1	Rabbi	15	1.0
G4462	1	Rabboni	2	1.0
G4463	1	they be beaten with rods	2	1.0
G4464	2	staff	5	0.417
G4464	1	rod	5	0.417
G4464	3	scepter	2	0.167
G4465	1	officers	2	1.0
G4467	1	crime	1	1.0
G4468	1	craft	1	1.0
G4469	1	Raca	1	1.0
G4470	1	cloth	2	1.0
G4472	1	he sprinkled	4	0.8
G4473	1	sprinkling	2	1.0
G4474	1	shall strike	2	1.0
G4475	1	with the palms	3	1.0
G4476	1	a needle	3	1.0
G4479	1	Rebecca	1	1.0
G4480	1	chariots	1	1.0
G4482	1	will flow	1	1.0
G4485	1	ruin	1	1.0
G4486	2	it throws down	2	0.5
G4487	1	words	60	0.896
G4487	2	words	3	0.045
G4487	3	word	3	0.045
G4489	1	orator	1	1.0
G4491	1	root	17	1.0
G4492	1	being rooted	2	1.0
G4493	1	twinkling	1	1.0
G4494	1	being tossed by the wind	1	1.0
G4495	1	casting off	1	1.0
G4496	1	having cast down	3	0.429
G4496	2	having thrown	2	0.286
G4501	1	sword	7	1.0
G4505	1	street	3	0.75
G4506	1	deliver	12	0.706
G4506	2	Delivering	5	0.294
G4507	1	filthiness	1	1.0
G4508	2	shabby	1	0.5
G4509	1	the] filth	1	1.0
G4510	1	let him be filthy	1	1.0
G4511	1	flux	3	1.0
G4512	1	wrinkle	1	1.0
G4514	1	Romans	12	1.0
G4517	1	Farewell	1	1.0
G4518	1	sabachthani	2	1.0
G4519	1	Hosts	2	1.0
G4520	1	Sabbath rest	1	1.0
G4521	1	Sabbath	59	0.868
G4521	2	week	9	0.132
G4522	1	dragnet	1	1.0
G4525	1	be moved	1	1.0
G4526	1	sackcloth	4	1.0
G4527	1	Sala	1	1.0
G4528	1	Shealtiel	1	1.0
G4531	1	will be shaken	13	0.867
G4535	1	rolling surge	1	1.0
G4536	1	trumpet	11	1.0
G4537	1	sounded [his] trumpet	10	0.833
G4538	1	trumpeters	1	1.0
G4547	1	sandals	2	1.0
G4548	1	boards	1	1.0
G4550	1	bad	7	0.875
G4552	1	sapphire	1	1.0
G4553	1	basket	1	1.0
G4556	1	sardius	2	1.0
G4557	1	sardonyx	1	1.0
G4559	1	fleshly	4	0.571
G4559	2	material things	2	0.286
G4560	1	fleshly	3	0.75
G4561	1	flesh	141	0.993
G4563	1	swept	2	1.0
G4564	1	Sarah	1	1.0
G4567	1	Satan	36	1.0
G4568	1	measures	2	1.0
G4570	1	is quenched	3	0.5
G4572	1	Yourself	2	1.0
G4573	1	reverenced	1	1.0
G4574	1	objects of worship	2	1.0
G4575	1	Emperor's	3	1.0
G4576	1	worshipping	10	1.0
G4577	1	in chains	1	1.0
G4578	1	earthquake	13	0.929
G4579	1	was stirred	5	1.0
G4582	1	moon	9	1.0
G4583	1	he is epileptic	1	1.0
G4585	1	finest flour	1	1.0
G4586	1	must be] dignified	3	0.75
G4587	1	dignity	3	1.0
G4591	1	signifying	3	0.5
G4591	2	he signified	2	0.333
G4592	1	sign	74	1.0
G4593	1	take note	1	1.0
G4594	1	today	1	1.0
G4595	1	have rotted	1	1.0
G4596	1	silk	1	1.0
G4597	1	moth	3	1.0
G4598	1	moth-eaten	1	1.0
G4599	3	will strengthen	1	1.0
G4600	1	cheek	2	1.0
G4601	1	were silent	7	0.7
G4602	1	silence	2	1.0
G4603	1	iron	5	1.0
G4604	1	iron	1	1.0
G4606	1	Sidon	2	1.0
G4607	1	Assassins	1	1.0
G4610	1	Silvanus	1	1.0
G4612	1	aprons	1	1.0
G4613	1	Simon	1	1.0
G4615	1	mustard	5	1.0
G4616	1	linen cloth	4	0.667
G4616	2	linen cloth	2	0.333
G4617	1	sift	1	1.0
G4618	1	fattened	3	1.0
G4619	1	fatlings	1	1.0
G4620	1	measure of food	1	1.0
G4621	1	wheat	12	0.857
G4621	2	grain	2	0.143
G4623	1	they were silent	4	0.4
G4623	2	silent	3	0.3
G4623	3	they should be silent	2	0.2
G4624	1	should cause to stumble	11	0.379
G4624	2	will fall away	8	0.276
G4624	3	shall fall away	6	0.207
G4624	4	causes to stumble	2	0.069
G4625	1	causes of sin	9	0.6
G4625	2	offense	2	0.133
G4625	3	stumbling block	2	0.133
G4626	1	dug	3	1.0
G4627	1	lifeboat	3	1.0
G4628	1	legs	3	1.0
G4629	1	coverings	1	1.0
G4631	1	tackle	1	1.0
G4632	1	vessel	12	0.522
G4632	2	vessel	3	0.13
G4632	3	goods	2	0.087
G4633	1	tabernacle	15	0.75
G4633	2	tabernacle	5	0.25
G4634	1	Booths	1	1.0
G4635	1	tentmakers	1	1.0
G4636	1	tent	2	1.0
G4637	1	dwelt	3	0.75
G4638	1	tabernacle	2	0.667
G4639	1	shadow	6	0.857
G4640	1	leaped	3	1.0
G4641	1	hardness of heart	3	1.0
G4642	1	hard	4	1.0
G4643	1	hardness	1	1.0
G4644	1	Stiff-necked	1	1.0
G4645	1	harden	6	1.0
G4646	1	crooked	3	0.75
G4647	1	thorn	1	1.0
G4648	2	watch out for	2	0.333
G4648	1	are looking at	2	0.333
G4649	1	goal	1	1.0
G4650	1	scatters	5	1.0
G4651	1	scorpions	5	1.0
G4652	1	full of darkness	2	0.667
G4653	1	darkness	15	0.882
G4653	2	darkness	2	0.118
G4654	1	will be darkened	5	1.0
G4655	1	darkness	30	1.0
G4656	1	being darkened	3	1.0
G4657	1	rubbish	1	1.0
G4659	1	gloomy	1	0.5
G4660	1	trouble you	2	0.5
G4661	1	plunder	1	1.0
G4662	1	eaten by worms	1	1.0
G4663	1	worm	1	1.0
G4664	1	emerald	1	1.0
G4665	1	emerald	1	1.0
G4666	1	myrrh	2	1.0
G4669	1	having been mixed with myrrh	1	1.0
G4673	1	bier	1	1.0
G4676	1	piece of cloth	2	0.5
G4678	1	wisdom	49	1.0
G4679	2	cleverly devised	1	1.0
G4680	1	wise	19	1.0
G4682	1	having thrown into convulsions	2	0.667
G4683	1	wrapped in swaddling cloths	2	1.0
G4684	2	living in self-indulgence	1	0.5
G4685	1	having drawn	2	1.0
G4686	1	cohort	7	1.0
G4687	1	sowing	46	0.885
G4687	2	sowing	6	0.115
G4688	1	executioner	1	1.0
G4689	1	I am being poured out as a drink offering	1	0.5
G4690	1	seed	35	0.795
G4690	2	seed	9	0.205
G4691	1	babbler	1	1.0
G4692	1	having hurried	2	0.333
G4692	2	he was hastened	2	0.333
G4693	1	den	3	0.5
G4693	2	caves	3	0.5
G4694	1	hidden reefs	1	1.0
G4695	2	defiling	1	1.0
G4696	1	spot	2	1.0
G4697	1	was moved with compassion	9	0.75
G4697	2	Having been moved with compassion	2	0.167
G4698	1	heart	5	0.455
G4698	2	affections	5	0.455
G4699	1	sponge	3	1.0
G4700	1	ashes	3	1.0
G4701	1	seed	1	1.0
G4702	1	grainfields	3	1.0
G4703	1	seed	5	1.0
G4704	1	be diligent	6	0.545
G4704	2	Be diligent	3	0.273
G4704	3	I was eager	2	0.182
G4705	1	very earnest	2	1.0
G4710	1	earnestness	9	0.75
G4710	2	haste	2	0.167
G4711	1	baskets	5	1.0
G4712	1	stadia	5	1.0
G4713	1	was the] jar	1	1.0
G4714	1	dissension	4	0.444
G4714	2	insurrection	3	0.333
G4715	1	four-drachma coin	1	1.0
G4716	1	cross	27	1.0
G4717	1	Crucify	46	1.0
G4718	1	grapes	3	1.0
G4719	1	heads of grain	4	0.8
G4721	1	roof	3	1.0
G4722	1	enduring	3	0.75
G4723	1	barren	4	1.0
G4724	1	avoiding	2	1.0
G4725	1	wreaths	1	1.0
G4726	2	groans	1	0.5
G4727	1	we groan	4	0.667
G4728	1	narrow	3	1.0
G4729	1	you are restrained	2	0.667
G4730	1	distress	4	1.0
G4731	1	firm	2	0.667
G4732	1	were strengthened	3	1.0
G4733	1	firmness	1	1.0
G4734	1	Stephanas	1	1.0
G4735	1	crown	18	1.0
G4737	1	he is crowned	3	1.0
G4738	2	breast	2	0.5
G4738	1	bosom	2	0.5
G4739	1	stand firm	8	0.727
