# multi-word expressions (M1): target phrase -> original lexeme(s); lang=ind; from bcv-commons/lexeme-alignments; content+same-testament, count>=2. CC0
surface	strongs	lexemes	kind	confidence	count	methods
menaati hukum taurat	G3551	grc:3551	fertility	1.0	8	eflomal
menaburkan abu	H0665	hbo:0665	fertility	1.0	4	eflomal
menahan sebagian	G3557	grc:3557	fertility	1.0	4	eflomal;gloss
menajamkan mata bajak beliung	H0855	hbo:0855	fertility	1.0	2	eflomal
menajiskan diri	H2930	hbo:2930	fertility	1.0	29	eflomal;gloss
menajiskan dirimu	H2930	hbo:2930	fertility	1.0	14	eflomal;gloss
menajiskan dirinya	H2930	hbo:2930	fertility	1.0	2	gloss
menakut nakuti	H3372	hbo:3372	fertility	1.0	3	eflomal
menampung darah	H1818	hbo:1818	fertility	1.0	3	eflomal
menampung darahnya	H1818	hbo:1818	fertility	1.0	2	eflomal
menanggung kesalahan	H5771	hbo:5771	fertility	1.0	2	eflomal
menangis sedu	H1065	hbo:1065	fertility	1.0	2	eflomal
menangislah hai	H3213	hbo:3213	fertility	1.0	4	eflomal
menangkapmu simson	H8123	hbo:8123	fertility	1.0	2	eflomal
menantu menantumu	H3618	hbo:3618	fertility	1.0	2	eflomal
menantu perempuannya	H3618	hbo:3618	fertility	1.0	2	eflomal
menara hananel	H4026	hbo:4026	fertility	1.0	3	eflomal
menara menara	H6438,H4026	hbo:6438,hbo:4026	phrasal	1.0	7	eflomal;gloss
menara sikem	H4026	hbo:4026b	fertility	1.0	3	eflomal
menarik jala	G1350	grc:1350	fertility	1.0	3	eflomal
menarik kembali	H7725	hbo:7725	fertility	1.0	2	eflomal
menariknya kembali	H7725	hbo:7725	fertility	1.0	2	eflomal
mencabik cabik	H2963	hbo:2963	fertility	1.0	12	eflomal;gloss
mencari cara	G2212	grc:2212	fertility	1.0	4	eflomal
mencari cari	H1245	hbo:1245	fertility	1.0	2	eflomal
mencari petunjuk	H1875	hbo:1875	fertility	1.0	5	eflomal
mencelupkan mangkuk	G5165	grc:5165	fertility	1.0	2	eflomal
menceraikan istrinya	G0630	grc:630	fertility	1.0	3	eflomal
menceritakan kejadian	G0518	grc:518	fertility	1.0	3	eflomal
menceritakan mimpinya	H2472	hbo:2472	fertility	1.0	2	eflomal
menceritakan perumpamaan	G3850	grc:3850	fertility	1.0	5	eflomal
mencerminkan kemuliaan	G1391	grc:1391	fertility	1.0	3	eflomal
mencerminkan sifat sifat	H1823	hbo:1823	fertility	1.0	6	eflomal;gloss
mencinta cinta	H0160	hbo:0160	fertility	1.0	3	eflomal
mencuci pakaiannya	H3526	hbo:3526	fertility	1.0	2	eflomal
mencukur habis	H1548	hbo:1548	fertility	1.0	2	eflomal
mencukur rambut	H7144	hbo:7144	fertility	1.0	4	eflomal;gloss
mencukur rambutmu	H7144	hbo:7144	fertility	1.0	2	eflomal
mendapat bagian	H2506	hbo:2506	fertility	1.0	2	eflomal
mendapat untung kilogram	G2770	grc:2770	fertility	1.0	4	eflomal;gloss
mendatangkan hukuman	G2917	grc:2917	fertility	1.0	2	eflomal
mendatangkan singa	H0738	hbo:0738a	fertility	1.0	2	eflomal
mendatangkan wabah	H1698	hbo:1698	fertility	1.0	4	eflomal;gloss
mendengar ajaran	G0191	grc:191	fertility	1.0	8	eflomal
mendengar doa	H8085	hbo:8085	fertility	1.0	3	eflomal
mendengar jawaban	G0191	grc:191	fertility	1.0	4	eflomal
mendengar jawabannya	G0191	grc:191	fertility	1.0	2	eflomal
mendengar jeritan	H2201	hbo:2201	fertility	1.0	2	gloss
mendengar langsung	G0191	grc:191	fertility	1.0	3	eflomal
mendengar pengajaran	G0191	grc:191	fertility	1.0	8	eflomal
mendengar tentang	G0191	grc:191	fertility	1.0	3	eflomal
mendengarkan ajaran	G0191	grc:191	fertility	1.0	9	eflomal
menderita penyakit kulit menular	H6879	hbo:6879	fertility	1.0	2	eflomal
mendiami negeri	H0776	hbo:0776	fertility	1.0	2	eflomal
mendiami rumah	G3624	grc:3624	fertility	1.0	2	eflomal
mendirikan kembali	H1129	hbo:1129	fertility	1.0	3	eflomal
mendirikan kerajaan	G0932	grc:932	fertility	1.0	16	eflomal
mendirikan patung dewi asyera	H0842	hbo:0842	fertility	1.0	3	eflomal
mendirikan sebuah	H1129	hbo:1129	fertility	1.0	2	eflomal
menduduki negeri	H3423	hbo:3423	fertility	1.0	8	eflomal
menebus kesalahan	H0817	hbo:0817	fertility	1.0	3	gloss
meneguhkan perjanjian	H1285	hbo:1285	fertility	1.0	2	eflomal
menerima melayani	G1209	grc:1209	fertility	1.0	3	eflomal
menerima uang suap	H7810	hbo:7810	fertility	1.0	2	eflomal
menerima upah	G3408	grc:3408	fertility	1.0	4	eflomal
menerima warisan	H5159	hbo:5159	fertility	1.0	2	eflomal
menerobos barisan	H1234	hbo:1234	fertility	1.0	2	eflomal
menerus berbuat dosa	G0264	grc:264	fertility	1.0	4	eflomal
mengabulkan doa	H6279	hbo:6279	fertility	1.0	4	eflomal;gloss
mengadakan perjanjian	H1285	hbo:1285	fertility	1.0	10	eflomal
mengadakan pesta	H4960	hbo:4960	fertility	1.0	6	eflomal
mengadakan pesta pengguntingan bulu domba	H1494	hbo:1494	fertility	1.0	2	eflomal
mengadili perkara perkara	H8199	hbo:8199	fertility	1.0	2	eflomal
mengajar tentang	G2980	grc:2980	fertility	1.0	2	eflomal
mengajukan pertanyaan	G1905	grc:1905	fertility	1.0	2	eflomal
mengaku kenal	G0533	grc:533	fertility	1.0	2	eflomal
mengaku ngaku bernubuat	H5012	hbo:5012	fertility	1.0	2	eflomal
mengalahkan musuh	H0341	hbo:0341	fertility	1.0	2	eflomal
mengalahkan musuhmu	H0341	hbo:0341	fertility	1.0	2	eflomal
mengalami akhir mengerikan	H1091	hbo:1091	fertility	1.0	2	eflomal
mengalami bencana	H7451	hbo:7451b	fertility	1.0	2	eflomal
mengalami kematian	G2288	grc:2288	fertility	1.0	4	eflomal
mengalami malapetaka	H7451	hbo:7451b	fertility	1.0	2	eflomal
mengalami penderitaan	G2347	grc:2347	fertility	1.0	2	eflomal
mengalir ke	H3381	hbo:3381	fertility	1.0	2	eflomal
mengalirkan sungai	H5104	hbo:5104	fertility	1.0	2	eflomal
mengambil jaminan utang	H2254	hbo:2254	fertility	1.0	2	eflomal
mengampuni dosa dosa	H5545	hbo:5545	fertility	1.0	2	eflomal
mengandalkan kekuatan	H0982	hbo:0982	fertility	1.0	3	eflomal
menganggap dirinya bijak	H2450	hbo:2450	fertility	1.0	3	eflomal
mengangkat menyeberangi sungai	H5674	hbo:5674	fertility	1.0	2	eflomal
mengangkat tandunya	G0142	grc:142	fertility	1.0	3	gloss
mengangkat tinggi	H8573	hbo:8573	fertility	1.0	3	gloss
mengangkatnya tinggi	H8573	hbo:8573	fertility	1.0	4	gloss
mengangkatnya tinggi sebagai persembahan khusus	H8573	hbo:8573	fertility	1.0	4	eflomal
mengasihani kita	G1656	grc:1656	fertility	1.0	6	eflomal;gloss
mengatakan kepada	G3004	grc:3004	fertility	1.0	3	eflomal
mengayunkan sabitnya	G1407	grc:1407	fertility	1.0	4	eflomal;gloss
mengeluarkan cairan	H2100	hbo:2100	fertility	1.0	7	eflomal
mengembalikan kemakmuran	H7622	hbo:7622	fertility	1.0	4	eflomal
mengembalikannya ruangan	H8372	hbo:8372	fertility	1.0	2	eflomal
mengenakan kain kabung	H8242	hbo:8242	fertility	1.0	3	eflomal
mengenakan tahanan	H3608	hbo:3608	fertility	1.0	2	eflomal
mengenal allah	H6189	hbo:6189	fertility	1.0	7	eflomal
mengendalikan diri	G4998	grc:4998	fertility	1.0	4	eflomal;gloss
mengepalai kerabatnya	H0251	hbo:0251	fertility	1.0	2	eflomal
mengeraskan hatinya	H3820	hbo:3820	fertility	1.0	6	eflomal
mengetuk maka	G2925	grc:2925	fertility	1.0	2	eflomal
mengetuk ngetuk	G2925	grc:2925	fertility	1.0	2	eflomal
menggagalkan rencana	H6098	hbo:6098	fertility	1.0	3	eflomal
menggantung mordekai	H4782	hbo:4782	fertility	1.0	2	eflomal
menggeleng gelengkan	G2795	grc:2795	fertility	1.0	4	eflomal;gloss
menggeliat geliat	H0947	hbo:0947	fertility	1.0	4	eflomal;gloss
menggembalakan kawanan	H7462	hbo:7462	fertility	1.0	2	eflomal
menggiling gandum	H7347	hbo:7347	fertility	1.0	2	eflomal
menggores gores	H1413	hbo:1413a	fertility	1.0	2	gloss
menggunakan kemampuan rohani berbahasa lain	G1100	grc:1100	fertility	1.0	2	eflomal
menggunakan timbangan	H3976	hbo:3976	fertility	1.0	2	eflomal
menggunakan urim	H0224	hbo:0224	fertility	1.0	2	gloss
mengguncang guncangkan	G4682	grc:4682	fertility	1.0	4	eflomal;gloss
menggunting bulu	H1494	hbo:1494	fertility	1.0	7	eflomal;gloss
menghadap ke	H6437	hbo:6437	fertility	1.0	7	eflomal
menghadap raja	H4428	hbo:4428	fertility	1.0	2	eflomal
menghancurkan dirinya	H3832	hbo:3832	fertility	1.0	2	eflomal
menghangatkan badan	G2328	grc:2328	fertility	1.0	2	gloss
menghangatkan badannya	G2328	grc:2328	fertility	1.0	2	eflomal
menghasilkan bau harum	H7381	hbo:7381	fertility	1.0	2	eflomal
menghembuskan nafas terakhir	G1606	grc:1606	fertility	1.0	2	eflomal
menghibur maria	G3137	grc:3137	fertility	1.0	2	eflomal
menghidupkan yesus	G1453	grc:1453	fertility	1.0	2	eflomal
menghina allah	G0988	grc:988	fertility	1.0	5	eflomal
menghormati anakku	G1788	grc:1788	fertility	1.0	2	eflomal
mengikat perjanjian	H1285	hbo:1285	fertility	1.0	5	eflomal
mengikat perjanjian persahabatan	H1285	hbo:1285	fertility	1.0	2	eflomal
mengikat simson	H0631	hbo:0631	fertility	1.0	3	eflomal
mengikuti adat istiadat nenek moyang	G3862	grc:3862	fertility	1.0	2	eflomal
mengikuti jalan	H1870	hbo:1870	fertility	1.0	3	eflomal
mengikuti peraturan	H6490	hbo:6490	fertility	1.0	2	eflomal
mengikuti teladan	G3402	grc:3402	fertility	1.0	3	gloss
mengingat betapa	H2142	hbo:2142	fertility	1.0	2	eflomal
mengingat ingat	H2142	hbo:2142	fertility	1.0	3	eflomal
mengingkari perjanjian	H1285	hbo:1285	fertility	1.0	2	eflomal
mengirim pesan	H7971	hbo:7971	fertility	1.0	15	eflomal
mengirim salam	G0782	grc:782	fertility	1.0	2	eflomal
mengirim salam kepada	G0782	grc:782	fertility	1.0	2	eflomal
mengirim utusan	H7971	hbo:7971	fertility	1.0	4	eflomal
mengirim utusan utusan	H7971	hbo:7971	fertility	1.0	2	eflomal
mengirimkan kilat	H1300	hbo:1300	fertility	1.0	2	eflomal
mengiringi pemindahan peti perjanjian	H0727	hbo:0727	fertility	1.0	2	eflomal
mengisi penuh	H4390	hbo:4390	fertility	1.0	2	eflomal
mengoleskan ludah	G4429	grc:4429	fertility	1.0	2	eflomal
mengoleskan minyak	G0218	grc:218	fertility	1.0	2	gloss
menguasai banyak	G4183	grc:4183	fertility	1.0	2	eflomal
menguasai diri	G3525	grc:3525	fertility	1.0	5	eflomal;gloss
menguatkan perjanjiannya menyebut	G3660	grc:3660	fertility	1.0	2	eflomal
mengubah keputusan	H5162	hbo:5162	fertility	1.0	3	eflomal
mengucap syukur kepada	G2168	grc:2168	fertility	1.0	2	eflomal
mengucapkan amsal	H4912	hbo:4912	fertility	1.0	2	eflomal
mengukur kedalaman	G1001	grc:1001	fertility	1.0	2	gloss
mengukur sejauh	H4058	hbo:4058	fertility	1.0	3	eflomal
mengumpulkan banyak	H7235	hbo:7235	fertility	1.0	3	eflomal
mengumpulkan harta	G2343	grc:2343	fertility	1.0	2	eflomal
mengumpulkan jelai	H3950	hbo:3950	fertility	1.0	2	eflomal
mengumpulkan makanan	H3950	hbo:3950	fertility	1.0	4	eflomal
mengungsi ke	H3381	hbo:3381	fertility	1.0	2	eflomal
mengunyah kerikil	H2687	hbo:2687	fertility	1.0	2	gloss
mengunyahnya makanan mempercayainya sepenuh	H3859	hbo:3859	fertility	1.0	2	eflomal
mengusir roh roh	G4151	grc:4151	fertility	1.0	2	eflomal
mengutus aku	G0649	grc:649	fertility	1.0	5	eflomal
mengutus pergi	G0649	grc:649	fertility	1.0	3	eflomal
mengutus timotius	G3992	grc:3992	fertility	1.0	2	eflomal
menikah anak perempuan	H1323	hbo:1323	fertility	1.0	3	eflomal
menikah putri	H1323	hbo:1323	fertility	1.0	2	eflomal
menikahi perempuan	H0802	hbo:0802	fertility	1.0	3	eflomal
menikmati kemuliaan	G1391	grc:1391	fertility	1.0	4	eflomal
menikmati makanan	H0398	hbo:0398	fertility	1.0	4	eflomal
menikmati panennya	H0398	hbo:0398	fertility	1.0	2	eflomal
menimba air	H7579	hbo:7579	fertility	1.0	3	eflomal
menimbulkan ketakutan	H2851	hbo:2851	fertility	1.0	7	eflomal;gloss
menimbulkan masalah	H5916	hbo:5916	fertility	1.0	4	eflomal;gloss
menimpakan bencana	H7451	hbo:7451b	fertility	1.0	4	eflomal
meninggal dunia	H7901	hbo:7901	fertility	1.0	9	eflomal
menipu memakai	H7723	hbo:7723	fertility	1.0	2	eflomal
meniup terompetnya	G4536,G4537	grc:4536,grc:4537	phrasal	1.0	10	eflomal;gloss
menjabat imam besar	G0749	grc:749	fertility	1.0	2	eflomal
menjabat raja	H4428	hbo:4428	fertility	1.0	3	eflomal
menjadi kaya	G4147	grc:4147	fertility	1.0	2	eflomal
menjadi kosong	H8074	hbo:8074	fertility	1.0	2	eflomal
menjadi najis	H2930	hbo:2930	fertility	1.0	33	eflomal
menjadi rasul	G0652	grc:652	fertility	1.0	10	eflomal
menjadi sunyi sepi	H8077	hbo:8077	fertility	1.0	5	eflomal
menjadi warga kerajaan	G0932	grc:932	fertility	1.0	16	eflomal
menjadi warisan	H5159	hbo:5159	fertility	1.0	2	eflomal
menjadikanmu pemimpin	H5057	hbo:5057	fertility	1.0	3	eflomal
menjaga pintu gerbang	H7778	hbo:7778	fertility	1.0	6	eflomal;gloss
menjalani penderitaan	G4221	grc:4221	fertility	1.0	6	eflomal;gloss
menjarah tangkas merampas	H4122	hbo:4122	fertility	1.0	4	eflomal;gloss
menjatuhkan malapetaka	H7451	hbo:7451b	fertility	1.0	2	eflomal
menjawab baiklah	H0559	hbo:0559	fertility	1.0	2	eflomal
menjelajahi negeri	H0776	hbo:0776	fertility	1.0	2	eflomal
menjelaskan arti	H6591	hbo:6591	fertility	1.0	2	gloss
menjelaskan artinya	H6591	hbo:6591	fertility	1.0	5	eflomal
menjemput mikaya	H4321	hbo:4321	fertility	1.0	2	gloss
menjual dirinya	H4376	hbo:4376	fertility	1.0	2	eflomal
